,heat pump Beauly,heat pump Peterhead,heat pump Neilston,heat pump Walpole
4404,-1.0,0.0,0.0,0.0
4405,-1.0,0.0,0.0,0.0
4406,-1.0,0.0,0.0,0.0
4407,-1.0,0.0,0.0,0.0
4408,-1.0,0.0,0.0,0.0
4409,0.0,0.0,0.0,0.0
4410,0.0,0.0,0.0,0.0
4411,0.0,0.0,0.0,0.0
4412,-1.0,0.0,0.0,0.0
4413,-1.0,0.0,0.0,0.0
4414,0.0,0.0,0.0,0.0
4415,0.0,0.0,0.0,0.0
4416,0.0,0.0,0.0,0.0
4417,0.0,0.0,0.0,0.0
4418,-1.0,0.0,0.0,0.0
4419,-0.9024999999977437,0.0,0.0,0.0
4420,0.0,0.0,0.0,0.0
4421,0.0,0.0,0.0,0.0
4422,0.0,0.0,0.0,0.0
4423,-1.0,0.0,0.0,0.0
4424,-1.0,0.0,0.0,0.0
4425,-1.0,0.0,0.0,0.0
4426,0.0,0.0,0.0,0.0
4427,0.0,0.0,0.0,0.0
4428,0.0,0.0,0.0,0.0
4429,-0.7482250000011972,3.974885861905404e-08,0.0,0.0
4430,-0.7482250000011972,-4.2994367645032686e-07,0.0,0.0
4431,-0.7482250000011972,-4.15418460114699e-08,0.0,0.0
4432,-0.7482250000011972,0.0,0.0,0.0
4433,-0.7482250000011972,0.0,0.0,0.0
4434,0.0,0.0,0.0,0.0
4435,0.0,0.0,0.0,0.0
4436,0.0,0.0,0.0,0.0
4437,0.0,0.0,0.0,0.0
4438,0.0,0.0,0.0,0.0
4439,0.0,0.0,0.0,0.0
4440,0.0,0.0,0.0,0.0
4441,0.0,0.0,0.0,0.0
4442,0.0,0.0,0.0,0.0
4443,0.0,0.0,0.0,0.0
4444,0.0,0.0,0.0,0.0
4445,0.0,0.0,0.0,0.0
4446,0.0,0.0,0.0,0.0
4447,0.0,0.0,0.0,0.0
4448,0.0,0.0,0.0,0.0
4449,0.0,0.0,0.0,0.0
4450,0.0,0.0,0.0,0.0
4451,0.0,0.0,0.0,0.0
4452,0.0,0.0,0.0,0.0
4453,0.0,0.0,0.0,0.0
4454,0.0,0.0,0.0,0.0
4455,-0.7482250000011972,0.0,0.0,0.0
4456,-1.0,0.0,0.0,0.0
4457,-1.0,0.0,0.0,0.0
4458,-1.0,0.0,0.0,0.0
4459,-1.0,0.0,0.0,0.0
4460,0.0,0.0,0.0,0.0
4461,0.0,0.0,0.0,0.0
4462,-1.0,0.0,0.0,0.0
4463,-1.0,0.0,0.0,0.0
4464,-1.0,0.0,0.0,0.0
4465,-1.0,0.0,0.0,0.0
4466,0.0,0.0,0.0,0.0
4467,0.0,0.0,0.0,0.0
4468,0.0,0.0,0.0,0.0
4469,-1.0,0.0,0.0,0.0
4470,0.0,0.0,0.0,0.0
4471,-1.0,0.0,0.0,0.0
4472,-1.0,0.0,0.0,0.0
4473,-1.0,0.0,0.0,0.0
4474,-1.0,0.0,0.0,0.0
4475,-1.0,0.0,0.0,0.0
4476,-1.0,-1.5004483485788047e-05,0.0,0.0
4477,-1.0,-9.828900831726153e-05,0.0,0.0
4478,-1.0,-0.00010921000924140172,0.0,0.0
4479,-1.0,-0.00012545782605886073,0.0,0.0
4480,-1.0,-0.0001388262829339852,0.0,0.0
4481,-1.0,-0.00015869488218333931,0.0,0.0
4482,-1.0,-0.00018126482098274754,0.0,0.0
4483,0.0,-0.00020454007036963735,0.0,0.0
4484,0.0,-1.000230749760102,0.0,0.0
4485,0.0,-1.0002563886223355,0.0,0.0
4486,0.0,-1.0002870262564512,0.0,0.0
4487,0.0,-1.0003189180627234,0.0,0.0
4488,0.0,0.0,0.0,0.0
4489,0.0,0.0,0.0,0.0
4490,-1.0,0.0,0.0,0.0
4491,-1.0,0.0,0.0,0.0
4492,-1.0,0.0,0.0,0.0
4493,-1.0,0.0,0.0,0.0
4494,-1.0,0.0,0.0,0.0
4495,-1.0,0.0,0.0,0.0
4496,-1.0,0.0,0.0,0.0
4497,-1.0,0.0,0.0,0.0
4498,-1.0,0.0,0.0,0.0
4499,-1.0,0.0,0.0,0.0
4500,-1.0,0.0,0.0,0.0
4501,-1.0,0.0,0.0,0.0
4502,-1.0,0.0,0.0,0.0
4503,-1.0,0.0,0.0,0.0
4504,-1.0,0.0,0.0,0.0
4505,-1.0,0.0,0.0,0.0
4506,-1.0,0.0,0.0,0.0
4507,-1.0,0.0,0.0,0.0
4508,-1.0,0.0,0.0,0.0
4509,-1.0,0.0,0.0,0.0
4510,-1.0,0.0,0.0,0.0
4511,-1.0,0.0,0.0,0.0
4512,-1.0,0.0,0.0,0.0
4513,-1.0,0.0,0.0,0.0
4514,0.0,0.0,0.0,0.0
4515,0.0,0.0,0.0,0.0
4516,0.0,0.0,0.0,0.0
4517,-1.0,0.0,0.0,0.0
4518,-1.0,0.0,0.0,0.0
4519,-1.0,0.0,0.0,0.0
4520,-1.0,0.0,0.0,0.0
4521,-1.0,0.0,0.0,0.0
4522,-1.0,0.0,0.0,0.0
4523,-1.0,0.0,0.0,0.0
4524,-1.0,0.0,0.0,0.0
4525,-1.0,0.0,0.0,0.0
4526,-1.0,0.0,0.0,0.0
4527,-1.0,0.0,0.0,0.0
4528,-1.0,0.0,0.0,0.0
4529,-1.0,0.0,0.0,0.0
4530,-1.0,0.0,0.0,0.0
4531,-1.0,0.0,0.0,0.0
4532,-1.0,0.0,0.0,0.0
4533,0.0,0.0,0.0,0.0
4534,-1.0,0.0,0.0,0.0
4535,-1.0,0.0,0.0,0.0
4536,-1.0,0.0,0.0,0.0
4537,-1.0,0.0,0.0,0.0
4538,-1.0,0.0,0.0,0.0
4539,-1.0,0.0,0.0,0.0
4540,-1.0,0.0,0.0,0.0
4541,-1.0,0.0,0.0,0.0
4542,-1.0,0.0,0.0,0.0
4543,0.0,0.0,0.0,0.0
4544,-1.0,0.0,0.0,0.0
4545,-1.0,-1.143751892139007,0.0,0.0
4546,-1.0,0.0,0.0,0.0
4547,-1.0,-1.1754774102959165,0.0,0.0
4548,-1.0,-1.1898051113049264,0.0,0.0
4549,-1.0,-1.2084327638195043,0.0,0.0
4550,-1.0,-1.2288566216915817,0.0,0.0
4551,-0.0,-1.2532720470247694,0.0,0.0
4552,0.0,-0.2802877320407447,0.0,0.0
4553,0.0,-0.31518299185304627,0.0,0.0
4554,-0.0,-0.3543724114749859,0.0,0.0
4555,0.0,0.0,0.0,0.0
4556,0.0,0.0,0.0,0.0
4557,0.0,0.0,0.0,0.0
4558,0.0,0.0,0.0,0.0
4559,0.0,0.0,0.0,0.0
4560,0.0,0.0,0.0,0.0
4561,0.0,0.0,0.0,0.0
4562,0.0,0.0,0.0,0.0
4563,0.0,0.0,0.0,0.0
4564,0.0,0.0,0.0,0.0
4565,0.0,0.0,0.0,0.0
4566,0.0,0.0,0.0,0.0
4567,0.0,0.0,0.0,0.0
4568,0.0,0.0,0.0,0.0
4569,0.0,0.0,0.0,0.0
4570,0.0,0.0,0.0,0.0
4571,0.0,0.0,0.0,0.0
4572,0.0,0.0,0.0,0.0
4573,0.0,0.0,0.0,0.0
4574,0.0,0.0,0.0,0.0
4575,0.0,0.0,0.0,0.0
4576,0.0,0.0,0.0,0.0
4577,0.0,0.0,0.0,0.0
4578,0.0,0.0,0.0,0.0
4579,0.0,0.0,0.0,0.0
4580,0.0,0.0,0.0,0.0
4581,0.0,0.0,0.0,0.0
4582,0.0,0.0,0.0,0.0
4583,0.0,0.0,0.0,0.0
4584,0.0,0.0,0.0,0.0
4585,0.0,0.0,0.0,0.0
4586,0.0,0.0,0.0,0.0
4587,0.0,0.0,0.0,0.0
4588,0.0,0.0,0.0,0.0
4589,0.0,0.0,0.0,0.0
4590,0.0,0.0,0.0,0.0
4591,0.0,0.0,0.0,0.0
4592,0.0,0.0,0.0,0.0
4593,0.0,0.0,0.0,0.0
4594,0.0,0.0,0.0,0.0
4595,0.0,0.0,0.0,0.0
4596,0.0,0.0,0.0,0.0
4597,0.0,0.0,0.0,0.0
4598,0.0,0.0,0.0,0.0
4599,0.0,0.0,0.0,0.0
4600,0.0,0.0,0.0,0.0
4601,0.0,0.0,0.0,0.0
4602,0.0,0.0,0.0,0.0
4603,0.0,0.0,0.0,0.0
4604,0.0,0.0,0.0,0.0
4605,0.0,0.0,0.0,0.0
4606,0.0,0.0,0.0,0.0
4607,0.0,0.0,0.0,0.0
4608,0.0,-0.0,0.0,0.0
4609,0.0,-1.0,0.0,0.0
4610,-0.0,-1.0,0.0,0.0
4611,-0.0,-1.0,0.0,0.0
4612,0.0,-1.0,0.0,0.0
4613,-0.0,-1.0,0.0,0.0
4614,0.0,-1.0,0.0,0.0
4615,-0.0,-1.0,0.0,0.0
4616,0.0,-1.0,0.0,0.0
4617,-0.0,-1.0,0.0,0.0
4618,-0.0,-1.0,0.0,0.0
4619,0.0,-1.0,0.0,0.0
4620,0.0,-0.0,0.0,0.0
4621,0.0,0.0,0.0,0.0
4622,0.0,-0.0,0.0,0.0
4623,0.0,0.0,0.0,0.0
4624,0.0,0.0,0.0,0.0
4625,0.0,0.0,0.0,0.0
4626,0.0,0.0,0.0,0.0
4627,0.0,0.0,0.0,0.0
4628,0.0,0.0,0.0,0.0
4629,0.0,0.0,0.0,0.0
4630,0.0,0.0,0.0,0.0
4631,0.0,0.0,0.0,0.0
4632,0.0,0.0,0.0,0.0
4633,0.0,0.0,0.0,0.0
4634,0.0,0.0,0.0,0.0
4635,0.0,0.0,0.0,0.0
4636,0.0,0.0,0.0,0.0
4637,0.0,0.0,0.0,0.0
4638,0.0,0.0,0.0,0.0
4639,0.0,0.0,0.0,0.0
4640,0.0,0.0,0.0,0.0
4641,0.0,0.0,0.0,0.0
4642,0.0,0.0,0.0,0.0
4643,-0.0,0.0,0.0,0.0
4644,0.0,0.0,0.0,0.0
4645,0.0,0.0,0.0,0.0
4646,0.0,0.0,0.0,0.0
4647,0.0,0.0,0.0,0.0
4648,-0.0,0.0,0.0,0.0
4649,0.0,0.0,0.0,0.0
4650,0.0,0.0,0.0,0.0
4651,0.0,0.0,0.0,0.0
4652,0.0,0.0,0.0,0.0
4653,0.0,0.0,0.0,0.0
4654,0.0,0.0,0.0,0.0
4655,0.0,0.0,0.0,0.0
4656,0.0,0.0,0.0,0.0
4657,0.0,0.0,0.0,0.0
4658,0.0,0.0,0.0,0.0
4659,0.0,0.0,0.0,0.0
4660,0.0,0.0,0.0,0.0
4661,0.0,0.0,0.0,0.0
4662,0.0,0.0,0.0,0.0
4663,0.0,0.0,0.0,0.0
4664,0.0,0.0,0.0,0.0
4665,0.0,0.0,0.0,0.0
4666,0.0,0.0,0.0,0.0
4667,0.0,0.0,0.0,0.0
4668,0.0,0.0,0.0,0.0
4669,0.0,0.0,0.0,0.0
4670,-0.0,0.0,0.0,0.0
4671,-1.0,0.0,0.0,0.0
4672,-1.0,0.0,0.0,0.0
4673,-1.0,0.0,0.0,0.0
4674,-1.0,0.0,0.0,0.0
4675,0.0,0.0,0.0,0.0
4676,-1.0,0.0,0.0,0.0
4677,0.0,0.0,0.0,0.0
4678,0.0,0.0,0.0,0.0
4679,0.0,0.0,0.0,0.0
4680,-1.0,0.0,0.0,0.0
4681,-1.0,0.0,0.0,0.0
4682,-1.0,0.0,0.0,0.0
4683,-1.0,0.0,0.0,0.0
4684,0.0,0.0,0.0,0.0
4685,0.0,0.0,0.0,0.0
4686,0.0,0.0,0.0,0.0
4687,0.0,0.0,0.0,0.0
4688,0.0,0.0,0.0,0.0
4689,0.0,0.0,0.0,0.0
4690,0.0,0.0,0.0,0.0
4691,0.0,0.0,0.0,0.0
4692,0.0,0.0,0.0,0.0
4693,-0.0,0.0,0.0,0.0
4694,0.0,0.0,0.0,0.0
4695,-0.0,0.0,0.0,0.0
4696,0.0,0.0,0.0,0.0
4697,0.0,0.0,0.0,0.0
4698,-0.0,0.0,0.0,0.0
4699,0.0,0.0,0.0,0.0
4700,0.0,0.0,0.0,0.0
4701,0.0,0.0,0.0,0.0
4702,0.0,0.0,0.0,0.0
4703,0.0,0.0,0.0,0.0
4704,0.0,0.0,0.0,0.0
4705,0.0,0.0,0.0,0.0
4706,-0.0,0.0,0.0,0.0
4707,0.0,0.0,0.0,0.0
4708,-0.0,0.0,0.0,0.0
4709,0.0,0.0,0.0,0.0
4710,0.0,0.0,0.0,0.0
4711,0.0,0.0,0.0,0.0
4712,0.0,0.0,0.0,0.0
4713,-0.0,0.0,0.0,0.0
4714,0.0,0.0,0.0,0.0
4715,0.0,0.0,0.0,0.0
4716,0.0,0.0,0.0,0.0
4717,-0.0,0.0,0.0,0.0
4718,-0.0,0.0,0.0,0.0
4719,-0.0,0.0,0.0,0.0
4720,0.0,0.0,0.0,0.0
4721,-0.0,0.0,0.0,0.0
4722,-0.0,0.0,0.0,0.0
4723,0.0,0.0,0.0,0.0
4724,0.0,0.0,0.0,0.0
4725,-0.0,0.0,0.0,0.0
4726,0.0,0.0,0.0,0.0
4727,-0.0,0.0,0.0,0.0
4728,-0.0,0.0,0.0,0.0
4729,-0.0,0.0,0.0,0.0
4730,0.0,0.0,0.0,0.0
4731,-0.0,0.0,0.0,0.0
4732,-0.0,0.0,0.0,0.0
4733,-0.0,0.0,0.0,0.0
4734,0.0,0.0,0.0,0.0
4735,0.0,0.0,0.0,0.0
4736,-0.0,0.0,0.0,0.0
4737,-0.0,0.0,0.0,0.0
4738,0.0,0.0,0.0,0.0
4739,-0.0,0.0,0.0,0.0
4740,0.0,0.0,0.0,0.0
4741,0.0,0.0,0.0,0.0
4742,0.0,0.0,0.0,0.0
4743,0.0,0.0,0.0,0.0
4744,0.0,0.0,0.0,0.0
4745,0.0,0.0,0.0,0.0
4746,0.0,0.0,0.0,0.0
4747,0.0,0.0,0.0,0.0
4748,0.0,0.0,0.0,0.0
4749,0.0,0.0,0.0,0.0
4750,0.0,0.0,0.0,0.0
4751,0.0,0.0,0.0,0.0
4752,0.0,0.0,0.0,0.0
4753,-2.7703723829717903e-13,0.0,0.0,0.0
4754,-3.5414181824869526e-13,0.0,0.0,0.0
4755,0.0,0.0,0.0,0.0
4756,-3.8002364649818794e-13,0.0,0.0,0.0
4757,-4.222484961090977e-13,0.0,0.0,0.0
4758,0.0,0.0,0.0,0.0
4759,-1.0000000000004348,0.0,0.0,0.0
4760,-1.0000000000003975,0.0,0.0,0.0
4761,-1.0000000000004958,0.0,0.0,0.0
4762,-1.000000000000432,0.0,0.0,0.0
4763,-1.0000000000004803,0.0,0.0,0.0
4764,-1.0000000000004485,0.0,0.0,0.0
4765,-1.0000000000004985,0.0,0.0,0.0
4766,-1.0000000000005538,0.0,0.0,0.0
4767,-1.0000000000006153,0.0,0.0,0.0
4768,-1.0000000000006837,0.0,0.0,0.0
4769,-1.0000000000007598,0.0,0.0,0.0
4770,-1.0000000000008442,0.0,0.0,0.0
4771,-1.0000000000011657,0.0,0.0,0.0
4772,-1.295263462721101e-12,-2.9045461349542662e-08,0.0,0.0
4773,-1.563249006732363e-12,-1.0684580425010332e-07,0.0,0.0
4774,0.0,-5.324866440684131e-07,0.0,0.0
4775,-2.0065218487354457e-12,-6.016375115822201e-07,0.0,0.0
4776,0.0,-6.657123226359281e-07,0.0,0.0
4777,0.0,-7.458443614717343e-07,0.0,0.0
4778,0.0,-7.202637490723493e-07,0.0,0.0
4779,0.0,-8.100527259214768e-07,0.0,0.0
4780,0.0,-9.145173567966695e-07,0.0,0.0
4781,0.0,-0.49115893395407884,0.0,0.0
4782,-4.195138728131931e-12,-1.0000010710201808,0.0,0.0
4783,-5.243689316904947e-12,-1.0000011156460216,0.0,0.0
4784,-4.981504851047246e-12,-1.0000010284144396,0.0,0.0
4785,-6.216798033955503e-12,-1.0000011426827107,0.0,0.0
4786,0.0,-1.0000012696474563,0.0,0.0
4787,0.0,-1.000001410719396,0.0,0.0
4788,0.0,-1.0000015674659954,0.0,0.0
4789,0.0,-1.0000017416288838,0.0,0.0
4790,0.0,-1.0000019351432043,0.0,0.0
4791,-7.714880847792092e-12,-2.1501591158781667e-06,0.0,0.0
4792,0.0,-2.389065684309074e-06,0.0,0.0
4793,-1.1327404419377277e-11,-2.654517427010082e-06,0.0,0.0
4794,0.0,-3.618360064198267e-06,0.0,0.0
4795,-1.3984449900465774e-11,-4.928093246109197e-06,0.0,0.0
4796,0.0,-5.635365887911906e-06,0.0,0.0
4797,-1.9597827688340423e-11,0.0,0.0,0.0
4798,0.0,0.0,0.0,0.0
4799,0.0,0.0,0.0,0.0
4800,0.0,0.0,0.0,0.0
4801,0.0,0.0,0.0,0.0
4802,0.0,0.0,0.0,0.0
4803,0.0,0.0,0.0,0.0
4804,0.0,0.0,0.0,0.0
4805,0.0,0.0,0.0,0.0
4806,0.0,0.0,0.0,0.0
4807,0.0,0.0,0.0,0.0
4808,0.0,0.0,0.0,0.0
4809,0.0,0.0,0.0,0.0
4810,0.0,0.0,0.0,0.0
4811,0.0,0.0,0.0,0.0
4812,0.0,0.0,0.0,0.0
4813,0.0,0.0,0.0,0.0
4814,0.0,0.0,0.0,0.0
4815,0.0,0.0,0.0,0.0
4816,-1.2780642566216405e-10,0.0,0.0,0.0
4817,0.0,0.0,0.0,0.0
4818,-1.5778571069402966e-10,0.0,0.0,0.0
4819,0.0,0.0,0.0,0.0
4820,-2.1234646862393047e-10,0.0,0.0,0.0
4821,0.0,0.0,0.0,0.0
4822,0.0,0.0,0.0,0.0
4823,0.0,0.0,0.0,0.0
4824,0.0,0.0,0.0,0.0
4825,0.0,0.0,0.0,0.0
4826,-1.0000000006065057,0.0,0.0,0.0
4827,-1.0000000006738954,0.0,0.0,0.0
4828,-1.0000000007487726,0.0,0.0,0.0
4829,-1.0000000008319696,0.0,0.0,0.0
4830,-1.0000000009244105,0.0,0.0,0.0
4831,0.0,0.0,0.0,0.0
4832,0.0,0.0,0.0,0.0
4833,0.0,0.0,0.0,0.0
4834,-1.0000000010049301,0.0,0.0,0.0
4835,-1.000000001116589,0.0,0.0,0.0
4836,-1.0000000011933012,0.0,0.0,0.0
4837,-1.000000001220661,0.0,0.0,0.0
4838,-1.0000000014147505,0.0,0.0,0.0
4839,-1.000000001571945,0.0,0.0,0.0
4840,-1.0000000017466055,0.0,0.0,0.0
4841,-1.000000002020866,0.0,0.0,0.0
4842,-1.0000000022454067,0.0,0.0,0.0
4843,-1.0000000025939002,0.0,0.0,0.0
4844,0.0,0.0,0.0,0.0
4845,-1.000000004489803,0.0,0.0,0.0
4846,-1.00000000498867,0.0,0.0,0.0
4847,-1.0000000055429665,0.0,0.0,0.0
4848,-1.0000000061588519,0.0,0.0,0.0
4849,-1.0000000067313928,0.0,0.0,0.0
4850,0.0,0.0,0.0,0.0
4851,-1.0000000083103615,0.0,0.0,0.0
4852,-1.0000000092337349,0.0,0.0,0.0
4853,-1.0000000102597055,0.0,0.0,0.0
4854,-1.0000000115889662,0.0,0.0,0.0
4855,-1.000000012876629,0.0,0.0,0.0
4856,0.0,0.0,0.0,0.0
4857,-1.0000000113385656,0.0,0.0,0.0
4858,-1.0000000121175512,0.0,0.0,0.0
4859,-1.0000000134639457,0.0,0.0,0.0
4860,-1.0000000149599395,-1.004417554716915,0.0,0.0
4861,-1.0000000159625457,-1.0048900106312915,0.0,0.0
4862,-1.0000000177361619,-1.0053924929267375,0.0,0.0
4863,-1.0000000213355116,0.0,0.0,0.0
4864,-1.0000000237061242,0.0,0.0,0.0
4865,-1.0000000263401378,0.0,0.0,0.0
4866,0.0,0.0,0.0,0.0
4867,0.0,0.0,0.0,0.0
4868,-1.0000000506581779,0.0,0.0,0.0
4869,-1.0000000562868643,0.0,0.0,0.0
4870,-1.00000006151942,0.0,0.0,0.0
4871,-1.0000000694899558,0.0,0.0,0.0
4872,-1.000000077211062,0.0,0.0,0.0
4873,-1.000000084388779,0.0,0.0,0.0
4874,-1.0000000937653102,0.0,0.0,0.0
4875,-1.000000104183678,0.0,0.0,0.0
4876,0.0,0.0,0.0,0.0
4877,0.0,0.0,0.0,0.0
4878,-1.0000001429131387,0.0,0.0,0.0
4879,-1.00000016142915,0.0,0.0,0.0
4880,0.0,0.0,0.0,0.0
4881,0.0,-1.0378022793022799,0.0,0.0
4882,-1.0000001579411817,-1.0404904413859977,0.0,0.0
4883,-1.0000001620940033,-1.0438693117828928,0.0,0.0
4884,-1.0000001875467806,-1.047499160275567,0.0,0.0
4885,-1.0000001918467951,-1.0525463781796667,0.0,0.0
4886,-1.0000002039750406,-0.058384864644074004,0.0,0.0
4887,-1.000000226638934,-0.06629470498084426,0.0,0.0
4888,-1.0000002518210378,0.0,0.0,0.0
4889,-1.00000031761212,0.0,0.0,0.0
4890,-1.0000003388982937,0.0,0.0,0.0
4891,-1.0000003765536596,0.0,0.0,0.0
4892,-1.0000004183929552,0.0,0.0,0.0
4893,-1.0000004648810612,0.0,0.0,0.0
4894,-1.0000005165345125,0.0,0.0,0.0
4895,-1.0000005976432376,0.0,0.0,0.0
4896,-1.0000006640480419,0.0,0.0,0.0
4897,-1.0000007378311575,0.0,0.0,0.0
4898,-1.0000008198123973,0.0,0.0,0.0
4899,-1.0000009109026637,0.0,0.0,0.0
4900,-1.0000010522773275,0.0,0.0,0.0
4901,-1.0000011245711897,0.0,0.0,0.0
4902,-1.0000012495235442,0.0,0.0,0.0
4903,-1.0000013332658628,0.0,0.0,0.0
4904,-1.000001420191369,0.0,0.0,0.0
4905,-1.0000015779904101,0.0,0.0,0.0
4906,-1.0000017533226777,0.0,0.0,0.0
4907,-1.0000015674659954,0.0,0.0,0.0
4908,-1.0000017416288838,0.0,0.0,0.0
4909,-1.0000019351432043,0.0,0.0,0.0
4910,-1.0000021501591159,0.0,0.0,0.0
4911,-1.0000023890656844,0.0,0.0,0.0
4912,-1.000002654517427,0.0,0.0,0.0
4913,-1.0000036657621612,0.0,0.0,0.0
4914,-1.0000042486323897,0.0,0.0,0.0
4915,-1.0000045256322976,0.0,0.0,0.0
4916,-1.0000052452251726,0.0,0.0,0.0
4917,-1.0000060688555716,0.0,0.0,0.0
4918,-1.0000070107590817,0.0,0.0,0.0
4919,-1.0000077897323132,0.0,0.0,0.0
4920,-1.0000086552581258,0.0,0.0,0.0
4921,-1.000009616953473,0.0,0.0,0.0
4922,-1.0000106855038589,0.0,0.0,0.0
4923,-1.1872782065420583e-05,0.0,0.0,0.0
4924,-1.3191980072689537e-05,0.0,0.0,0.0
4925,-1.4657755636321708e-05,0.0,0.0,0.0
4926,-1.6286395151468563e-05,0.0,0.0,0.0
4927,0.0,0.0,0.0,0.0
4928,-2.8190254542327706e-05,0.0,0.0,0.0
4929,-3.1322505047030783e-05,0.0,0.0,0.0
4930,-3.480278338558975e-05,0.0,0.0,0.0
4931,0.0,0.0,0.0,0.0
4932,0.0,0.0,0.0,0.0
4933,0.0,0.0,0.0,0.0
4934,0.0,0.0,0.0,0.0
4935,0.0,0.0,0.0,0.0
4936,0.0,0.0,0.0,0.0
4937,0.0,0.0,0.0,0.0
4938,0.0,0.0,0.0,0.0
4939,0.0,0.0,0.0,0.0
4940,0.0,0.0,0.0,0.0
4941,0.0,0.0,0.0,0.0
4942,0.0,0.0,0.0,0.0
4943,0.0,0.0,0.0,0.0
4944,0.0,0.0,0.0,0.0
4945,0.0,0.0,0.0,0.0
4946,0.0,0.0,0.0,0.0
4947,0.0,0.0,0.0,0.0
4948,0.0,0.0,0.0,0.0
4949,0.0,0.0,0.0,0.0
4950,0.0,0.0,0.0,0.0
4951,0.0,0.0,0.0,0.0
4952,0.0,0.0,0.0,0.0
4953,0.0,0.0,0.0,0.0
4954,-0.00012343494341817665,0.0,0.0,0.0
4955,-1.9702776857694027e-05,0.0,0.0,0.0
4956,-0.0003548654835685156,0.0,0.0,0.0
4957,-0.000394294981742795,0.0,0.0,0.0
4958,-0.0004381055352697723,0.0,0.0,0.0
4959,-0.00048678392807752473,0.0,0.0,0.0
4960,-0.0005632210738087064,0.0,0.0,0.0
4961,-0.0006258011931207848,0.0,0.0,0.0
4962,-0.0006953346590230943,0.0,0.0,0.0
4963,-0.0008032525602471373,0.0,0.0,0.0
4964,0.0,0.0,0.0,0.0
4965,-0.0013903564247672935,0.0,0.0,0.0
4966,-1.0015448404719636,0.0,0.0,0.0
4967,-1.0016884523811338,0.0,0.0,0.0
4968,0.0,0.0,0.0,0.0
4969,0.0,0.0,0.0,0.0
4970,-1.0023161212361233,0.0,0.0,0.0
4971,0.0,0.0,0.0,0.0
4972,0.0,0.0,0.0,0.0
4973,-1.0031771210372062,0.0,0.0,0.0
4974,-1.0035301344857848,0.0,0.0,0.0
4975,-1.0039875032834509,0.0,0.0,0.0
4976,0.0,0.0,0.0,0.0
4977,-1.0035112114682534,0.0,0.0,0.0
4978,-1.0037524397370647,0.0,0.0,0.0
4979,-1.0041693774856275,0.0,0.0,0.0
4980,-1.0044488066645585,0.0,0.0,0.0
4981,-1.0049431185161761,0.0,0.0,0.0
4982,-1.0054923539068623,0.0,0.0,0.0
4983,-1.0061026154520694,0.0,0.0,0.0
4984,-1.0067806838356326,0.0,0.0,0.0
4985,-1.007845419313955,0.0,0.0,0.0
4986,-1.008717132571061,0.0,0.0,0.0
4987,-1.0100700561447002,0.0,0.0,0.0
4988,-1.011188951271889,0.0,0.0,0.0
4989,0.0,0.0,0.0,0.0
4990,-1.0193670472491154,0.0,0.0,0.0
4991,-1.0211674523271235,0.0,0.0,0.0
4992,0.0,0.0,0.0,0.0
4993,-0.02526478296982526,0.0,0.0,0.0
4994,0.0,0.0,0.0,0.0
4995,0.0,0.0,0.0,0.0
4996,-0.034656766762448915,0.0,0.0,0.0
4997,-0.03983029598228861,0.0,0.0,0.0
4998,-0.04425588442476513,0.0,0.0,0.0
4999,-0.04998973414933494,0.0,0.0,0.0
5000,-0.0555441490548166,0.0,0.0,0.0
5001,-0.044018654120877035,0.0,0.0,0.0
5002,-0.047042836465059426,0.0,0.0,0.0
5003,-0.05226981829451047,0.0,0.0,0.0
5004,-0.05346824446352041,0.0,0.0,0.0
5005,-0.05684842083765101,0.0,0.0,0.0
5006,-0.06316491204183446,0.0,0.0,0.0
5007,-0.07018323560203828,0.0,0.0,0.0
5008,-0.08500672180026658,0.0,0.0,0.0
5009,-0.09054894149523346,0.0,0.0,0.0
5010,-0.09627329986562179,0.0,0.0,0.0
5011,-0.1166073001375399,0.0,0.0,0.0
5012,-0.1349175373492197,0.0,0.0,0.0
5013,-0.14990837483246633,0.0,0.0,0.0
5014,-0.17317457762833413,0.0,0.0,0.0
5015,-0.1924161973648157,0.0,0.0,0.0
5016,0.0,0.0,0.0,0.0
5017,-0.3276146733632711,0.0,0.0,0.0
5018,-0.3519272013988398,0.0,0.0,0.0
5019,0.0,0.0,0.0,0.0
5020,0.0,0.0,0.0,0.0
5021,0.0,0.0,0.0,0.0
5022,0.0,0.0,0.0,0.0
5023,0.0,0.0,0.0,0.0
5024,-0.4966598381553735,0.0,0.0,0.0
5025,-0.5097187482340982,0.0,0.0,0.0
5026,-0.5195480353901277,0.0,0.0,0.0
5027,-0.5772755948779197,0.0,0.0,0.0
5028,-0.641417327642133,0.0,0.0,0.0
5029,-0.7126859196023699,0.0,0.0,0.0
5030,-0.6658393643265385,0.0,0.0,0.0
5031,-0.7398215159183761,0.0,0.0,0.0
5032,-0.8220239065759734,0.0,0.0,0.0
5033,-0.9133598961955259,0.0,0.0,0.0
5034,-1.01484432910614,0.0,0.0,0.0
5035,-1.1276048101179332,0.0,0.0,0.0
5036,0.0,0.0,0.0,0.0
5037,0.0,0.0,0.0,0.0
5038,0.0,0.0,0.0,0.0
5039,0.0,0.0,0.0,0.0
5040,0.0,0.0,0.0,0.0
5041,0.0,0.0,0.0,0.0
5042,0.0,0.0,0.0,0.0
5043,0.0,0.0,0.0,0.0
5044,0.0,0.0,0.0,0.0
