Timestamp,Beauly Heat Demand With Gas Boilers,Errochty Heat Demand With Gas Boilers,Peterhead Heat Demand With Gas Boilers,Denny_Bonny/bridge Heat Demand With Gas Boilers,Neilston Heat Demand With Gas Boilers,Strathavenorness Heat Demand With Gas Boilers,Torness Heat Demand With Gas Boilers,Eccles Heat Demand With Gas Boilers,Harker Heat Demand With Gas Boilers,Stella_West Heat Demand With Gas Boilers,Penwortham Heat Demand With Gas Boilers,Deeside Heat Demand With Gas Boilers,Daines Heat Demand With Gas Boilers,Marsh_Stocksbridge Heat Demand With Gas Boilers,Thornton-Drax Heat Demand With Gas Boilers, Keadby Heat Demand With Gas Boilers,Ratcliffe Heat Demand With Gas Boilers,Feckenham Heat Demand With Gas Boilers,Walpole Heat Demand With Gas Boilers,Bramford Heat Demand With Gas Boilers,Pelham Heat Demand With Gas Boilers,Sundon_East Heat Demand With Gas Boilers,Melksham Heat Demand With Gas Boilers,Bramley Heat Demand With Gas Boilers,London Heat Demand With Gas Boilers,Kemsley Heat Demand With Gas Boilers,Sellindge Heat Demand With Gas Boilers,Lovedean Heat Demand With Gas Boilers,S_W_Pensiula Heat Demand With Gas Boilers
11/07/2022 05:00,4057764.126,322381.8047,2187144.219,1623682.943,2415284.814,884034.5519,6967196.091,2595514.506,5477677.181,38904345.82,42827679.84,5724464.544,5724464.544,5724464.544,5724464.544,4979115.463,33360328.85,5886526.687,3908772.786,31692402.51,5948536.175,5808855.147,69283292.93,18555946.89,54047634.66,17777588.41,3187462.663,4128424.273,17415145.22
11/07/2022 06:00,4057764.126,280918.734,5480879.533,1414853.289,2415284.814,884034.5519,19827264.91,7386321.988,5477677.181,33445200.89,52328572.39,4708102.349,4708102.349,4708102.349,4708102.349,5140452.022,33360328.85,23281938.66,7910754.016,7447074.257,5602816.019,16407897.8,4888014.747,40542427.9,87803842.62,9224257.935,2546213.561,2486453.898,6569410.101
11/07/2022 07:00,3848020.31,280918.734,2677600.362,1414853.289,2415284.814,884034.5519,11842899.55,4411877.774,2043972.749,19076915.44,27287611.09,4561210.298,4561210.298,4561210.298,4561210.298,4979115.463,33360328.85,33546098.09,6651890.917,22679671.57,5602816.019,45059901.58,14539382.34,20336924.59,35747793.61,9224257.935,2546213.561,18739814.41,11144705.53
11/07/2022 08:00,3848020.31,280918.734,5480879.533,1414853.289,19755838.8,7230966.717,4887146.27,1820626.099,3331472.831,32128836.32,43797333.13,5618571.498,5618571.498,5618571.498,5618571.498,5695872.18,17006823,35397509.9,4872550.8,10840475.43,10191525.57,24017362.19,27730320.14,54330370.39,124653655.9,17777588.41,3342315.415,18739814.41,7148752.243
11/07/2022 09:00,2023147.397,335730.3342,1152430.696,1690913.101,19755838.8,7230966.717,15916489.15,5929426.692,12613503.99,37498244.18,28326772.66,5618571.498,5618571.498,5618571.498,5618571.498,9782063.635,10628904.98,35397509.9,4657765.225,16182821.69,10753996.68,19596698.98,23676066.19,20169439.61,46015048.36,18876134.35,1227980.542,52943271.14,25661144.17
11/07/2022 20:00,1668460.462,6237975.264,2405116.587,31417697.55,13072198.85,4784642.947,6992742.127,2605031.263,6179821.349,16105107.61,31033595.11,4262635.898,4262635.898,4262635.898,4262635.898,9782063.635,10628904.98,31354918.32,7234507.269,10770259.63,9525830.726,19596698.98,45251004.62,14336859.03,36671021.7,7173626.189,2085002.021,8073778.983,12579873.58
11/07/2022 23:00,1668460.462,6039813.505,5081520.531,30419651.56,13072198.85,4784642.947,6138308.566,2286726.069,2832503.26,24735515.47,35225453.18,5724464.544,5724464.544,5724464.544,5724464.544,9158334.022,10628904.98,31354918.32,5588596.657,6422241.596,9307825.32,12041222.26,17519109.32,13340942.31,37516600.31,7173626.189,1735875.17,14372476.08,6259630.111
12/07/2022 00:00,4527751.764,2304053.89,2687748.011,11604417.33,13570011.81,4966850.801,6265139.061,2333974.687,3428486.69,9664517.964,23911534.89,8967855.292,8967855.292,8967855.292,8967855.292,7227817.992,24262831.99,37522980.53,2926216.118,8942723.15,6033681.345,10867070.7,12332495.02,11817332.84,32933700.62,7173626.189,1721229.484,8073778.983,6719286.283
12/07/2022 01:00,2003231.114,666380.3249,3130092.187,3356238.942,5701603.829,2086882.158,5512841.846,2053718.712,1304422.903,9574182.256,28137511.82,5737082.892,5737082.892,5737082.892,5737082.892,5002255.675,13969985.11,30289276.11,2926216.118,6422241.596,6033681.345,27486759.29,31781248.43,9975714.772,21106054.71,6944186.1,3803420.579,8073778.983,7787652
12/07/2022 02:00,2095419.55,666380.3249,2200293.984,3356238.942,17139934.7,6273502.158,2786986.303,1038245.987,1356503.378,22983243.54,20623717.12,5288192.342,5288192.342,5288192.342,5288192.342,4644933.676,6466481.637,30289276.11,1911478.264,5796002.432,8982221.888,6728594.68,7001688.392,6516388.804,19246555.09,5037772.9,1097267.882,20374145.68,3905506.369
12/07/2022 03:00,1355207.656,1517867.789,2362131.716,7644773.999,17139934.7,6273502.158,2572508.166,958345.678,4353051.903,7466875.715,21524932.46,5737082.892,5737082.892,5737082.892,5737082.892,2497041.653,6466481.637,21928449.84,6353193.823,13067896.99,3900470.533,15212675.78,22908147.08,6270458.423,12716394.27,6151121.606,1973192.083,12009905.94,10560306.73
12/07/2022 04:00,1225241.59,1517867.789,2324766.823,7644773.999,17139934.7,6273502.158,3467517.968,1291766.884,1206662.96,4898573.38,12360646.96,8620236.898,8620236.898,8620236.898,8620236.898,2497041.653,4970252.286,21928449.84,1911478.264,5842686.94,3900470.533,5968122.549,5639373.557,7152112.485,12956059.76,5204223.949,2225253.135,5920898.892,3524676.56
12/07/2022 05:00,1225241.59,1517867.789,2452085.963,7644773.999,6582366.809,2409256.109,7584839.018,2825607.237,1947509.222,11072034.69,20599127.47,2616850.071,2616850.071,2616850.071,2616850.071,2497041.653,16664337.51,14853361.42,1947503.836,9835480.618,3631105.889,5968122.549,5953037.731,9698494.691,29457964.54,5037772.9,2259390.934,5920898.892,5761541.785
12/07/2022 06:00,1225241.59,1001618.797,6206556.034,5044674.769,3064606.308,1121697.055,7985194.485,2974753.093,1904191.224,4898573.38,17154259.65,5737082.892,5737082.892,5737082.892,5737082.892,4644933.676,4970252.286,14853361.42,6353193.823,9835480.618,3631105.889,5968122.549,5697930.832,8395097.939,19605352.66,11426002.87,2443459.095,5920898.892,8915184.118
12/07/2022 07:00,1355207.656,1517867.789,1765289.01,7644773.999,6582366.809,2409256.109,6411278.335,2388416.474,1676165.935,7254059.937,47584577.6,8726832.682,8726832.682,8726832.682,8726832.682,5002255.675,16664337.51,21928449.84,8974826.361,9835480.618,3631105.889,7841151.656,7665518.123,8342716.298,30806729.91,11426002.87,1721229.484,5920898.892,8915184.118
12/07/2022 08:00,1355207.656,1517867.789,1940426.218,7644773.999,17139934.7,6273502.158,3297133.793,1228293.058,1580486.598,8547013.576,34334385.53,5288192.342,5288192.342,5288192.342,5288192.342,7227817.992,16664337.51,21928449.84,5588596.657,4185209.884,3900470.533,9060282.589,5639373.557,7501921.934,19609294.33,10825431.53,5407530.957,5920898.892,7966674.811
12/07/2022 09:00,2095419.55,666380.3249,6022821.222,3356238.942,5701603.829,2086882.158,6050101.122,2253865.834,1954795.99,7370870.003,32424810.81,7481022.656,7481022.656,7481022.656,7481022.656,9158334.022,13969985.11,30289276.11,10870187.46,6470285.956,6033681.345,9078247.736,6313573.68,12350176.8,41676324.26,18876134.35,3342315.415,12009905.94,8093065.706
12/07/2022 10:00,2095419.55,2304053.89,6022821.222,11604417.33,21283045.78,7789949.96,6651288.314,2477828.251,2326054.244,9480062.677,35225453.18,14690602.9,14690602.9,14690602.9,14690602.9,9782063.635,14413137.2,27671157.85,4398982.324,16182821.69,9525830.726,5399765.404,10257424.04,6409653.971,31443873.04,17777588.41,2426834.081,20374145.68,8569901.761
12/07/2022 11:00,2003231.114,4147696.082,2207911.045,20889961.17,13570011.81,4966850.801,8780821.94,3271151.038,8345831.177,14807463.41,35225453.18,14545819.86,14545819.86,14545819.86,14545819.86,5695872.18,17006823,31354918.32,4568610.117,30500791.12,10753996.68,12041222.26,15037279.87,5019050.111,52722506.18,17777588.41,3168542.675,22800990.38,4951530.084
12/07/2022 15:00,2003231.114,6237975.264,3237685.453,31417697.55,13570011.81,4966850.801,9935943.417,3701472.577,9157672.762,37498244.18,35225453.18,2870205.372,2870205.372,2870205.372,2870205.372,4979115.463,17006823,33546098.09,3908772.786,31692402.51,5948536.175,20398461.18,14222681.48,20430755.94,46528773.33,9224257.935,663199.8462,1339069.645,25661144.17
12/07/2022 16:00,4527751.764,2749512.748,3360982.369,13847980.52,13072198.85,4784642.947,8525902.533,3176184.998,4186993.261,35980650.5,35225453.18,5816438.39,5816438.39,5816438.39,5816438.39,5140452.022,3811667.91,23281938.66,6651890.917,7173879.938,5948536.175,6802039.01,44339285.59,17799155.23,124653655.9,12242004.19,2224901.798,1957409.459,21569029.51
12/07/2022 17:00,1668460.462,2749512.748,3237685.453,13847980.52,13072198.85,4784642.947,4725907.427,1760559.215,5779441.081,12952365.99,47765671.15,14584100.74,14584100.74,14584100.74,14584100.74,5140452.022,3811667.91,6185232.76,10135355.52,19752535.36,5602816.019,31256841.9,27730320.14,20677407.95,154322057.8,12350484.13,2224901.798,9560866.036,6521948.841
12/07/2022 18:00,1668460.462,2749512.748,3130092.187,13847980.52,13072198.85,4784642.947,4425521.901,1648655.52,3331472.831,17732070.92,23298563.17,12115630.28,12115630.28,12115630.28,12115630.28,4979115.463,3660117.227,5886526.687,10944174.82,12937476.02,5602816.019,13917140.03,69607181.5,26910814.39,54047634.66,10783152.98,1527264.28,2158944.691,1809640.626
12/07/2022 19:00,1668460.462,2749512.748,3130092.187,13847980.52,9849999.314,3605264.14,5985355.778,2229746.019,4186993.261,14247385.97,48651176.71,4262635.898,4262635.898,4262635.898,4262635.898,5140452.022,3660117.227,5886526.687,8180601.593,7173879.938,1830597.182,37848968.74,58784248.36,40542427.9,74794024.94,17234004.24,5070198.588,4347845.372,17049533.35
12/07/2022 20:00,2023147.397,335730.3342,3237685.453,1690913.101,13072198.85,4784642.947,9221331.209,3435255.533,4297694.776,14239609.98,42827679.84,14545819.86,14545819.86,14545819.86,14545819.86,7134820.577,3660117.227,5886526.687,16820629.83,2533915.761,1830597.182,25955643.15,22760441.58,9420079.488,48689704.13,17234004.24,577902.5319,2604413.172,26547107.65
12/07/2022 21:00,3848020.31,2749512.748,2113740.629,13847980.52,9849999.314,3605264.14,8644362.002,3220315.128,9157672.762,30423572.09,42827679.84,2522484.665,2522484.665,2522484.665,2522484.665,1532268.523,17074052.23,6130264,1325740.227,9401228.104,8523951.418,26808869.78,34882215.8,11678196.88,83350311.43,17234004.24,577902.5319,2205146.177,12735714.06
12/07/2022 22:00,2023147.397,2749512.748,2113740.629,13847980.52,13072198.85,4784642.947,22517919.86,8388681.314,2520324.826,17732070.92,48651176.71,14368146.79,14368146.79,14368146.79,14368146.79,7134820.577,3660117.227,6130264,6184435.215,20731797.2,1830597.182,27021919.07,26373435.82,44459684,165043254.8,10783152.98,3926880.952,12830883.73,29161868.07
12/07/2022 23:00,1668460.462,6039813.505,3237685.453,30419651.56,13072198.85,4784642.947,9935943.417,3701472.577,2520324.826,15817138.13,23021341.76,4561210.298,4561210.298,4561210.298,4561210.298,4979115.463,12953704.64,23281938.66,3908772.786,20409727.52,5948536.175,9270202.024,14539382.34,18555946.89,62675331.9,20915639.12,3742912.401,19929271.5,6352382.71
13/07/2022 00:00,4527751.764,2043066.842,2207911.045,10289950.41,21283045.78,7789949.96,4608539.456,1716835.705,6012286.814,13900917.61,23911534.89,5618571.498,5618571.498,5618571.498,5618571.498,9966425.891,17006823,35397509.9,2369372.438,9737006.452,10753996.68,19596698.98,41578279.07,43149978.24,136184234,18876134.35,2003404.033,22800990.38,32861010.26
13/07/2022 01:00,2095419.55,2304053.89,1779155.207,11604417.33,5701603.829,2086882.158,6859731.807,2555480.452,4985193.916,7584245.943,21524932.46,8967855.292,8967855.292,8967855.292,8967855.292,7227817.992,10628904.98,31354918.32,11227411.78,8010089.575,9307825.32,17358647.48,51813267.08,15548429.65,34005966.12,7173626.189,1721229.484,52943271.14,17062656.95
13/07/2022 02:00,1355207.656,666380.3249,2324766.823,3356238.942,17139934.7,6273502.158,4975279.156,1853458.558,6282051.756,18886434.16,12360646.96,8726832.682,8726832.682,8726832.682,8726832.682,4644933.676,24262831.99,37522980.53,2691782.776,8708766.278,6033681.345,10867070.7,45251004.62,30453658.43,44322044.46,11426002.87,962235.5137,8073778.983,6385195.258
13/07/2022 03:00,1162040.909,1517867.789,2134252.454,7644773.999,6582366.809,2409256.109,1871473.626,697186.7707,1356503.378,4652329.216,15762501.34,2165054.449,2165054.449,2165054.449,2165054.449,2497041.653,16664337.51,16171039.41,2304514.472,4155796.014,4403358.443,6728594.68,8464148.824,6516388.804,19609294.33,6151121.606,178367.7318,10948304.12,6059423.124
13/07/2022 04:00,1209314.629,380766.7088,4250806.032,1917739.778,6582366.809,2409256.109,2037533.256,759049.5596,1904191.224,5365707.18,10948992.65,2777938.022,2777938.022,2777938.022,2777938.022,2367162.153,4970252.286,14853361.42,3527901.688,3386481.911,3631105.889,15212675.78,22256353.46,9421658.721,19932638.05,5037772.9,962235.5137,20374145.68,5414354.032
13/07/2022 05:00,482997.7476,380766.7088,3208445.404,1917739.778,3064606.308,1121697.055,1972365.125,734772.2424,1098627.631,7568238.441,24130269.41,1302523.299,1302523.299,1302523.299,1302523.299,3556772.477,4970252.286,14853361.42,2428863.54,3518726.525,1143357.549,7841151.656,5592528.615,6454702.885,12821239.1,6831382.172,1679979.136,12009905.94,3944228.773
13/07/2022 06:00,427836.7311,326493.5011,1258713.17,1644391.591,2557938.191,936248.0686,5183478.683,1931019.874,1048360.549,4600897.3,18612677.96,2479772.075,2479772.075,2479772.075,2479772.075,3556772.477,3644299.898,9308201.424,1062729.655,1260080.409,2446852.566,6157237.048,6101223.325,14043987.86,11356982.62,6831382.172,1242854.589,12009905.94,3944228.773
13/07/2022 07:00,435900.157,326493.5011,1891275.744,1644391.591,2557938.191,936248.0686,1780037.841,663123.8704,1014829.956,4600897.3,9537736.235,2479772.075,2479772.075,2479772.075,2479772.075,3600863.814,2309348.792,9308201.424,2192022.641,3031732.271,2446852.566,7841151.656,6065234.452,3407953.508,11571027.33,4546534.655,907503.0529,5920898.892,3944228.773
13/07/2022 08:00,435900.157,326493.5011,1815979.44,1644391.591,3915859.315,1433269.863,2674590.583,996374.8063,1503410.547,4600897.3,9647785.311,1766263.51,1766263.51,1766263.51,1766263.51,3600863.814,2235486.957,7118707.078,2304514.472,4555320.339,2446852.566,6157237.048,19754294.28,5120610.444,7889604.148,4546534.655,413223.9995,12009905.94,5348501.146
13/07/2022 09:00,427836.7311,326493.5011,1186243.629,1644391.591,3915859.315,1433269.863,4502360.662,1677280.538,1503410.547,11856664.84,16059576.72,2123744.687,2123744.687,2123744.687,2123744.687,2497041.653,2235486.957,4366758.299,1062729.655,7668349.403,3745802.165,2014794.891,15723054.74,8619949.228,7889604.148,4546534.655,1879996.82,12009905.94,2921569.972
13/07/2022 10:00,1209314.629,847913.1609,1235429.076,4270533.003,2557938.191,936248.0686,4537295.997,1690295.124,2550453.404,5036939.448,40620488.41,4042642.85,4042642.85,4042642.85,4042642.85,2497041.653,2309348.792,4366758.299,5984891.411,7727850.712,3745802.165,2014794.891,15845055.22,4980756.835,20479335.34,4546534.655,2313214.851,9149281.734,5870129.388
13/07/2022 11:00,2095419.55,847913.1609,4250806.032,4270533.003,3064606.308,1121697.055,2033543.372,757563.1937,1098627.631,6167611.308,27966424.11,4148988.164,4148988.164,4148988.164,4148988.164,4644933.676,2309348.792,4366758.299,3919967.916,6852494.039,3745802.165,7963743.547,14050238.61,8342716.298,26153495.33,4546534.655,2051190.113,9149281.734,5761541.785
13/07/2022 12:00,1668460.462,1001618.797,2134252.454,5044674.769,6582366.809,2409256.109,3673275.382,1368418.431,1904191.224,6308708.133,15762501.34,2616850.071,2616850.071,2616850.071,2616850.071,5002255.675,3644299.898,7118707.078,5889936.176,3955563.456,2446852.566,6364429.717,7809989.911,12350176.8,49973818.6,5204223.949,2225253.135,20374145.68,6429897.732
13/07/2022 13:00,3848020.31,962256.6444,1940426.218,4846426.434,5701603.829,2086882.158,2975760.632,1108570.763,2573383.201,10822881.67,21524932.46,4113305.932,4113305.932,4113305.932,4113305.932,9158334.022,4970252.286,9308201.424,3858368.063,6634436.324,3900470.533,5182040.01,13608397.69,7315492.203,14268075.57,6151121.606,988258.0232,14372476.08,6688149.575
13/07/2022 14:00,3848020.31,4147696.082,3360982.369,20889961.17,13570011.81,4966850.801,6265139.061,2333974.687,3778659.801,9568279.452,35225453.18,6356955.992,6356955.992,6356955.992,6356955.992,9782063.635,6466481.637,21928449.84,5130227.758,10353429.76,6033681.345,4015696.039,14107515.02,11817332.84,26812133.99,6944186.1,2082198.739,52943271.14,8336934.772
13/07/2022 15:00,3848020.31,4147696.082,3317498.429,20889961.17,9849999.314,3605264.14,3469126.857,1292366.249,3830722.21,21687189.5,31033595.11,14545819.86,14545819.86,14545819.86,14545819.86,5695872.18,13969985.11,37522980.53,8938388.785,8298401.742,9307825.32,21803433.35,8464148.824,16997087.03,27189745.33,10825431.53,952419.2568,22800990.38,9560865.499
13/07/2022 16:00,4057764.126,6039813.505,2260238.504,30419651.56,9849999.314,3605264.14,7706955.274,2871099.644,6497750.312,16105107.61,30074668.05,5064203.649,5064203.649,5064203.649,5064203.649,5695872.18,24262831.99,31354918.32,8822299.68,29531872.49,9525830.726,17974192.86,16662008.92,16682669.26,42048857.93,18876134.35,1502141.35,1957409.459,12506458.36
13/07/2022 17:00,4057764.126,335730.3342,8759160.455,1690913.101,19755838.8,7230966.717,5745546.819,2140409.129,12613503.99,26454339.63,45842102.85,9597959.72,9597959.72,9597959.72,9597959.72,9966425.891,14413137.2,33546098.09,16257709.08,11309764.28,9525830.726,24562372.46,14222681.48,13653500.92,50417192.79,10825431.53,2546213.561,2991912.474,6521948.841
13/07/2022 18:00,1502856.311,2749512.748,829973.4589,13847980.52,2415284.814,884034.5519,14171687.24,5279429.391,9139699.893,37607225.76,26274358.99,3850160.717,3850160.717,3850160.717,3850160.717,5695872.18,10628904.98,23281938.66,11967974.53,11309764.28,10191525.57,19596698.98,44339285.59,18833566.86,89252491.31,20915639.12,2546213.561,4128424.273,8843350.685
13/07/2022 19:00,1502856.311,335730.3342,954994.3552,1690913.101,2415284.814,884034.5519,6046410.419,2252490.923,5906261.715,23995070.55,10008130.7,2286810.651,2286810.651,2286810.651,2286810.651,5140452.022,17423672.96,6185232.76,7910754.016,11678537.88,5948536.175,12674214.95,32105507.68,43579475.19,132040049.3,17777588.41,3342315.415,2158944.691,6766222.187
13/07/2022 20:00,1502856.311,335730.3342,2332368.479,1690913.101,2415284.814,884034.5519,24314889.7,9058112.92,4414839.381,47193315.6,16978338.67,745515.5789,745515.5789,745515.5789,745515.5789,7134820.577,17006823,5886526.687,6134786.548,8375151.321,5948536.175,26822771.07,23676066.19,18092489.54,134842072,12242004.19,2350666.254,11887731.72,12848598.13
13/07/2022 21:00,4057764.126,335730.3342,6039392.93,1690913.101,2415284.814,884034.5519,11353962.27,4229732.217,5896497.224,11243287.96,7041652.214,1425021.545,1425021.545,1425021.545,1425021.545,1532268.523,33360328.85,6130264,6134786.548,8375151.321,5948536.175,28656686.77,24202981.33,32246539.13,150786034.9,12350484.13,5526604.758,3453000.569,10429780.86
13/07/2022 22:00,3848020.31,335730.3342,2770015.386,1690913.101,19755838.8,7230966.717,15916489.15,5929426.692,13845721.01,10528648.29,26274358.99,6824272.538,6824272.538,6824272.538,6824272.538,7134820.577,17006823,6130264,4447591.22,29531872.49,10191525.57,10977331.81,57723295.39,16772732.36,45358967.89,12242004.19,2426834.081,3453000.569,1809640.626
13/07/2022 23:00,2023147.397,6237975.264,4369760.689,31417697.55,9849999.314,3605264.14,5576786.434,2077540.218,4221978.189,16105107.61,26586792.83,1032429.858,1032429.858,1032429.858,1032429.858,9782063.635,17423672.96,35397509.9,10589456.25,10771536.71,9525830.726,12041222.26,22622079.65,45331203,42943649.31,18876134.35,2268316.994,31278826.73,10463476.25
14/07/2022 00:00,4527751.764,4147696.082,2200293.984,20889961.17,13072198.85,4784642.947,13104919.35,4882022.527,3500727.864,25851287.51,35225453.18,6052504.757,6052504.757,6052504.757,6052504.757,5002255.675,14413137.2,30289276.11,5588596.657,8010089.575,6033681.345,12041222.26,36029527.06,7840215.995,52589225.67,6944186.1,952419.2568,52943271.14,5250949.383
14/07/2022 01:00,2095419.55,666380.3249,1603271.866,3356238.942,21283045.78,7789949.96,4759114.551,1772929.984,2282094.828,23798998.76,23261728.13,3548532.91,3548532.91,3548532.91,3548532.91,4644933.676,4970252.286,21928449.84,5889936.176,3357745.26,3900470.533,6728594.68,9846824.329,7388422.586,21728014.64,5037772.9,1097267.882,20374145.68,6719286.283
14/07/2022 02:00,1225241.59,962256.6444,1939112.243,4846426.434,5701603.829,2086882.158,2636030.767,982009.9803,5238297.291,4025177.941,21059982.19,1583437.56,1583437.56,1583437.56,1583437.56,2367162.153,4970252.286,13986010.46,1646400.714,3752380.24,1143357.549,6157237.048,13608397.69,3042518.037,19242686.34,5037772.9,823576.8838,20374145.68,3524676.56
14/07/2022 03:00,1778928.331,1517867.789,989347.5207,7644773.999,6582366.809,2409256.109,9005245.468,3354756.338,2565984.594,4317927.601,7772204.461,1318296.058,1318296.058,1318296.058,1318296.058,1117175.162,3644299.898,7118707.078,1370716.235,5287052.112,2446852.566,2014794.891,15460212.91,2533058.224,19436470.8,6831382.172,413223.9995,12009905.94,3944228.773
14/07/2022 04:00,1209314.629,380766.7088,1035457.347,1917739.778,3064606.308,1121697.055,1982747.327,738639.9611,1262619.396,4281496.978,12414184.59,1307173.512,1307173.512,1307173.512,1307173.512,989587.5737,2235486.957,4366758.299,1359151.417,2245229.424,3745802.165,1950354.02,15845055.22,5694534.996,7950773.469,4546534.655,729519.8446,12009905.94,7528982.655
14/07/2022 05:00,1209314.629,847913.1609,1002339.448,4270533.003,2557938.191,936248.0686,3055494.567,1138274.332,1222235.983,4144558.278,11678102.78,1265365.088,1265365.088,1265365.088,1265365.088,2569987.84,1980181.971,4366758.299,1315680.54,2173418.373,889848.7998,1818352.216,10429731.11,2431353.279,7696477.229,2855798.564,712051.0697,4145851.775,2920055.819
14/07/2022 06:00,482997.7476,326493.5011,887866.7344,1644391.591,2557938.191,936248.0686,1972365.125,734772.2424,1034669.275,3671226.779,8037857.854,1120853.39,1120853.39,1120853.39,1120853.39,2569987.84,1980181.971,3868050.328,1165422.539,1925201.963,861388.0211,1818352.216,3245485.231,2162860.761,6817496.924,2855798.564,630730.8958,4145851.775,11863217.99
14/07/2022 07:00,1209314.629,380766.7088,904600.3318,1917739.778,2557938.191,936248.0686,4537295.997,1690295.124,1103054.537,3671226.779,8037857.854,953695.8642,953695.8642,953695.8642,953695.8642,1008238.301,1980181.971,3868050.328,1187387.222,1925201.963,861388.0211,1727612.794,4016023.789,2194269.603,6892547.098,1446256.161,630730.8958,4145851.775,2635318.272
14/07/2022 08:00,1209314.629,380766.7088,1359204.548,1917739.778,3064606.308,1121697.055,1972365.125,734772.2424,1657391.326,5620154.4,10487922.35,2107392.716,2107392.716,2107392.716,2107392.716,1008238.301,1980181.971,3868050.328,4937842.424,2947225.256,763012.7407,1818352.216,4968401.354,3296993.289,6892547.098,2855798.564,672697.381,4145851.775,3959689.661
14/07/2022 09:00,1209314.629,1001618.797,2288062.004,5044674.769,2557938.191,936248.0686,4381299.564,1632181.214,2790024.596,3671226.779,17655191.54,2888476.338,2888476.338,2888476.338,2888476.338,1008238.301,1980181.971,4366758.299,3003332.512,6852494.039,861388.0211,1818352.216,8363723.013,5550102.877,17568915.54,4546534.655,672697.381,4145851.775,6665674.768
14/07/2022 10:00,1778928.331,1517867.789,2288062.004,7644773.999,3064606.308,1121697.055,4415295.545,1644845.859,1222235.983,9534283.202,17792184.13,817759.259,817759.259,817759.259,817759.259,989587.5737,1980181.971,4366758.299,3026636.383,6361964.722,889848.7998,1818352.216,8428619.962,5593167.997,17705238.69,4546534.655,1445804.12,4145851.775,7528982.655
14/07/2022 11:00,1162040.909,1517867.789,2044629.218,7644773.999,3064606.308,1121697.055,8935908.737,3328926.078,1014829.956,8454306.538,15776810.42,2581163.931,2581163.931,2581163.931,2581163.931,989587.5737,2235486.957,4366758.299,1165422.539,4581721.366,2446852.566,3709178.638,7473885.068,5552382.784,11571027.33,5204223.949,178367.7318,12009905.94,7528982.655
14/07/2022 12:00,1355207.656,962256.6444,1634017.831,4846426.434,3064606.308,1121697.055,7985194.485,2974753.093,1992494.054,4317927.601,12608442.31,2062803.295,2062803.295,2062803.295,2062803.295,3556772.477,2235486.957,9308201.424,3003332.512,4453295.994,1143357.549,2964285.152,5972946.761,9698494.691,26153495.33,5037772.9,2452727.265,12009905.94,4760286.831
14/07/2022 13:00,1225241.59,962256.6444,1330448.469,4846426.434,6582366.809,2409256.109,2975626.998,1108520.98,1296481.432,6962801.82,10266034.1,961810.7209,961810.7209,961810.7209,961810.7209,2367162.153,2309348.792,9308201.424,2347947.586,8010089.575,4403358.443,2413577.483,13608397.69,6154465.4,51765643.35,6151121.606,1735875.17,10948304.12,5367403.46
14/07/2022 14:00,1355207.656,962256.6444,1030998.726,4846426.434,5701603.829,2086882.158,2988506.75,1113319.12,2308685.558,7328750.968,30274634.17,1301544.897,1301544.897,1301544.897,1301544.897,3600863.814,7468037.843,13986010.46,5889936.176,10353429.76,8982221.888,1870343.247,15412262.09,30453658.43,21106054.71,11426002.87,5407530.957,4146199.497,6385195.258
14/07/2022 15:00,1355207.656,666380.3249,1167924.383,3356238.942,21283045.78,7789949.96,18373592.61,6844780.242,1892274.114,19032980.38,9647785.311,4042534.487,4042534.487,4042534.487,4042534.487,2497041.653,4970252.286,14853361.42,3847455.048,20752698.29,6033681.345,1253279.785,31781248.43,11656021.19,23117153.87,7173626.189,2224433.135,2778285.762,5250949.383
14/07/2022 16:00,1225241.59,666380.3249,1101473.007,3356238.942,13570011.81,4966850.801,13104919.35,4882022.527,1729321.773,7370870.003,13579437.04,561810.571,561810.571,561810.571,561810.571,4644933.676,16664337.51,21928449.84,2926216.118,13100454.98,6233037.808,6728594.68,12332495.02,33952894.35,89214732.41,10825431.53,4795003.815,1789702.924,21807815.58
14/07/2022 17:00,2095419.55,2304053.89,917527.4328,11604417.33,21283045.78,7789949.96,6685428.703,2490546.693,1729321.773,18788262.92,21620608.17,9088057.32,9088057.32,9088057.32,9088057.32,4644933.676,16664337.51,21928449.84,11227411.78,10771536.71,6233037.808,9426529.392,23951284.96,24960871.67,71412145.42,18876134.35,4322301.946,6897970.798,10287212.82
14/07/2022 18:00,2095419.55,2304053.89,1939112.243,11604417.33,13570011.81,4966850.801,6138308.566,2286726.069,1296481.432,9568279.452,27966424.11,5476207.168,5476207.168,5476207.168,5476207.168,5002255.675,6466481.637,16171039.41,8397129.345,10571027.79,6233037.808,650504.3742,40319189.01,21947802.79,27189745.33,18876134.35,1502141.35,14244941.55,25661144.17
14/07/2022 19:00,2003231.114,2304053.89,1891275.744,11604417.33,13570011.81,4966850.801,6138308.566,2286726.069,5238297.291,13454912.12,21180705.24,5476207.168,5476207.168,5476207.168,5476207.168,7227817.992,13969985.11,30289276.11,4438830.942,12372072.91,9307825.32,657702.1544,14710451.31,14336859.03,36671021.7,18876134.35,2224433.135,906947.156,32508750.11
