Timestamp,Beauly Heat Demand With Gas Boilers,Peterhead Heat Demand With Gas Boilers,Errochty Heat Demand With Gas Boilers,Denny_Bonny/bridge Heat Demand With Gas Boilers,Neilston Heat Demand With Gas Boilers,Strathavenorness Heat Demand With Gas Boilers,Torness Heat Demand With Gas Boilers,Eccles Heat Demand With Gas Boilers,Harker Heat Demand With Gas Boilers,Stella_West Heat Demand With Gas Boilers,Penwortham Heat Demand With Gas Boilers,Deeside Heat Demand With Gas Boilers,Daines Heat Demand With Gas Boilers,Marsh_Stoksbridge Heat Demand With Gas Boilers ,Thornton-Drax Heat Demand With Gas Boilers, Keadby Heat Demand With Gas Boilers,Ratcliffe Heat Demand With Gas Boilers,Feckenham Heat Demand With Gas Boilers,Walpole Heat Demand With Gas Boilers,Bramford Heat Demand With Gas Boilers,Pelham Heat Demand With Gas Boilers,Sundon_East Heat Demand With Gas Boilers,Melksham Heat Demand With Gas Boilers,Bramley Heat Demand With Gas Boilers,London Heat Demand With Gas Boilers,Kemsley Heat Demand With Gas Boilers,Sellindge Heat Demand With Gas Boilers,Lovedean Heat Demand With Gas Boilers,S_W_Pensiula Heat Demand With Gas Boilers,,
19/02/2022 18:00,1003.720985,10034.43136,3834.7556,19858.97228,41751.59241,13742.62605,16805.19159,5842.200818,3540.354557,76061.60376,79454.01599,16725.84847,133342.507,88578.33463,19001.47927,27482.96564,19913.29953,74492.16509,18581.04222,18776.15498,18027.59196,34715.00051,110238.7677,25764.78194,106860.2954,16008.22841,9035.882873,35521.96426,23314.80373,,
19/02/2022 19:00,1003.720985,12780.28754,3834.7556,19858.97228,40041.1537,13179.63148,30801.05979,10707.7611,10724.02003,72876.21307,57320.44866,14144.61114,31389.14961,74374.8701,15954.60739,30232.63614,19913.29953,79517.59243,34044.30632,27086.65266,22670.7935,8956.08279,30729.22945,5674.136168,193405.7237,4558.099718,4982.417664,35521.96426,23523.64418,,
19/02/2022 20:00,4907.765147,8358.890692,3834.7556,19858.97228,40041.1537,13179.63148,22279.13465,7745.17672,10724.02003,9838.347111,47807.86872,16845.82571,31389.14961,74374.8701,15954.60739,27482.96564,70562.67955,79517.59243,34044.30632,28933.427,45492.65071,67020.67382,66574.29131,8137.099168,254817.6354,9067.045309,1534.295556,64413.45076,34755.67541,,
19/02/2022 21:00,6062.908349,7194.698803,3834.7556,19858.97228,40041.1537,13179.63148,22279.13465,7745.17672,9513.517901,9838.347111,47807.86872,20005.04327,31389.14961,100804.7195,21624.23572,27482.96564,42244.77289,79517.59243,19710.71448,32614.92267,25321.34239,74031.96976,22455.89328,31927.2097,315635.961,6735.64051,12261.59789,30632.3336,59562.79471,,
19/02/2022 22:00,6062.908349,8020.718003,2307.391137,11949.24042,40041.1537,13179.63148,14448.81753,5023.02477,4110.022717,42803.88061,58359.09259,16890.77254,133342.507,100804.7195,21624.23572,30232.63614,42244.77289,74492.16509,26447.956,35091.63288,24765.73406,10491.8289,40444.25897,13925.71896,191245.0988,26900.3852,2449.810189,30632.3336,3167.665449,,
19/02/2022 23:00,6062.908349,7099.008025,3834.7556,19858.97228,38029.28955,12517.42209,14448.81753,5023.02477,9224.361779,29931.86678,82416.0496,19675.34111,19687.71214,22087.29909,4738.081354,30232.63614,42244.77289,74492.16509,15689.34469,14754.68515,25057.17208,16435.15702,22455.89328,75980.54291,128945.0739,26900.3852,13921.64835,7779.961147,3865.92739,,
20/02/2022 00:00,426.5436214,6977.803756,3834.7556,19858.97228,40041.1537,13179.63148,23922.59152,8316.512371,9248.631699,58428.8239,18303.17703,2005.418586,64512.64555,13198.02775,2831.189496,30232.63614,46223.35177,17079.92185,29495.89126,38286.43635,25057.17208,74031.96976,8941.282382,32110.79104,254817.6354,32121.23345,13061.35968,30632.3336,34333.89672,,
20/02/2022 01:00,6062.908349,13765.47252,2307.391137,11949.24042,3130.221667,1030.319165,23094.1401,8028.507351,16989.78948,38866.41587,60117.94526,3712.932322,14912.27826,55229.52237,11847.62198,5295.844473,27640.68545,80754.45485,4790.786894,36509.16556,45492.65071,20639.47873,65162.50209,8137.099168,137431.682,26900.3852,6070.270901,5397.471933,12152.60745,,
20/02/2022 02:00,6062.908349,1366.415058,484.8983006,2511.13315,5769.668098,1899.098609,23922.59152,8316.512371,1549.890412,30130.05684,32920.93226,4814.841023,53208.47846,55977.42307,12008.05872,5295.844473,45547.31155,44058.78253,16479.71279,46406.74488,22670.7935,37276.7002,15952.03262,5823.637678,32734.31738,6735.64051,1813.451595,64413.45076,31560.5229,,
20/02/2022 03:00,6062.908349,1123.143679,761.59967,3944.081009,16797.1214,5528.808476,22691.4946,7888.530614,8532.243864,71435.96923,59555.19264,3865.836493,77374.40831,42099.88792,9031.103947,4552.922728,45547.31155,29831.67793,6714.474171,50627.33132,7180.762775,50763.6479,58409.78944,30465.76567,175680.9082,4558.099718,3633.302398,4682.523438,24450.02699,,
20/02/2022 04:00,447.0481318,4859.102349,761.59967,3944.081009,16797.1214,5528.808476,3843.187257,1336.055684,1069.660549,33160.64714,40868.5942,1299.660834,16909.20003,42099.88792,9031.103947,18908.91594,25527.24579,18719.03199,22794.99047,4544.547047,18027.59196,4224.506816,58409.78944,35242.71504,180467.8223,16008.22841,5126.771628,12566.02199,25834.29003,,
20/02/2022 05:00,605.5133307,4859.102349,1912.026412,9901.773016,2304.102987,758.4004321,3059.947655,1063.768217,3237.797337,39875.66708,62787.26469,5568.352254,16909.20003,77689.88318,16665.73108,9856.082658,25527.24579,18719.03199,14520.57114,14154.61719,15582.02641,4563.641394,28183.65226,35242.71504,76003.78536,16761.01988,1868.79327,35521.96426,24450.02699,,
20/02/2022 06:00,605.5133307,4859.102349,1912.026412,9901.773016,2304.102987,758.4004321,3798.969016,1320.683539,1003.210667,9491.611946,40868.5942,10366.68378,16909.20003,33596.89868,7207.07582,20257.0953,25527.24579,18719.03199,15979.73044,13452.19063,15582.02641,4563.641394,8941.282382,41247.82435,103976.3655,16761.01988,858.2832916,41506.02877,14891.79215,,
20/02/2022 07:00,1980.450229,7270.483798,1912.026412,9901.773016,2304.102987,758.4004321,2471.241396,859.1088312,876.4589761,4398.995942,59555.19264,13182.08855,16909.20003,61757.59694,13247.9991,20257.0953,25527.24579,29831.67793,20009.29225,20502.31948,15582.02641,4563.641394,22495.06037,17097.93077,82896.82785,16761.01988,1868.79327,41506.02877,5947.49945,,
20/02/2022 08:00,447.0481318,4230.846986,1912.026412,9901.773016,2304.102987,758.4004321,11378.4686,3955.640624,9181.994648,5670.042977,59555.19264,4472.007224,16909.20003,34795.48365,7464.191599,20257.0953,17284.19468,18719.03199,8978.411121,16484.27443,15582.02641,17747.34185,26695.15051,24464.5568,132689.7184,16761.01988,6451.497698,41506.02877,24033.95521,,
20/02/2022 09:00,605.5133307,558.4733813,304.1429844,1575.059203,16797.1214,5528.808476,12126.44601,4215.669453,1003.210667,4977.048211,13066.15456,3478.969493,16909.20003,29089.70537,6240.21027,2593.783105,17284.19468,18719.03199,16514.82543,16484.27443,15582.02641,17747.34185,22241.29631,30465.76567,130963.654,16761.01988,6713.14438,41506.02877,9442.41796,,
20/02/2022 10:00,1980.450229,1243.851863,1912.026412,9901.773016,16797.1214,5528.808476,12126.44601,4215.669453,3331.604984,4348.2179,6827.41137,6485.545921,23973.76498,52845.35421,11336.17951,2593.783105,17284.19468,5890.804374,1731.067987,32838.0856,15582.02641,13789.45383,26695.15051,35242.71504,49966.75923,16761.01988,2509.112556,3392.240749,11632.25147,,
20/02/2022 11:00,1980.450229,1215.998618,1912.026412,9901.773016,16797.1214,5528.808476,9361.460643,3254.442697,4693.44381,3127.908888,25041.29897,678.1387226,23973.76498,6330.276037,1357.946154,2593.783105,16311.21635,5656.587898,8031.875653,32838.0856,15582.02641,13789.45383,26695.15051,13238.8595,60216.69021,10487.21115,2391.967489,3392.240749,16769.28602,,
20/02/2022 12:00,447.0481318,11161.40682,1912.026412,9901.773016,16797.1214,5528.808476,2471.241396,859.1088312,5936.384823,22566.28131,32803.10326,6485.545921,28678.08094,4276.07174,917.2862513,2593.783105,16311.21635,5656.587898,8722.279322,15890.11066,15582.02641,4277.37777,84972.66273,37912.66443,77013.47583,10487.21115,565.8715322,3392.240749,9852.65048,,
20/02/2022 13:00,447.0481318,1215.998618,1912.026412,9901.773016,5769.668098,1899.098609,2471.241396,859.1088312,4889.115179,4387.887557,27704.32874,10189.11939,23973.76498,3716.279613,797.2018249,1505.435427,16311.21635,5656.587898,6821.503854,15890.11066,15582.02641,4277.37777,34348.01008,20623.36701,13467.55523,10487.21115,5245.723637,3392.240749,13452.67131,,
20/02/2022 14:00,447.0481318,824.2445649,535.3351959,2772.329693,2991.662752,984.7122013,6745.926834,2345.171673,5366.941532,16524.35925,24327.3074,3478.969493,16909.20003,4276.07174,917.2862513,1505.435427,16311.21635,5656.587898,2420.615382,17547.60157,16002.104,4277.37777,21778.99503,40217.32302,13467.55523,10487.21115,3744.466926,3392.240749,9442.41796,,
20/02/2022 15:00,426.5436214,558.4733813,535.3351959,2772.329693,3130.221667,1030.319165,11968.55245,4160.778922,5791.787807,5320.148517,39301.11773,1299.660834,23973.76498,30457.65698,6533.657921,1505.435427,16311.21635,5890.804374,6039.305726,10079.80198,16002.104,13789.45383,59586.94864,16596.26845,24049.40441,10487.21115,7414.839117,3392.240749,11632.25147,,
20/02/2022 16:00,6062.908349,8137.983111,484.8983006,2511.13315,22520.42997,7412.64775,12191.83601,4238.401802,6448.324794,34159.66535,78494.6268,4681.039768,77374.40831,52845.35421,11336.17951,1505.435427,16311.21635,18719.03199,8031.875653,2397.153686,16002.104,13789.45383,34348.01008,12715.2272,110157.961,10487.21115,3158.662619,3392.240749,8777.789266,,
20/02/2022 17:00,4907.765147,4663.952504,576.007953,2982.960889,41751.59241,13742.62605,2598.995447,903.5215842,13630.23336,61008.87659,37941.79198,5815.013237,53208.47846,34795.48365,7464.191599,9856.082658,45547.31155,80754.45485,6039.305726,38805.83798,16002.104,13789.45383,27932.09612,40217.32302,58486.28746,16761.01988,5147.456126,3392.240749,2786.820331,,
20/02/2022 18:00,1003.720985,1366.415058,3834.7556,19858.97228,38029.28955,12517.42209,23531.84162,8180.671052,13952.04128,24796.47291,51559.52114,16507.56662,14912.27826,9332.844433,2002.045429,18908.91594,50143.76697,80754.45485,20177.91417,38805.83798,16002.104,34715.00051,28183.65226,20623.36701,104463.9506,10487.21115,3158.662619,3392.240749,25834.29003,,
20/02/2022 19:00,4907.765147,5205.340077,6428.261594,33289.91001,40041.1537,13179.63148,15488.41768,5384.43409,12012.24462,37767.30718,82416.0496,2130.125909,14912.27826,77689.88318,16665.73108,18908.91594,42638.40881,71050.99768,11777.96397,6970.226475,22670.7935,67401.47982,23403.12129,16912.49975,68408.1993,16761.01988,2509.112556,35521.96426,4184.619879,,
20/02/2022 20:00,1003.720985,8659.741696,5950.818531,30817.38514,38029.28955,12517.42209,15662.01123,5444.782603,8390.636763,39821.25458,47021.63413,2850.406079,64512.64555,28748.42292,6166.999689,23063.30236,46223.35177,74492.16509,20913.24265,5867.715809,22670.7935,58334.97486,70061.05824,31927.2097,22024.56231,9067.045309,16722.86277,64413.45076,6299.13716,,
20/02/2022 21:00,1003.720985,6977.803756,5950.818531,30817.38514,38029.28955,12517.42209,30801.05979,10707.7611,9744.008392,59611.72639,77630.97903,20043.4926,64512.64555,41000.90739,8795.354923,23063.30236,46223.35177,74492.16509,29580.3011,37469.53635,22670.7935,9426.758601,20944.99967,6156.62411,29782.97131,9067.045309,1494.005711,30632.3336,35113.75361,,
20/02/2022 22:00,1003.720985,12218.20075,6428.261594,33289.91001,38029.28955,12517.42209,22279.13465,7745.17672,10983.83818,33984.54277,43389.05404,20043.4926,133342.507,41000.90739,8795.354923,4552.922728,19913.29953,74492.16509,27388.36511,58957.0814,25321.34239,63249.93602,57790.59526,84261.75569,137431.682,6735.64051,1813.451595,39229.05721,17544.7692,,
20/02/2022 23:00,1003.720985,2603.700425,4799.801363,24856.63551,38029.28955,12517.42209,17883.18247,6216.956391,10983.83818,57716.77133,45717.79439,19675.34111,133342.507,92046.34964,19745.42434,4552.922728,46223.35177,79517.59243,22839.46157,32614.92267,25321.34239,31378.17382,14040.91019,37218.14256,315635.961,26900.3852,8120.649042,11218.36425,24710.95863,,
21/02/2022 00:00,1003.720985,12218.20075,6428.261594,33289.91001,41751.59241,13742.62605,19656.90926,6833.57942,9224.361779,59611.72639,77630.97903,20043.4926,19687.71214,10229.64654,2194.423924,5295.844473,19913.29953,127532.0808,22839.46157,28698.41715,24765.73406,8052.879377,66574.29131,8406.474458,148364.1363,33241.57875,7056.81434,10516.62183,64877.50081,,
21/02/2022 01:00,4907.765147,11353.4187,3834.7556,19858.97228,41751.59241,13742.62605,13300.15068,4623.699218,6677.830107,59611.72639,52696.69122,2149.722098,19687.71214,10229.64654,2194.423924,5295.844473,19913.29953,79517.59243,15616.91005,30766.74967,24765.73406,14563.29471,54232.57669,77859.16345,146154.9049,33241.57875,13921.64835,13681.72212,12880.82508,,
21/02/2022 02:00,1003.720985,7099.008025,3834.7556,19858.97228,22520.42997,7412.64775,19099.2351,6639.708114,10068.54552,37988.58909,47021.63413,16507.56662,19687.71214,92046.34964,19745.42434,4552.922728,19913.29953,79517.59243,27934.93073,6999.333275,24765.73406,31378.17382,54840.41316,9986.003537,301766.8453,33241.57875,7056.81434,10334.47453,64877.50081,,
21/02/2022 03:00,1003.720985,1991.822142,2307.391137,11949.24042,2991.662752,984.7122013,19550.83348,6796.702956,4110.022717,38866.41587,9345.271853,2414.305702,64512.64555,41000.90739,8795.354923,4552.922728,46223.35177,74492.16509,5536.230146,30766.74967,24765.73406,31378.17382,55485.76375,19027.83249,301766.8453,33241.57875,14214.63635,10334.47453,24439.24191,,
21/02/2022 04:00,4907.765147,10952.75004,484.8983006,2511.13315,2991.662752,984.7122013,22279.13465,7745.17672,7920.702706,38866.41587,82266.86951,9016.489183,14912.27826,40289.72924,8642.795758,4552.922728,46223.35177,74492.16509,28409.39919,28933.427,24765.73406,11167.89898,20944.99967,8406.474458,138997.3957,33241.57875,7724.692025,32510.18836,23162.07311,,
21/02/2022 05:00,6062.908349,11532.18356,484.8983006,2511.13315,2991.662752,984.7122013,4441.301695,1543.985753,13521.61116,51717.095,43451.13601,11847.23932,14912.27826,96280.93306,20653.81068,4552.922728,46223.35177,74492.16509,27388.36511,6999.333275,24765.73406,14563.29471,59890.6777,38279.57814,163472.6532,33241.57875,7210.432788,39229.05721,34283.84313,,
21/02/2022 06:00,6062.908349,11353.4187,484.8983006,2511.13315,2991.662752,984.7122013,9009.061032,3131.933573,5025.730525,54985.01097,37941.79198,12231.98272,18868.57263,42099.88792,9031.103947,23063.30236,42638.40881,17079.92185,16021.5511,28933.427,24765.73406,13647.07702,44331.48511,38346.95132,242757.4946,33241.57875,14438.45241,39229.05721,35113.75361,,
21/02/2022 07:00,6062.908349,12028.80167,484.8983006,2511.13315,3130.221667,1030.319165,9009.061032,3131.933573,9592.00014,33160.64714,110906.8154,11711.68095,18868.57263,46342.81871,9941.28093,23063.30236,42638.40881,71050.99768,31976.33351,25468.09957,25321.34239,34715.00051,9774.757685,45531.03603,330156.7629,26900.3852,13921.64835,39229.05721,21758.28492,,
21/02/2022 08:00,4907.765147,5150.703235,484.8983006,2511.13315,3130.221667,1030.319165,14166.63454,4924.925937,9592.00014,27667.16261,78494.6268,11711.68095,18868.57263,40226.24085,8629.176476,18908.91594,27640.68545,71050.99768,29580.3011,7017.848513,45492.65071,34715.00051,23403.12129,65029.0862,128417.591,6735.64051,2449.810189,30632.3336,22138.00775,,
21/02/2022 09:00,426.5436214,6442.822269,484.8983006,2511.13315,3130.221667,1030.319165,16731.63522,5816.629488,9592.00014,59601.68898,39301.11773,10661.61737,53208.47846,61985.82455,13296.9576,9856.082658,50143.76697,80754.45485,3615.282337,26601.18689,7180.762775,50380.51881,22455.89328,14961.56585,106860.2954,9067.045309,4424.725764,64413.45076,34755.67541,,
21/02/2022 10:00,447.0481318,11275.16902,535.3351959,2772.329693,2991.662752,984.7122013,10459.92053,3636.314169,1549.890412,43432.44251,58317.63614,5983.489721,53208.47846,33818.81494,7254.680432,20257.0953,45547.31155,80754.45485,11710.29818,26601.18689,7180.762775,50380.51881,66574.29131,7109.008947,175680.9082,4558.099718,1534.295556,64413.45076,23314.80373,,
21/02/2022 11:00,447.0481318,4859.102349,1912.026412,9901.773016,5769.668098,1899.098609,24015.09907,8348.671938,6005.096279,4398.995942,40868.5942,1272.495527,77374.40831,29089.70537,6240.21027,20257.0953,45547.31155,80754.45485,8327.008492,24086.69741,7180.762775,38989.42225,72994.52859,47818.73343,41415.93711,16008.22841,1106.827894,35521.96426,14696.55229,,
21/02/2022 12:00,447.0481318,10892.54314,761.59967,3944.081009,5769.668098,1899.098609,6745.926834,2345.171673,1908.368311,16524.35925,58317.63614,1052.170374,77374.40831,5078.488763,1089.417625,2593.783105,45547.31155,29831.67793,1131.236913,40200.58507,18027.59196,50380.51881,33897.68813,17623.84343,82896.82785,16761.01988,6713.14438,35521.96426,6897.153807,,
21/02/2022 13:00,447.0481318,4230.846986,304.1429844,1575.059203,5769.668098,1899.098609,12511.57374,4349.556264,1003.210667,16570.33471,40868.5942,12106.95132,53208.47846,6204.311041,1330.924634,2593.783105,25527.24579,44058.78253,6072.000215,32838.0856,15582.02641,38989.42225,58409.78944,16912.49975,138071.0773,16761.01988,6451.497698,41506.02877,11530.05387,,
21/02/2022 14:00,605.5133307,7270.483798,761.59967,3944.081009,5769.668098,1899.098609,2090.182014,726.6363496,1003.210667,16570.33471,59555.19264,10366.68378,77374.40831,19971.03133,4284.10784,1505.435427,25527.24579,29831.67793,9274.679293,38805.83798,15582.02641,38989.42225,26695.15051,16048.71718,98180.01777,16761.01988,3623.790805,3392.240749,11530.05387,,
21/02/2022 15:00,605.5133307,10892.54314,1912.026412,9901.773016,5769.668098,1899.098609,3059.947655,1063.768217,5936.384823,16524.35925,62787.26469,10366.68378,77374.40831,30457.65698,6533.657921,2593.783105,25527.24579,29831.67793,6072.000215,15890.11066,18027.59196,38989.42225,28183.65226,32909.8802,148119.7968,16761.01988,1106.827894,3392.240749,27242.43815,,
21/02/2022 16:00,447.0481318,9586.013026,761.59967,3944.081009,5769.668098,1899.098609,10459.92053,3636.314169,8532.243864,4398.995942,35014.80116,2270.243717,77374.40831,52845.35421,11336.17951,1505.435427,25527.24579,29831.67793,8327.008492,26507.14824,18027.59196,38989.42225,84972.66273,13238.8595,132689.7184,16008.22841,5126.771628,3392.240749,6897.153807,,
21/02/2022 17:00,426.5436214,1608.360545,535.3351959,2772.329693,2991.662752,984.7122013,9009.061032,3131.933573,5791.787807,43432.44251,78494.6268,4938.564286,53208.47846,13496.34308,2895.182939,9856.082658,45547.31155,44058.78253,6005.614005,8273.575355,18027.59196,38989.42225,59179.61418,57100.06772,66667.0088,16008.22841,9035.882873,41506.02877,3865.92739,,
21/02/2022 18:00,4907.765147,8462.211848,2307.391137,11949.24042,41751.59241,13742.62605,2791.225547,970.3489597,12780.51469,31998.00579,33796.20824,5983.489721,53208.47846,87236.38637,18713.60975,18908.91594,50143.76697,80754.45485,2190.620248,37100.61434,7180.762775,50380.51881,11635.05002,5148.51749,252403.1091,16008.22841,7106.732139,41506.02877,11812.49496,,
21/02/2022 19:00,1003.720985,5913.978947,2307.391137,11949.24042,41751.59241,13742.62605,18301.44172,6362.361133,16597.91501,33160.64714,110906.8154,10388.3545,18868.57263,40226.24085,8629.176476,4381.950834,50143.76697,80754.45485,3615.282337,25564.4022,7180.762775,26015.51666,11528.98857,7336.130036,255365.5519,4558.099718,1340.443395,35521.96426,21758.28492,,
21/02/2022 20:00,5976.716549,10780.37291,2307.391137,11949.24042,22520.42997,7412.64775,18301.44172,6362.361133,13952.04128,73122.56256,34984.5645,5983.489721,18868.57263,34218.18446,7340.351626,18908.91594,27640.68545,80754.45485,20913.24265,27086.65266,7180.762775,67401.47982,13695.22042,31927.2097,145139.9094,9067.045309,4424.725764,30632.3336,35113.75361,,
21/02/2022 21:00,1003.720985,5581.925866,2307.391137,11949.24042,41751.59241,13742.62605,12817.86903,4456.037562,7920.702706,30130.05684,13627.22883,8107.87151,14912.27826,96280.93306,20653.81068,4381.950834,42638.40881,71050.99768,28797.55746,56625.55741,22670.7935,38909.80295,9774.757685,32110.79104,222128.0615,9067.045309,12112.58301,30632.3336,17544.7692,,
21/02/2022 22:00,4907.765147,12218.20075,576.007953,2982.960889,3130.221667,1030.319165,18301.44172,6362.361133,9248.631699,38866.41587,19670.87576,9085.040189,14912.27826,92046.34964,19745.42434,23063.30236,27640.68545,71050.99768,16478.47461,56625.55741,45492.65071,64493.42907,59890.6777,52898.05543,191245.0988,6735.64051,11715.23963,39229.05721,20052.95782,,
21/02/2022 23:00,1003.720985,6977.803756,576.007953,2982.960889,3130.221667,1030.319165,22279.13465,7745.17672,11315.03837,59611.72639,10934.91379,13677.59315,14912.27826,83749.34229,17965.58264,23063.30236,27640.68545,71050.99768,28568.63282,27045.2615,45492.65071,61820.6596,61662.25709,80555.79416,330156.7629,26900.3852,12520.43926,6751.410793,46786.05476,,
22/02/2022 00:00,1003.720985,12028.80167,576.007953,2982.960889,3130.221667,1030.319165,15662.01123,5444.782603,6448.324794,22425.26452,34984.5645,6554.567453,64512.64555,39380.61557,8447.776235,4552.922728,27640.68545,17079.92185,27934.93073,39114.65975,24491.2373,55554.20934,65222.06663,33618.78783,135712.0921,32121.23345,12592.86017,5751.381802,35113.75361,,
22/02/2022 01:00,4907.765147,6599.101125,576.007953,2982.960889,22520.42997,7412.64775,5929.356032,2061.296861,11883.99772,59611.72639,9345.271853,2414.305702,14912.27826,39380.61557,8447.776235,4552.922728,42638.40881,17079.92185,31198.59373,41935.99643,24491.2373,80135.14519,44331.48511,30769.77178,148364.1363,33241.57875,7724.692025,70842.87662,56496.70726,,
22/02/2022 02:00,6062.908349,5457.104093,484.8983006,2511.13315,3130.221667,1030.319165,4810.335226,1672.277537,5025.730525,38866.41587,64426.95883,3792.861725,14912.27826,55977.42307,12008.05872,5295.844473,42638.40881,71050.99768,34259.80253,55960.6591,25057.17208,15951.70106,44331.48511,84261.75569,135712.0921,33241.57875,2131.804038,8701.513803,11812.49496,,
22/02/2022 03:00,605.5133307,7374.962964,535.3351959,2772.329693,2991.662752,984.7122013,10658.08242,3705.203687,5791.787807,30130.05684,34984.5645,10150.17536,14912.27826,18998.98572,4075.588401,4552.922728,27640.68545,71050.99768,31198.59373,41935.99643,25057.17208,64493.42907,11528.98857,45531.03603,140462.8039,33241.57875,11910.97149,6027.858257,25657.68765,,
22/02/2022 04:00,1980.450229,9227.759787,535.3351959,2772.329693,5769.668098,1899.098609,10658.08242,3705.203687,5791.787807,43899.76666,37941.79198,11847.23932,18868.57263,96280.93306,20653.81068,23063.30236,27640.68545,71050.99768,16479.71279,55960.6591,24765.73406,67063.76022,40444.25897,32110.79104,315635.961,26900.3852,14438.45241,9581.657854,34333.89672,,
22/02/2022 05:00,1980.450229,4859.102349,761.59967,3944.081009,16797.1214,5528.808476,1910.671463,664.2308317,11030.61428,54985.01097,60117.94526,7762.993659,53208.47846,28748.42292,6166.999689,23063.30236,50143.76697,80754.45485,13084.97657,58957.0814,45492.65071,8170.070821,66574.29131,38786.6204,254817.6354,6735.64051,7724.692025,35521.96426,27800.5916,,
22/02/2022 06:00,447.0481318,4859.102349,761.59967,3944.081009,5769.668098,1899.098609,3059.947655,1063.768217,4781.943848,38531.91339,62787.26469,4472.007224,53208.47846,85386.5828,18316.7971,23063.30236,50143.76697,80754.45485,30941.14,20804.23603,45492.65071,27588.66158,57022.60121,47818.73343,193405.7237,6735.64051,7258.069784,35521.96426,11530.05387,,
22/02/2022 07:00,426.5436214,10892.54314,1912.026412,9901.773016,3130.221667,1030.319165,24015.09907,8348.671938,4889.115179,31998.00579,59555.19264,4472.007224,77374.40831,53841.18629,11549.80153,4381.950834,45547.31155,44058.78253,19028.13445,27921.55682,22670.7935,38989.42225,61579.70023,5489.540956,32734.31738,9067.045309,4864.144933,41506.02877,25834.29003,,
22/02/2022 08:00,426.5436214,10892.54314,484.8983006,2511.13315,22520.42997,7412.64775,18261.24716,6348.387792,8650.714531,11588.42206,13138.01791,3865.836493,16909.20003,8228.064151,1765.052267,18908.91594,25527.24579,44058.78253,22794.99047,22867.34892,7180.762775,38989.42225,84972.66273,17097.93077,179803.352,9067.045309,1635.923023,41506.02877,12226.19657,,
22/02/2022 09:00,426.5436214,10892.54314,576.007953,2982.960889,3130.221667,1030.319165,2791.225547,970.3489597,1549.890412,24969.7502,62787.26469,4814.841023,16909.20003,61179.49586,13123.98711,9856.082658,17284.19468,29831.67793,11677.80721,36753.32257,18027.59196,17747.34185,40546.52456,32909.8802,15380.06548,16761.01988,2013.681437,3392.240749,12226.19657,,
22/02/2022 10:00,447.0481318,4194.98885,484.8983006,2511.13315,2991.662752,984.7122013,11968.55245,4160.778922,4819.404465,5320.148517,19670.87576,10388.3545,77374.40831,49438.59983,10605.37584,2593.783105,16311.21635,5890.804374,1731.067987,40200.58507,16002.104,13789.45383,4087.863705,12715.2272,68408.1993,16761.01988,6713.14438,3392.240749,8793.840501,,
22/02/2022 11:00,426.5436214,7951.399393,535.3351959,2772.329693,3130.221667,1030.319165,10867.56834,3778.029922,11030.61428,9106.199676,38687.54257,12106.95132,53208.47846,50598.70226,10854.23649,1505.435427,17284.19468,18719.03199,8642.348085,2871.492477,8435.226853,4277.37777,34348.01008,5621.522551,130963.654,12011.52716,3023.819351,15795.55329,5751.017533,,
22/02/2022 12:00,447.0481318,558.4733813,535.3351959,2772.329693,2991.662752,984.7122013,7795.794032,2710.150255,11030.61428,5670.042977,36760.68642,1052.170374,77374.40831,52845.35421,11336.17951,1505.435427,25527.24579,5890.804374,8578.329714,7130.325046,8435.226853,4277.37777,22241.29631,5621.522551,50457.56241,11906.02444,804.1588071,15795.55329,10089.66239,,
22/02/2022 13:00,605.5133307,8137.983111,535.3351959,2772.329693,3130.221667,1030.319165,3059.947655,1063.768217,11030.61428,5670.042977,78494.6268,9474.646283,16909.20003,5480.03078,1175.554854,2593.783105,25527.24579,5890.804374,8031.875653,19363.93514,8435.226853,13789.45383,34348.01008,41705.94855,11268.8315,11906.02444,804.1588071,3392.240749,12635.39441,,
22/02/2022 14:00,426.5436214,4230.846986,535.3351959,2772.329693,41751.59241,13742.62605,9009.061032,3131.933573,5791.787807,9106.199676,41341.63305,4938.564286,77374.40831,5124.820826,1099.356599,2593.783105,17284.19468,29831.67793,6072.000215,2088.844248,16002.104,4277.37777,26695.15051,20724.55907,60326.80361,12011.52716,3163.220163,3392.240749,15387.66181,,
22/02/2022 15:00,447.0481318,10892.54314,576.007953,2982.960889,3130.221667,1030.319165,11039.43275,3837.777314,5791.787807,21106.03462,58317.63614,9474.646283,77374.40831,29089.70537,6240.21027,2593.783105,25527.24579,18719.03199,6005.614005,27582.17107,8435.226853,13789.45383,6410.867566,41705.94855,12932.08959,12011.52716,3163.220163,15795.55329,12226.19657,,
22/02/2022 16:00,6062.908349,9586.013026,576.007953,2982.960889,22520.42997,7412.64775,24771.59931,8611.663662,6327.167726,43432.44251,72267.10673,7706.559101,77374.40831,34795.48365,7464.191599,2593.783105,25527.24579,29831.67793,15405.64034,26507.14824,16002.104,17747.34185,22241.29631,41705.94855,60216.69021,12011.52716,3163.220163,3392.240749,27242.43815,,
