Timestamp,Z10 Heat Demand with HPs,Z11 Heat Demand with HPs,Z12 Heat Demand with HPs,Z13 Heat Demand with HPs,Z14 Heat Demand with HPs,Z15 Heat Demand with HPs,Z16 Heat Demand with HPs,Z17 Heat Demand with HPs,Z1_1 Heat Demand with HPs,Z1_2 Heat Demand with HPs,Z1_3 Heat Demand with HPs,Z1_4 Heat Demand with HPs,Z2 Heat Demand with HPs,Z3 Heat Demand with HPs,Z4 Heat Demand with HPs,Z5 Heat Demand with HPs,Z6 Heat Demand with HPs,Z7 Heat Demand with HPs,Z8 Heat Demand with HPs,Z9 Heat Demand with HPs
03/01/2020 11:00,546.8296718,1121.078341,484.0741642,596.3978256,2105.491355,632.8252309,488.0565166,354.9644096,155.200211,9.843170787,39.8939455,62.93734639,275.2535742,43.47401769,106.8799736,884.093762,631.8561174,485.1174849,699.6206424,992.3591966
03/01/2020 12:00,270.7033885,981.4179884,484.0741642,581.0035386,2051.144177,632.8252309,677.9883237,354.9644096,155.200211,8.075650313,32.73026146,62.93734639,275.2535742,43.47401769,99.36960438,1086.428052,776.4631312,469.9695476,679.8185826,894.8588334
03/01/2020 13:00,347.4034153,1109.080663,484.0741642,570.952068,2015.658997,894.8948273,497.702851,347.3071232,155.200211,8.075650313,32.73026146,62.93734639,275.2535742,52.02597928,114.2141934,679.3404617,485.5202525,463.1146266,624.2938243,879.3776071
03/01/2020 14:00,330.8890774,1109.080663,484.0741642,583.5401874,2060.099428,599.1124704,477.53459,354.9644096,118.6837461,6.266325629,25.39714677,72.19705397,315.7504771,52.02597928,117.0299147,876.9001323,626.7148766,473.0494684,684.273738,898.7657675
03/01/2020 15:00,447.4223661,981.4179884,484.0741642,635.9219837,2245.025353,599.1124704,577.7269038,347.3071232,155.200211,14.18381728,57.48639803,63.14726784,276.171656,52.02597928,146.4248869,902.8054568,645.2292451,525.4920107,679.8185826,1069.493167
03/01/2020 16:00,244.4671452,981.4179884,437.1582848,757.6255052,2674.681031,599.1124704,410.2024182,512.4113341,118.6837461,14.18381728,57.48639803,67.78146483,296.4391022,43.47401769,117.0299147,979.4557728,700.0107323,550.7185993,847.7489474,1335.121468
03/01/2020 17:00,560.1625528,1121.078341,556.8261083,888.5152236,3136.767173,684.3689666,788.1243008,512.4113341,118.6837461,11.42382845,46.30028264,71.28498146,311.7615702,43.47401769,106.8799736,1087.811131,777.451609,567.2068327,872.3838141,1208.341457
03/01/2020 18:00,560.1625528,1615.822377,556.8261083,782.651259,2763.030629,910.6023656,640.4752512,463.5561735,118.6837461,12.93022336,52.40563607,72.36933433,316.5039373,43.47401769,114.2141934,1297.96038,927.6439235,372.5152615,839.6667861,903.484592
03/01/2020 19:00,560.1625528,1615.822377,556.8261083,764.0227448,2697.265508,684.3689666,815.8312694,463.5561735,118.6837461,12.93022336,52.40563607,71.9654165,314.7374214,43.47401769,146.4248869,1072.038347,766.178902,372.5152615,931.6619,1000.446667
03/01/2020 20:00,476.2732007,2121.584473,556.8261083,782.651259,2763.030629,684.3689666,815.8312694,463.5561735,155.200211,9.939056427,40.28256585,69.89370895,305.6769042,52.02597928,146.4248869,1035.694299,740.2040448,683.0740531,845.541157,1208.341457
03/01/2020 21:00,546.8296718,1615.822377,508.6234072,669.6594119,2364.130186,684.3689666,548.0094424,396.6322816,118.6837461,11.20466307,45.41201484,62.88088476,275.0066419,49.00985562,106.8799736,679.3404617,485.5202525,683.0740531,594.0449214,1302.202146
03/01/2020 22:00,384.7112554,1121.078341,408.9674655,538.4512561,1900.919849,684.3689666,674.5004648,396.6322816,155.200211,9.00046268,36.47848599,41.04036748,179.4881495,60.79296608,138.5109867,754.4944442,539.2323197,620.8669566,584.4747891,829.003464
03/01/2020 23:00,560.1625528,981.4179884,332.7684807,438.1267986,1546.739688,910.6023656,357.0059856,396.6322816,155.200211,12.93022336,52.40563607,40.11960857,175.4612529,49.00985562,106.8799736,611.2953396,436.888842,628.3158254,584.4747891,671.9194073
04/01/2020 00:00,655.8756171,981.4179884,379.6132742,502.1225534,1772.666917,910.6023656,731.7671476,302.3394566,118.6837461,12.27382721,49.74529084,41.04036748,179.4881495,49.00985562,106.8799736,620.1369846,443.2079087,481.6038699,684.273738,671.9194073
04/01/2020 01:00,255.9177357,981.4179884,400.3528457,529.5552258,1869.513774,910.6023656,468.8261133,308.6012146,155.200211,9.843170787,39.8939455,33.71407551,147.4469503,27.52973959,61.1731997,515.6360364,368.5217541,567.2068327,537.4996055,1335.121468
