Timestamp,Beauly,Bramford,Bramley,Daines,Deeside,Denny/Bonnybridge,Eccles,Errochty,Feckenham,Harker,Keadby,Kemsley,London,Lovedean,Melksham,Neilston,Pelham,Penwortham,Peterhead,Ratcliffe,S.W.Penisula,Sellindge,Stella West,Strathaven,Sundon/East Claydon,Th. Marsh/Stocksbridge,Thornton/Drax/Eggborough,Torness,Unnamed: 30,Unnamed: 31,Walpole
02/01/2022 01:00,2087.98673101,3109.8604866349997,14794.4527415,24441.3920258,5270.82793784,2749.41858395,710.95598676,535.9895671500001,6395.255983800001,999.25424046,2726.102047522,2611.9478354999997,40434.385237099996,3152.293569416,6880.8344283,3037.14749435,1866.7208633110001,6461.4564444,739.777075795,17057.4595479,3191.5258169999997,1783.595874658,4651.945606290001,1394.87321391,4632.7843903,5354.97193513,1200.2039220430001,1916.85806643,,,1824.9190895
02/01/2022 02:00,2087.98673101,2274.8400004269997,4792.8341875,24441.3920258,1179.9130647700001,2749.41858395,743.8465336899999,535.9895671500001,6395.255983800001,999.25424046,2726.102047522,3105.9423785900003,14497.07103902,3152.293569416,6940.1989548,3177.7539282099997,8543.77155004,13555.248026000001,899.4864516380001,17057.4595479,3224.8360836,1783.595874658,4719.72581172,1458.8066060300002,3436.3202030999996,5423.38012606,1222.6812125699998,2005.51772313,,,1203.854933707
02/01/2022 03:00,651.24989412,7510.853886014,4792.8341875,24441.3920258,1423.92958346,3270.19826637,873.96566641,637.27125988,6395.255983800001,1220.87294998,2726.102047522,2611.9478354999997,40434.385237099996,5457.549091338,8273.268370400001,3037.14749435,8543.77155004,7895.2116159,1081.94428787,17057.4595479,12809.4800834,5032.55840858,5684.37215882,1394.87321391,5444.6511949000005,6540.7761577,1467.944626862,2355.53609031,,,8158.82175755
02/01/2022 04:00,651.24989412,13581.69645321,4792.8341875,17530.505533,2514.3059896199998,3270.19826637,1478.23381905,637.27125988,19897.3410762,2139.08656616,2726.102047522,3105.9423785900003,25188.2122741,3798.525369478,6880.8344283,3037.14749435,8543.77155004,13812.7238956,615.02249216,17057.4595479,6712.217901100001,1574.9744121620001,9939.348781600002,1394.87321391,3436.3202030999996,11513.3879746,2527.015460561,3976.4795189300003,,,3845.42004491
02/01/2022 05:00,651.24989412,13739.83739721,21784.2261803,17530.505533,1179.9130647700001,12378.65804715,3432.6650035899997,2454.04902231,45949.068185699995,5277.05811435,2726.102047522,16762.7320441,78817.508773,3798.525369478,35877.8767222,3037.14749435,8543.77155004,34031.3015458,4603.75724404,26785.094648500002,16502.5671286,3841.93229771,24476.3020473,1394.87321391,23279.7303791,28518.5567108,6136.7536332,9217.3336058,,,9473.76474227
02/01/2022 06:00,2087.98673101,2483.692617827,39613.9597201,78760.402088,11373.5895062,20410.7788374,743.8465336899999,4056.32963175,45949.068185699995,5277.05811435,2726.102047522,10839.10256462,25188.2122741,42106.798443969994,35877.8767222,3177.7539282099997,8543.77155004,61829.5494951,8348.796052779999,26785.094648500002,30011.891651500002,617.362967842,44463.0102657,1458.8066060300002,42306.590075299995,51898.1123439,11100.09692007,2005.51772313,,,1947.1082469300002
02/01/2022 07:00,651.24989412,7716.229389514,36349.5035022,78760.402088,11118.312011869999,12378.65804715,1478.23381905,2454.04902231,45949.068185699995,9379.6917302,20573.65352013,10839.10256462,61624.7181692,42106.798443969994,61992.138765200005,3037.14749435,8543.77155004,34031.3015458,8167.963625529999,47583.7675232,28478.3482484,6614.74397099,40864.623099899996,1394.87321391,40147.8758965,50741.0089266,10864.9308786,3976.4795189300003,,,16358.6038603
02/01/2022 08:00,651.24989412,3234.098935735,25664.827485299997,54350.923715,1423.92958346,3006.49986123,4763.29441872,587.78346935,45949.068185699995,6621.33385793,20573.65352013,10839.10256462,111892.1982133,42106.798443969994,42289.861473,5815.22836616,16179.30254809,42697.433825199994,605.184884687,47583.7675232,19442.8306985,3841.93229771,30761.0586756,2212.0929064399998,27420.9972806,35791.1565396,7693.45555326,12788.303477899999,,,11164.17305401
02/01/2022 09:00,2087.98673101,13087.30277634,17800.017438299998,54350.923715,5428.12334182,3006.49986123,873.96566641,587.78346935,45949.068185699995,4591.37925422,10085.756845619999,10839.10256462,51140.893146200004,42106.798443969994,29306.6827581,5815.22836616,16179.30254809,13555.248026000001,615.02249216,47583.7675232,13484.1061858,617.362967842,21301.411237,2212.0929064399998,19024.5840031,35791.1565396,7693.45555326,2355.53609031,,,7739.82267581
02/01/2022 10:00,651.24989412,10335.92616116,14289.2418251,78760.402088,4357.73760932,4108.69729996,2620.5916208500003,813.1396730299999,45949.068185699995,3648.2162912,20573.65352013,10839.10256462,51715.4000147,3573.882078874,23280.0107896,5815.22836616,16179.30254809,6461.4564444,3188.20830932,26785.094648500002,28478.3482484,6614.74397099,44463.0102657,2212.0929064399998,19024.5840031,50741.0089266,10864.9308786,7039.65142975,,,6149.30825283
02/01/2022 11:00,2087.98673101,10028.73080356,13919.0352005,17530.505533,4246.69548315,4108.69729996,2573.94397304,813.1396730299999,31191.7388003,3581.94353842,20573.65352013,10839.10256462,25188.2122741,3573.882078874,35877.8767222,16893.5714039,16179.30254809,15946.4895975,3128.6316811,18187.3685381,10544.2842676,2455.042478885,16618.7110577,6029.7014699,19024.5840031,11513.3879746,2527.015460561,6913.35721609,,,16358.6038603
02/01/2022 12:00,2087.98673101,2625.034079438,13919.0352005,17530.505533,4246.69548315,10159.08016618,2639.70504958,2020.06335199,31191.7388003,3672.43918283,2726.102047522,10839.10256462,25188.2122741,3573.882078874,22753.4950971,16893.5714039,8543.77155004,33743.85063360001,3206.40549652,18187.3685381,10466.453904900001,609.053071192,17036.9405009,6029.7014699,14765.2086366,19254.5390005,4150.01305109,7089.23191422,,,9473.76474227
02/01/2022 13:00,841.96892258,2310.655550641,13371.698018899999,17530.505533,4079.24581176,10159.08016618,2573.94397304,2020.06335199,19897.3410762,3681.50541573,1581.963385583,10839.10256462,14497.07103902,16144.36814449,23503.1222356,16893.5714039,8543.77155004,23744.3979178,3213.84267247,18187.3685381,10466.453904900001,734.391308581,17078.384531199998,6029.7014699,14765.2086366,6437.786087,1404.781990685,6913.35721609,,,16358.6038603
02/01/2022 14:00,841.96892258,13613.971036809999,14745.5902302,78760.402088,5136.5304344099995,10159.08016618,3121.42647896,2020.06335199,19897.3410762,1134.11370793,2726.102047522,10839.10256462,61624.7181692,3573.882078874,42289.861473,16893.5714039,16179.30254809,42697.433825199994,3318.87282954,18187.3685381,11170.6170768,3841.93229771,9284.419056600002,6029.7014699,14765.2086366,20557.164505300003,4424.3387437,8380.406202580001,,,6179.58958834
02/01/2022 15:00,2087.98673101,16313.87984116,39613.9597201,78760.402088,6849.06305795,10159.08016618,710.95598676,2020.06335199,31191.7388003,6522.20787945,2726.102047522,17180.2404027,80898.9162896,42106.798443969994,42289.861473,5815.22836616,15718.24997295,42045.5644096,3353.68327661,18187.3685381,16962.829408999998,5341.52585044,30236.1860849,2212.0929064399998,19024.5840031,31256.4514015,6691.45082433,1916.85806643,,,1192.449727615
02/01/2022 16:00,651.24989412,26482.79292808,36743.7060637,78760.402088,11254.77241486,10159.08016618,2620.5916208500003,2020.06335199,45949.068185699995,9483.12513562,20573.65352013,17180.2404027,132662.9388489,42106.798443969994,60639.1013215,16893.5714039,15718.24997295,61121.619054,3206.40549652,47583.7675232,26867.930645099997,5341.52585044,43951.210825999995,6029.7014699,19024.5840031,6631.1783084,1470.259187888,7039.65142975,,,15995.9753356
02/01/2022 17:00,480.79102283000003,27974.14137978,25664.827485299997,54350.923715,5428.12334182,4108.69729996,2620.5916208500003,813.1396730299999,45949.068185699995,9999.26835923,20573.65352013,17180.2404027,139890.55335190002,42106.798443969994,63937.605982600006,5815.22836616,15718.24997295,64449.1319613,959.43642305,47583.7675232,29011.841758100003,6810.16984849,5684.37215882,2212.0929064399998,41368.4617382,54130.6504449,11550.62233533,7039.65142975,,,11164.17305401
02/01/2022 18:00,651.24989412,26897.84109354,25664.827485299997,54350.923715,11337.46629083,4108.69729996,6927.82335389,813.1396730299999,83687.7557672,5277.05811435,10085.756845619999,17180.2404027,134506.01219100002,42106.798443969994,61464.044664999994,5815.22836616,15718.24997295,23744.3979178,8362.02975992,47583.7675232,28220.6523703,6548.4619062500005,9939.348781600002,2212.0929064399998,41368.4617382,51898.1123439,11100.09692007,18586.9527398,,,16214.7094151
02/01/2022 19:00,651.24989412,24423.44109507,33870.2852247,54350.923715,10368.61649757,4108.69729996,6927.82335389,813.1396730299999,45949.068185699995,3648.2162912,19164.628900019998,17180.2404027,122327.5126378,35992.5782184,55879.7696301,5815.22836616,15718.24997295,13812.7238956,3128.6316811,47583.7675232,25660.7716049,5956.19539075,24476.3020473,2212.0929064399998,36168.8124345,6540.7761577,1467.944626862,18586.9527398,,,14742.7620822
02/01/2022 20:00,651.24989412,21092.668981169998,29239.1464389,54350.923715,6092.38302647,4108.69729996,5434.58238819,813.1396730299999,45949.068185699995,7545.24207647,19164.628900019998,17180.2404027,105630.583911,31080.015412440003,63937.605982600006,5815.22836616,18184.08089765,61121.619054,8362.02975992,47583.7675232,22151.806411600002,5144.095398089999,34978.5226638,2212.0929064399998,31226.9475736,6540.7761577,1467.944626862,14583.7257115,,,12725.2451987
02/01/2022 21:00,2087.98673101,21064.38759507,21424.5681847,78760.402088,4357.73760932,4108.69729996,3978.52005146,813.1396730299999,45949.068185699995,3648.2162912,10085.756845619999,16455.757279999998,77447.47501699999,35992.5782184,35315.9094581,5815.22836616,18184.08089765,23744.3979178,1081.94428787,26785.094648500002,16230.8805001,3773.06892746,25633.0335743,2212.0929064399998,22886.98423,29891.3830394,6413.76635562,10679.4723151,,,12725.2451987
02/01/2022 22:00,651.24989412,8499.155680976,11744.0661599,78760.402088,4079.24581176,4108.69729996,3978.52005146,813.1396730299999,31191.7388003,3648.2162912,10085.756845619999,16455.757279999998,42518.176661699996,12510.86712968,19330.1597813,5815.22836616,7286.14764012,7895.2116159,4603.75724404,26785.094648500002,8896.3752693,2073.350402834,34978.5226638,2212.0929064399998,22886.98423,16355.5983387,3534.60469323,10679.4723151,,,5105.79992167
02/01/2022 23:00,651.24989412,4505.599758802,6201.1513159,78760.402088,11337.46629083,4108.69729996,5434.58238819,813.1396730299999,31191.7388003,5277.05811435,19164.628900019998,4804.26466066,42518.176661699996,12510.86712968,35315.9094581,5815.22836616,7286.14764012,13555.248026000001,3188.20830932,26785.094648500002,4696.8309524,1099.5043864919999,24476.3020473,2212.0929064399998,22886.98423,16355.5983387,3534.60469323,14583.7257115,,,2692.46254894
03/01/2022 00:00,651.24989412,4488.414427229,5546.641082,78760.402088,11337.46629083,4108.69729996,6927.82335389,813.1396730299999,45949.068185699995,3648.2162912,19164.628900019998,4804.26466066,42518.176661699996,5690.597873728,35315.9094581,5815.22836616,7286.14764012,7895.2116159,1510.25427799,26785.094648500002,4696.8309524,1099.5043864919999,25633.0335743,2212.0929064399998,6366.5056838,16355.5983387,3534.60469323,18586.9527398,,,12725.2451987
03/01/2022 01:00,651.24989412,4488.414427229,5546.641082,78760.402088,1179.9130647700001,4108.69729996,5434.58238819,813.1396730299999,45949.068185699995,9483.12513562,10085.756845619999,4804.26466066,42518.176661699996,12510.86712968,35315.9094581,3037.14749435,7286.14764012,13555.248026000001,739.777075795,26785.094648500002,3628.6839468000003,975.642536822,25633.0335743,1394.87321391,6366.5056838,50741.0089266,10864.9308786,14583.7257115,,,2304.57694294
03/01/2022 02:00,651.24989412,4058.995493638,29239.1464389,54350.923715,2514.3059896199998,2749.41858395,988.33094934,535.9895671500001,45949.068185699995,9999.26835923,10085.756845619999,4804.26466066,19564.27595746,5106.706930525,7951.6603073999995,3037.14749435,7286.14764012,13555.248026000001,1357.60190177,26785.094648500002,3680.4437577,1099.5043864919999,5961.98800321,1394.87321391,6366.5056838,16355.5983387,3534.60469323,2666.3560122400004,,,2304.57694294
03/01/2022 03:00,651.24989412,4846.25629065,5974.5769334,54350.923715,5428.12334182,3006.49986123,1192.27433496,587.78346935,45949.068185699995,9483.12513562,10085.756845619999,4804.26466066,23544.19054748,6145.433415472,9587.826562999999,3037.14749435,7286.14764012,23744.3979178,615.02249216,26785.094648500002,4433.7075683,1192.664764591,44463.0102657,1394.87321391,6864.8929806,35791.1565396,7693.45555326,3215.04843598,,,2692.46254894
03/01/2022 04:00,651.24989412,4592.764721129,10455.9995611,19543.2861374,1179.9130647700001,3006.49986123,2620.5916208500003,587.78346935,45949.068185699995,9379.6917302,19164.628900019998,9595.377353749998,41007.1796155,10702.54994491,16858.6362067,3037.14749435,7286.14764012,13812.7238956,2837.2485880500003,47583.7675232,7761.362603899999,1099.5043864919999,12120.9748139,1394.87321391,6366.5056838,14052.8914752,3084.536485109,7039.65142975,,,5105.79992167
03/01/2022 05:00,480.79102283000003,4535.857204729,21424.5681847,54350.923715,1179.9130647700001,3006.49986123,3978.52005146,587.78346935,45949.068185699995,6621.33385793,19164.628900019998,4804.26466066,100634.2457903,42106.798443969994,7951.6603073999995,3037.14749435,18184.08089765,36196.0009614,684.200582951,26785.094648500002,7761.362603899999,975.642536822,30761.0586756,1394.87321391,29497.821546799998,34808.3988996,7490.39552403,10679.4723151,,,2692.46254894
03/01/2022 06:00,456.47501037,37441.01015824,5974.5769334,19543.2861374,13255.24997984,3006.49986123,4763.29441872,587.78346935,45949.068185699995,6621.33385793,19164.628900019998,9595.377353749998,182616.30936,42106.798443969994,75898.97896000001,3037.14749435,7286.14764012,34031.3015458,11459.3187887,47583.7675232,34765.437259,9191.729770670001,12120.9748139,1394.87321391,53568.964026300004,63344.1094804,13548.39584235,12788.303477899999,,,22176.4759424
03/01/2022 07:00,6379.42388053,36790.668600920006,45790.8200009,54350.923715,12957.74558255,3006.49986123,1478.23381905,587.78346935,83687.7557672,12126.3779825,19164.628900019998,4804.26466066,178639.186196,35992.5782184,9587.826562999999,3037.14749435,7286.14764012,34031.3015458,11583.6946923,52390.0215853,33999.6356821,2073.350402834,51617.868258300005,1394.87321391,53568.964026300004,34808.3988996,7490.39552403,3976.4795189300003,,,20378.2011318
03/01/2022 08:00,5171.1402692,25891.625422150002,29239.1464389,54350.923715,11118.312011869999,3006.49986123,743.8465336899999,587.78346935,74016.9170265,4591.37925422,19164.628900019998,4804.26466066,178639.186196,35992.5782184,52355.5194863,3037.14749435,22926.83981892,34031.3015458,8728.20941142,52390.0215853,16230.8805001,3773.06892746,12120.9748139,1394.87321391,37069.3734221,34808.3988996,7490.39552403,2005.51772313,,,15332.2504006
03/01/2022 09:00,5171.1402692,19067.03030021,21424.5681847,19543.2861374,11373.5895062,2749.41858395,988.33094934,535.9895671500001,74016.9170265,5935.93685867,19164.628900019998,4804.26466066,100634.2457903,35992.5782184,16858.6362067,3177.7539282099997,7286.14764012,42045.5644096,6435.80553168,29054.6689658,25660.7716049,5144.095398089999,28622.9268714,1458.8066060300002,37069.3734221,63344.1094804,13548.39584235,2666.3560122400004,,,20378.2011318
03/01/2022 10:00,5171.1402692,21092.133025569998,5974.5769334,19543.2861374,5428.12334182,3006.49986123,4763.29441872,587.78346935,45949.068185699995,4591.37925422,19164.628900019998,16455.757279999998,19564.27595746,35992.5782184,55879.7696301,3037.14749435,7286.14764012,13812.7238956,5396.89429785,52390.0215853,3680.4437577,3773.06892746,12120.9748139,1394.87321391,53568.964026300004,24041.710186,5197.51228573,12788.303477899999,,,2304.57694294
03/01/2022 11:00,5171.1402692,4549.419930402,5546.641082,78760.402088,11337.46629083,3006.49986123,1478.23381905,587.78346935,83687.7557672,6621.33385793,10085.756845619999,16455.757279999998,68365.86032159999,42106.798443969994,28303.917754,3177.7539282099997,18184.08089765,23744.3979178,5333.23751271,26785.094648500002,12988.0269627,5956.19539075,44463.0102657,1458.8066060300002,53568.964026300004,16355.5983387,3534.60469323,3976.4795189300003,,,8277.81291561
