name,heat pump Beauly,heat pump Peterhead,heat pump Errochty,heat pump Denny/Bonnybridge,heat pump Neilston,heat pump Strathaven,heat pump Torness,heat pump Eccles,heat pump Harker,heat pump Stella West,heat pump Penwortham,heat pump Deeside,heat pump Daines,heat pump Th. Marsh/Stocksbridge,heat pump Thornton/Drax/Eggborough,heat pump Keadby,heat pump Ratcliffe,heat pump Feckenham,heat pump Walpole,heat pump Bramford,heat pump Pelham,heat pump Sundon/East Claydon,heat pump Melksham,heat pump Bramley,heat pump London,heat pump Kemsley,heat pump Sellindge,heat pump Lovedean,heat pump S.W.Penisula
13/12/2035 00:00,1.945,2.089,1.8,1.8,1.8,1.8,1.8,1.8,1.9585,2.017,2.1565,2.134,2.17,2.0935,2.0935,2.08,2.17,2.17,2.107,2.0575,2.08,2.0305,2.134,2.062,2.08,1.99,2.1925,2.152,2.0755
13/12/2035 01:00,1.945,2.0935,1.8,1.8,1.8,1.8,1.8,1.8,1.9855,2.0125,2.1655,2.1385,2.17,2.098,2.098,2.125,2.17,2.17,2.062,2.062,1.945,2.0215,2.1295,2.0755,2.0665,1.99,2.161,2.1475,2.0755
13/12/2035 02:00,1.945,2.1025,1.8,1.8,1.8,1.8,1.8,1.8,1.99,1.999,2.1655,2.1295,2.17,2.1025,2.1025,2.125,2.17,2.17,2.1295,1.99,1.99,2.0035,2.1025,2.062,2.0575,1.99,2.1835,2.1385,2.107
13/12/2035 03:00,1.945,2.116,1.8,1.8,1.8,1.8,1.8,1.8,2.0125,1.99,2.1565,2.134,2.17,2.098,2.098,2.08,2.17,2.17,2.0395,2.0125,1.945,1.9945,2.107,2.017,2.0485,1.945,2.1925,2.134,2.0845
13/12/2035 04:00,1.99,2.053,1.8,1.8,1.8,1.8,1.8,1.8,2.026,1.999,2.1475,2.1385,2.17,2.1025,2.1025,2.035,2.17,2.17,1.999,2.071,1.945,1.999,2.0845,2.0125,2.026,1.945,2.206,2.1295,2.071
13/12/2035 05:00,2.08,2.053,1.8,1.8,1.8,1.8,1.8,1.8,2.008,1.99,2.1565,2.1385,2.17,2.0935,2.0935,2.125,2.17,2.125,2.026,2.035,1.945,1.99,2.0755,2.035,2.026,1.945,2.197,2.08,2.0755
13/12/2035 06:00,2.08,2.0665,1.8,1.8,1.8,1.8,1.8,1.8,2.0305,1.9765,2.152,2.152,2.17,2.089,2.089,2.17,2.125,2.08,1.999,2.071,2.035,2.017,2.0665,2.0395,2.017,1.99,2.2105,2.08,2.107
13/12/2035 07:00,2.125,2.08,1.8,1.8,1.8,1.8,1.8,1.8,2.044,1.9675,2.161,2.1565,2.17,2.0845,2.0845,2.125,2.125,2.08,1.963,2.0575,1.945,1.945,2.0575,2.035,2.0125,2.035,2.224,2.08,2.107
13/12/2035 08:00,2.17,2.0935,1.8,1.8,1.8,1.8,1.8,1.8,2.053,1.9675,2.17,2.161,2.17,2.08,2.08,2.125,2.125,2.08,1.8,2.071,1.945,1.945,2.0575,2.0125,2.0215,2.08,2.2375,2.08,2.143
13/12/2035 09:00,2.215,2.152,1.8,1.8,1.8,1.8,1.8,1.8,2.0575,1.981,2.17,2.17,2.17,2.0845,2.0845,2.125,2.125,2.08,1.9855,2.08,2.035,1.945,2.0575,2.0215,2.044,2.17,2.2465,2.08,2.1655
13/12/2035 10:00,2.215,2.1115,1.8,1.8,1.8,1.8,1.8,1.8,2.062,1.9855,2.1745,2.179,2.17,2.1025,2.1025,2.125,2.125,2.125,2.0305,2.0845,2.08,1.945,2.08,2.062,2.0755,2.215,2.26,2.17,2.1925
13/12/2035 11:00,2.215,2.197,1.945,1.945,1.8,1.8,1.981,1.981,2.071,2.035,2.1835,2.188,2.215,2.1205,2.1205,2.17,2.17,2.125,2.1115,2.1385,2.08,1.99,2.134,2.089,2.125,2.26,2.269,2.26,2.2195
13/12/2035 12:00,2.215,2.242,1.99,1.99,1.8,1.8,2.0035,2.0035,2.1025,2.0755,2.179,2.188,2.215,2.1385,2.1385,2.17,2.125,2.17,2.1565,2.179,2.125,1.99,2.1565,2.1385,2.161,2.26,2.269,2.26,2.242
13/12/2035 13:00,2.26,2.2645,2.035,2.035,1.945,1.945,2.089,2.089,2.1025,2.0935,2.1925,2.197,2.215,2.152,2.152,2.17,2.125,2.17,2.1655,2.1475,2.125,1.99,2.1565,2.152,2.1655,2.305,2.278,2.26,2.2645
13/12/2035 14:00,2.26,2.2735,2.035,2.035,1.945,1.945,2.071,2.071,2.0845,2.098,2.2015,2.197,2.17,2.152,2.152,2.17,2.17,2.17,2.1925,2.152,2.125,2.035,2.161,2.17,2.17,2.305,2.269,2.26,2.26
13/12/2035 15:00,2.26,2.3005,2.035,2.035,1.945,1.945,2.08,2.08,2.0485,2.08,2.1925,2.1925,2.17,2.143,2.143,2.17,2.125,2.125,2.1655,2.1745,2.125,2.035,2.143,2.1655,2.152,2.26,2.2555,2.26,2.2555
13/12/2035 16:00,2.125,2.305,2.035,2.035,1.945,1.945,1.9945,1.9945,2.0215,2.053,2.215,2.17,2.08,2.1025,2.1025,2.08,2.125,2.125,2.17,2.152,2.125,2.035,2.1205,2.125,2.134,2.215,2.2285,2.215,2.215
13/12/2035 17:00,2.035,2.3185,1.945,1.945,1.8,1.8,1.99,1.99,2.017,2.035,2.179,2.116,2.035,2.0755,2.0755,1.945,2.08,2.125,2.1655,2.17,2.125,1.99,2.1025,2.1295,2.1295,2.215,2.233,2.215,2.197
13/12/2035 18:00,2.035,2.296,1.945,1.945,1.8,1.8,2.0485,2.0485,1.99,2.0215,2.125,2.044,2.035,2.053,2.053,1.945,2.08,2.125,2.179,2.1925,2.125,1.99,2.1025,2.134,2.116,2.215,2.2465,2.215,2.1835
13/12/2035 19:00,2.125,2.287,1.945,1.945,1.945,1.945,2.0125,2.0125,1.972,2.0305,2.134,1.99,1.99,2.0395,2.0395,1.945,2.08,2.125,2.17,2.2015,2.125,2.089,2.0845,2.125,2.1115,2.17,2.2375,2.215,2.1835
13/12/2035 20:00,2.125,2.296,1.8,1.8,1.8,1.8,2.134,2.134,1.8,2.044,2.1205,1.972,1.99,2.035,2.035,1.99,2.08,2.08,2.188,2.1745,2.125,2.08,2.0755,2.1205,2.107,2.125,2.224,2.215,2.17
13/12/2035 21:00,2.125,2.296,1.8,1.8,1.8,1.8,2.098,2.098,1.954,2.053,2.0395,1.9585,1.99,2.035,2.035,1.945,2.035,2.08,2.179,2.116,2.08,2.035,2.071,2.116,2.107,2.125,2.197,2.17,2.17
13/12/2035 22:00,2.125,2.2375,1.8,1.8,1.8,1.8,2.1205,2.1205,1.963,2.035,2.08,1.981,1.945,2.0395,2.0395,1.945,2.035,2.08,2.17,2.1115,2.08,2.0395,2.0755,2.125,2.1025,2.125,2.2015,2.134,2.161
13/12/2035 23:00,2.215,2.2645,1.8,1.8,1.8,1.8,2.1385,2.1385,1.954,2.053,1.99,1.8,1.8,2.0305,2.0305,1.99,2.035,2.035,2.188,2.1385,2.17,2.044,2.089,2.1115,2.107,2.125,2.215,2.1295,2.1475
14/12/2035 00:00,2.215,2.251,1.8,1.8,1.8,1.8,2.1295,2.1295,1.945,2.071,2.0215,1.8,1.8,2.026,2.026,1.99,2.035,2.035,2.17,2.1745,2.17,2.044,2.08,2.1115,2.107,2.125,2.1925,2.1295,2.125
14/12/2035 01:00,2.215,2.251,1.8,1.8,1.8,1.8,2.089,2.089,1.954,2.08,1.99,1.8,1.945,2.0215,2.0215,1.99,2.035,2.035,2.1025,2.116,2.125,2.0485,2.08,2.107,2.098,2.17,2.206,2.125,2.1115
14/12/2035 02:00,2.17,2.2555,1.8,1.8,1.8,1.8,2.0215,2.0215,1.945,2.0845,1.9495,1.963,1.945,2.0215,2.0215,1.99,2.035,2.035,2.0395,2.116,2.035,2.071,2.0575,2.0935,2.0935,2.17,2.206,2.134,2.125
14/12/2035 03:00,2.17,2.2645,1.8,1.8,1.8,1.8,2.053,2.053,1.954,2.0845,1.9765,1.8,1.8,2.0215,2.0215,2.035,2.035,2.035,1.999,2.1025,2.035,2.053,2.044,2.08,2.08,2.17,2.251,2.134,2.1205
14/12/2035 04:00,2.17,2.242,1.8,1.8,1.8,1.8,2.116,2.116,1.8,2.0755,1.9675,1.8,1.8,2.017,2.017,2.035,2.035,2.035,1.9765,2.071,1.99,2.035,2.017,2.0755,2.0755,2.17,2.2285,2.116,2.134
14/12/2035 05:00,2.17,2.224,1.8,1.8,1.8,1.8,2.1115,2.1115,1.945,2.071,2.053,1.8,1.8,2.0125,2.0125,2.035,1.99,2.035,1.9585,2.0485,2.035,2.0395,1.9855,2.0485,2.0665,2.125,2.2375,2.125,2.107
14/12/2035 06:00,2.125,2.2285,1.8,1.8,1.8,1.8,2.125,2.125,1.8,2.062,2.089,1.999,1.8,2.026,2.026,2.035,1.99,2.035,1.8,2.0485,1.99,2.0485,2.0125,2.0305,2.062,2.125,2.3005,2.125,2.0845
14/12/2035 07:00,2.125,2.224,1.8,1.8,1.8,1.8,2.1295,2.1295,1.954,2.0665,2.0845,1.945,1.8,2.026,2.026,2.035,1.99,1.945,1.8,2.0485,1.945,1.945,2.044,2.026,2.0575,2.125,2.3275,2.125,2.08
14/12/2035 08:00,2.125,2.2105,1.8,1.8,1.8,1.8,2.0845,2.0845,1.8,2.071,2.089,1.8,1.8,2.035,2.035,2.035,1.8,1.945,1.9495,2.053,1.945,1.945,2.035,1.954,2.044,2.08,2.3455,2.08,2.08
14/12/2035 09:00,2.17,2.224,1.8,1.8,1.8,1.8,2.071,2.071,1.8,2.0845,2.1025,1.8,1.8,2.053,2.053,2.035,2.035,1.99,2.0035,2.08,1.945,1.99,1.9855,1.9765,2.0485,2.125,2.3545,2.125,2.1115
14/12/2035 10:00,2.125,2.2285,1.945,1.945,1.8,1.8,2.0845,2.0845,2.0215,2.08,2.1295,2.1205,1.8,2.0845,2.0845,2.08,2.08,2.035,2.044,2.125,1.945,1.99,2.0035,2.0215,2.0845,2.17,2.359,2.125,2.134
14/12/2035 11:00,2.17,2.2645,2.08,2.08,1.8,1.8,2.125,2.125,2.0935,2.125,2.17,2.1655,1.99,2.134,2.134,2.17,2.17,2.125,2.089,2.1475,1.945,1.99,2.0395,2.1115,2.1115,2.215,2.3545,2.17,2.1385
14/12/2035 12:00,2.17,2.287,2.08,2.08,1.99,1.99,2.152,2.152,2.143,2.1475,2.2015,2.197,2.035,2.161,2.161,2.17,2.26,2.17,2.1205,2.1655,1.945,2.035,2.0395,2.179,2.125,2.215,2.3635,2.215,2.17
14/12/2035 13:00,2.215,2.2915,2.17,2.17,2.125,2.125,2.161,2.161,2.1565,2.161,2.2285,2.2105,2.125,2.188,2.188,2.215,2.26,2.215,2.197,2.143,1.99,2.125,2.062,2.1835,2.134,2.215,2.3365,2.215,2.188
14/12/2035 14:00,2.215,2.3095,2.17,2.17,2.125,2.125,2.152,2.152,2.1385,2.1655,2.2285,2.2195,2.17,2.188,2.188,2.215,2.26,2.26,2.2015,2.107,2.035,2.125,2.089,2.1655,2.134,2.17,2.341,2.26,2.2015
14/12/2035 15:00,2.17,2.3185,2.17,2.17,2.08,2.08,2.1295,2.1295,2.0485,2.143,2.224,2.2015,2.215,2.161,2.161,2.215,2.215,2.215,2.179,2.1295,2.125,2.125,2.0935,2.1025,2.125,2.08,2.332,2.215,2.1745
14/12/2035 16:00,2.17,2.305,1.99,1.99,2.035,2.035,2.107,2.107,1.963,2.107,2.1655,2.1475,2.17,2.1295,2.1295,2.215,2.17,2.125,2.134,2.161,2.125,2.08,2.1205,2.089,2.1025,2.08,2.287,2.17,2.125
14/12/2035 17:00,2.125,2.3185,2.035,2.035,2.125,2.125,2.1205,2.1205,1.9495,2.089,2.0845,2.116,2.125,2.0845,2.0845,2.17,2.125,2.125,2.089,2.152,2.17,2.035,2.0935,2.116,2.1025,2.17,2.233,2.17,2.1295
14/12/2035 18:00,2.125,2.332,1.945,1.945,2.035,2.035,2.098,2.098,1.8,2.071,2.026,2.098,2.08,2.0485,2.0485,2.17,2.08,2.035,2.089,2.161,2.17,1.99,2.026,2.1475,2.0935,2.17,2.2375,2.17,2.161
14/12/2035 19:00,2.125,2.3185,2.035,2.035,1.99,1.99,2.0845,2.0845,1.9495,2.0575,2.0125,2.0035,2.035,2.0305,2.0305,2.17,2.035,2.035,2.0665,2.152,2.08,2.035,1.972,2.17,2.08,2.215,2.26,2.215,2.1385
14/12/2035 20:00,2.125,2.332,1.99,1.99,1.8,1.8,2.071,2.071,1.954,2.044,1.9585,1.9585,2.035,2.008,2.008,2.125,2.035,2.035,2.0485,2.1025,2.035,2.0215,1.99,2.1745,2.0575,2.17,2.2555,2.215,2.098
14/12/2035 21:00,2.215,2.3455,1.99,1.99,1.945,1.945,2.0845,2.0845,1.9585,2.044,1.8,1.8,1.99,1.9945,1.9945,2.08,1.99,1.99,2.026,2.0845,2.035,2.0035,1.963,2.1295,2.044,2.17,2.2465,2.215,2.0665
14/12/2035 22:00,2.17,2.3185,2.035,2.035,1.99,1.99,2.0395,2.0395,1.963,2.0305,2.0935,2.08,1.8,1.9855,1.9855,2.08,1.945,1.945,2.035,2.089,1.99,1.9765,1.9675,2.035,2.0395,2.08,2.2195,2.17,2.044
14/12/2035 23:00,2.26,2.3545,1.99,1.99,1.8,1.8,1.945,1.945,1.963,2.0395,1.9585,1.9495,1.8,1.9765,1.9765,2.08,1.945,1.945,2.044,2.1025,1.945,1.972,1.9675,2.0395,2.0125,2.035,2.2465,2.08,1.9945
15/12/2035 00:00,2.26,2.359,1.99,1.99,1.8,1.8,1.8,1.8,1.972,2.0485,1.8,1.8,1.8,1.972,1.972,2.08,1.945,1.945,2.0305,2.0845,1.945,1.9675,1.945,2.0125,1.99,2.035,2.2195,2.0665,1.8
15/12/2035 01:00,2.215,2.3725,2.035,2.035,1.8,1.8,2.1115,2.1115,1.972,2.0575,1.8,1.8,1.8,1.963,1.963,2.08,1.8,1.99,2.053,2.1025,1.945,1.9585,1.8,1.981,1.972,2.035,2.197,2.053,1.9675
15/12/2035 02:00,2.215,2.377,2.035,2.035,1.8,1.8,2.0845,2.0845,1.972,2.062,1.8,1.8,1.8,1.9675,1.9675,1.99,1.945,1.945,2.044,2.0125,1.945,1.9495,1.8,1.954,1.9585,1.99,2.206,2.0485,1.8
15/12/2035 03:00,2.17,2.3995,2.035,2.035,1.945,1.945,2.1115,2.1115,1.972,2.071,1.8,1.8,1.8,1.972,1.972,1.99,1.8,1.8,2.035,1.972,1.945,1.9495,1.8,1.8,1.945,2.035,2.2105,2.044,1.8
15/12/2035 04:00,2.215,2.395,1.99,1.99,2.035,2.035,2.134,2.134,1.9765,2.071,1.8,1.8,1.8,1.972,1.972,1.99,1.8,1.8,2.0485,1.972,1.945,1.8,1.8,1.8,1.945,2.035,2.2015,2.026,1.8
15/12/2035 05:00,2.17,2.377,1.99,1.99,1.945,1.945,2.1565,2.1565,1.9855,2.0755,1.8,1.8,1.8,1.9675,1.9675,1.99,1.8,1.8,2.035,1.9495,1.8,1.8,1.8,1.8,1.8,1.945,2.215,2.026,1.8
15/12/2035 06:00,2.125,2.3545,1.99,1.99,1.945,1.945,2.17,2.17,1.9855,2.08,1.8,1.8,1.8,1.9765,1.9765,2.035,1.8,1.8,2.035,1.8,1.8,1.8,1.8,1.8,1.8,1.945,2.1745,1.945,1.8
15/12/2035 07:00,2.08,2.3455,1.99,1.99,1.8,1.8,2.1655,2.1655,1.9675,2.0935,1.8,1.8,1.8,1.9765,1.9765,1.99,1.945,1.8,2.0395,1.8,1.8,1.8,1.8,1.8,1.8,1.945,2.179,1.945,1.8
15/12/2035 08:00,2.035,2.332,1.8,1.8,1.8,1.8,2.197,2.197,1.9585,2.1025,1.8,1.8,1.8,1.99,1.99,1.99,1.8,1.8,2.044,1.8,1.8,1.8,1.8,1.8,1.8,1.99,2.1385,1.945,1.8
15/12/2035 09:00,2.125,2.341,1.99,1.99,1.8,1.8,2.1385,2.1385,1.945,2.1205,1.8,1.8,1.8,2.026,2.026,2.035,1.99,1.8,2.089,1.9675,1.8,1.8,1.8,1.8,1.8,1.99,2.233,1.99,1.8
15/12/2035 10:00,2.08,2.323,1.99,1.99,1.945,1.945,2.1475,2.1475,2.0125,2.134,1.8,1.9585,1.8,2.0665,2.0665,2.125,2.035,1.99,2.0575,2.026,1.945,1.8,1.8,1.954,2.0125,2.08,2.26,2.035,1.8
15/12/2035 11:00,2.17,2.3455,2.125,2.125,2.035,2.035,2.2105,2.2105,2.053,2.188,2.062,2.008,1.99,2.1565,2.1565,2.26,2.17,2.125,2.125,2.0755,1.99,1.99,2.008,2.017,2.0755,2.125,2.1925,2.17,2.0395
15/12/2035 12:00,2.215,2.359,2.17,2.17,2.08,2.08,2.2645,2.2645,2.089,2.2195,2.1745,2.098,2.08,2.206,2.206,2.26,2.17,2.215,2.197,2.107,2.08,1.99,2.062,2.08,2.107,2.17,2.224,2.215,2.1205
15/12/2035 13:00,2.215,2.3635,2.17,2.17,2.17,2.17,2.269,2.269,2.1205,2.2375,2.215,2.179,2.08,2.2465,2.2465,2.305,2.215,2.26,2.224,2.134,2.08,2.08,2.1115,2.1295,2.125,2.215,2.233,2.26,2.17
15/12/2035 14:00,2.215,2.368,2.17,2.17,2.17,2.17,2.197,2.197,2.1205,2.2465,2.251,2.2285,2.125,2.251,2.251,2.305,2.26,2.26,2.2465,2.1475,2.08,2.125,2.1205,2.1655,2.134,2.215,2.251,2.305,2.224
15/12/2035 15:00,2.125,2.3635,2.125,2.125,2.125,2.125,2.1835,2.1835,2.0755,2.2285,2.2465,2.2645,2.08,2.2195,2.2195,2.305,2.26,2.26,2.2285,2.1295,2.08,2.125,2.1025,2.152,2.116,2.17,2.2375,2.26,2.2465
15/12/2035 16:00,2.08,2.332,2.08,2.08,2.08,2.08,2.1115,2.1115,2.0215,2.1835,2.1475,2.215,2.035,2.197,2.197,2.305,2.17,2.17,2.1745,2.0935,2.08,2.08,2.0755,2.1025,2.098,2.08,2.206,2.17,2.188
15/12/2035 17:00,2.08,2.3275,2.035,2.035,2.08,2.08,2.1025,2.1025,1.9585,2.1655,2.1385,2.0755,1.945,2.1655,2.1655,2.26,2.17,2.125,2.1745,2.1205,2.08,2.035,2.0035,2.08,2.071,2.08,2.1835,2.17,2.107
15/12/2035 18:00,2.035,2.3185,1.99,1.99,2.035,2.035,2.0125,2.0125,1.99,2.152,2.071,2.0395,1.8,2.1385,2.1385,2.26,2.17,2.125,2.17,2.143,2.08,2.035,2.044,2.071,2.0575,2.08,2.2195,2.125,2.0395
15/12/2035 19:00,1.99,2.296,1.945,1.945,1.99,1.99,2.008,2.008,2.0035,2.1295,1.99,2.0215,1.8,2.1205,2.1205,2.215,2.125,2.08,2.143,2.107,2.125,2.107,2.0575,2.044,2.0485,2.08,2.242,2.035,1.99
15/12/2035 20:00,1.99,2.296,1.945,1.945,1.99,1.99,1.9945,1.9945,1.963,2.116,2.0125,1.981,1.8,2.1025,2.1025,2.17,2.125,2.08,2.1025,2.0665,2.08,2.098,2.017,2.035,2.0485,2.08,2.269,1.99,1.8
15/12/2035 21:00,2.035,2.278,1.8,1.8,1.8,1.8,1.9675,1.9675,1.963,2.1025,1.9945,1.9765,1.8,2.0845,2.0845,2.035,2.17,2.035,2.089,2.0755,2.08,2.0845,2.0305,2.0305,2.0485,2.08,2.269,2.035,1.972
15/12/2035 22:00,2.035,2.242,1.8,1.8,1.8,1.8,1.8,1.8,1.954,2.0935,2.1295,1.8,1.8,2.0935,2.0935,2.08,2.035,2.035,2.08,2.0395,2.035,2.0755,2.0485,1.99,2.044,2.08,2.296,2.098,1.8
15/12/2035 23:00,1.945,2.233,1.8,1.8,1.8,1.8,1.8,1.8,1.9585,2.08,2.0935,1.8,1.8,2.0665,2.0665,2.035,2.035,1.945,2.035,2.035,2.035,2.062,2.044,1.945,2.035,2.08,2.3185,2.0935,1.8
16/12/2035 00:00,1.99,2.2195,1.8,1.8,1.8,1.8,1.9495,1.9495,1.8,2.062,2.071,1.8,1.8,2.0485,2.0485,2.035,1.99,1.945,2.035,2.062,2.035,2.0485,2.035,1.99,2.0305,2.08,2.3005,2.0935,1.8
16/12/2035 01:00,1.99,2.215,1.945,1.945,1.945,1.945,1.8,1.8,1.963,2.0485,2.0575,1.8,1.8,2.026,2.026,2.08,1.945,1.945,1.99,2.0755,2.035,2.0305,1.9495,1.99,2.0215,2.035,2.287,2.0845,1.8
16/12/2035 02:00,1.945,2.206,1.945,1.945,1.99,1.99,1.954,1.954,1.954,2.0395,2.053,1.8,1.8,2.0125,2.0125,2.035,1.99,1.8,1.99,2.044,2.035,2.0035,1.9675,1.99,2.017,2.035,2.278,2.089,1.8
16/12/2035 03:00,1.945,2.197,1.945,1.945,1.99,1.99,1.9495,1.9495,1.9855,2.035,1.8,1.8,1.8,2.0035,2.0035,2.035,1.99,1.8,2.0035,2.0575,2.035,1.9765,1.8,1.972,2.0035,2.035,2.314,2.089,1.8
16/12/2035 04:00,1.945,2.197,1.99,1.99,1.99,1.99,1.8,1.8,1.9945,2.0395,1.8,1.8,1.8,1.9855,1.9855,2.035,1.99,1.8,2.0215,2.0575,1.99,1.99,1.9495,1.8,1.99,2.035,2.278,2.08,1.8
16/12/2035 05:00,2.035,2.1835,2.125,2.125,2.035,2.035,1.954,1.954,1.99,2.044,1.8,1.8,1.8,1.9855,1.9855,1.99,1.99,1.8,2.026,2.044,1.99,1.9855,1.8,1.8,1.99,2.035,2.287,1.8,1.8
16/12/2035 06:00,1.99,2.125,2.17,2.17,2.125,2.125,2.0215,2.0215,1.9945,2.0305,1.8,1.8,1.8,1.9765,1.9765,2.035,1.99,1.8,1.999,2.0125,1.99,1.972,1.9585,1.9495,1.9765,1.99,2.269,1.8,1.8
16/12/2035 07:00,1.945,2.125,2.215,2.215,2.17,2.17,2.098,2.098,2.008,2.0485,1.945,1.8,1.8,1.9765,1.9765,1.99,1.99,1.8,2.008,2.0035,1.99,1.8,1.8,1.972,1.9765,1.99,2.26,1.8,1.8
16/12/2035 08:00,1.945,2.125,2.26,2.26,2.17,2.17,2.1475,2.1475,2.062,2.0665,1.99,1.8,1.8,1.981,1.981,1.99,1.945,1.8,1.999,2.017,1.99,1.8,1.8,1.963,1.9855,2.035,2.251,1.8,1.8
16/12/2035 09:00,1.8,2.134,2.26,2.26,2.215,2.215,2.1655,2.1655,2.1385,2.0845,1.9855,1.8,1.8,2.0125,2.0125,2.08,1.99,1.8,2.0035,2.044,1.99,1.8,1.8,1.945,2.008,2.08,2.2555,1.945,1.8
16/12/2035 10:00,1.8,2.1475,2.26,2.26,2.26,2.26,2.179,2.179,2.2195,2.098,2.116,1.99,2.035,2.035,2.035,2.125,2.035,1.99,2.0845,2.0845,2.035,1.8,1.9495,2.0395,2.0665,2.125,2.287,2.08,1.8
16/12/2035 11:00,1.8,2.1565,2.305,2.305,2.26,2.26,2.2015,2.2015,2.2465,2.143,2.179,2.0305,2.125,2.1025,2.1025,2.17,2.125,2.17,2.17,2.125,2.08,1.99,2.0665,2.1115,2.1295,2.17,2.3095,2.17,2.044
16/12/2035 12:00,1.99,2.188,2.305,2.305,2.35,2.35,2.197,2.197,2.2915,2.1835,2.2375,2.179,2.17,2.152,2.152,2.17,2.17,2.26,2.2195,2.1565,2.17,2.035,2.1475,2.161,2.1565,2.26,2.3005,2.26,2.143
16/12/2035 13:00,2.035,2.1835,2.35,2.35,2.35,2.35,2.2195,2.2195,2.314,2.2105,2.2465,2.2645,2.215,2.1835,2.1835,2.215,2.215,2.305,2.323,2.2195,2.215,2.08,2.1655,2.251,2.1745,2.26,2.287,2.305,2.2015
16/12/2035 14:00,2.08,2.2285,2.35,2.35,2.35,2.35,2.2285,2.2285,2.3095,2.233,2.2375,2.3275,2.26,2.197,2.197,2.215,2.26,2.305,2.2645,2.2645,2.215,2.08,2.2465,2.323,2.179,2.305,2.305,2.35,2.2285
16/12/2035 15:00,2.035,2.2285,2.35,2.35,2.395,2.395,2.2465,2.2465,2.278,2.2195,2.2375,2.287,2.215,2.188,2.188,2.215,2.26,2.26,2.2105,2.2375,2.215,2.08,2.179,2.26,2.1475,2.26,2.2915,2.35,2.2195
16/12/2035 16:00,2.035,2.2105,2.35,2.35,2.395,2.395,2.2375,2.2375,2.224,2.1925,2.287,2.2465,2.215,2.1745,2.1745,2.215,2.215,2.17,2.1565,2.17,2.125,2.035,2.1385,2.1925,2.1025,2.215,2.2375,2.215,2.179
16/12/2035 17:00,2.08,2.197,2.35,2.35,2.35,2.35,2.2375,2.2375,2.2015,2.1835,2.2285,2.233,2.215,2.1475,2.1475,2.17,2.17,2.125,2.143,2.1295,2.08,2.035,2.107,2.0845,2.08,2.08,2.2105,2.125,2.071
16/12/2035 18:00,2.125,2.188,2.35,2.35,2.35,2.35,2.2555,2.2555,2.188,2.179,2.233,2.2015,2.215,2.1295,2.1295,2.125,2.17,2.125,2.107,2.098,2.08,1.945,2.1385,2.0125,2.0575,2.08,2.1745,2.035,2.0305
16/12/2035 19:00,2.035,2.1835,2.305,2.305,2.395,2.395,2.233,2.233,2.1925,2.17,2.206,2.134,2.215,2.125,2.125,2.125,2.125,2.125,2.0845,2.0665,2.08,2.035,2.1205,2.0485,2.035,2.035,2.1385,2.035,1.9855
16/12/2035 20:00,2.08,2.197,2.35,2.35,2.35,2.35,2.2375,2.2375,2.197,2.1655,2.179,2.062,2.17,2.116,2.116,2.125,2.125,1.99,2.0665,2.0035,1.99,2.035,2.125,2.062,2.017,1.99,2.1025,1.99,1.9495
16/12/2035 21:00,2.08,2.2105,2.305,2.305,2.35,2.35,2.2375,2.2375,2.215,2.17,2.1655,2.17,2.17,2.116,2.116,2.125,2.125,2.08,2.0755,2.0215,1.99,2.035,2.0935,2.0215,2.017,1.945,2.0935,1.99,1.99
16/12/2035 22:00,2.17,2.179,2.35,2.35,2.35,2.35,2.179,2.179,2.2465,2.1745,2.2015,2.089,2.17,2.098,2.098,2.125,2.125,2.17,2.053,1.999,2.035,2.0395,2.1025,1.981,2.026,1.945,2.089,1.945,1.981
16/12/2035 23:00,2.17,2.1925,2.305,2.305,2.305,2.305,2.2285,2.2285,2.251,2.179,2.17,2.0575,2.17,2.098,2.098,2.125,2.125,2.125,2.053,2.035,1.99,2.044,2.1205,2.0125,2.035,1.945,2.1115,2.0755,1.8
17/12/2035 00:00,2.17,2.206,2.26,2.26,2.35,2.35,2.2195,2.2195,2.2465,2.1745,2.152,2.062,2.17,2.107,2.107,2.125,2.08,2.125,2.044,1.9855,2.035,2.0485,2.134,2.0485,2.0395,1.8,2.0755,2.062,1.9675
17/12/2035 01:00,2.17,2.215,2.26,2.26,2.305,2.305,2.26,2.26,2.2465,2.179,2.1655,2.071,2.125,2.1115,2.1115,2.125,2.08,2.17,2.107,2.026,1.8,2.053,2.116,2.053,2.0395,1.8,2.053,2.062,1.8
17/12/2035 02:00,2.215,2.224,2.305,2.305,2.26,2.26,2.251,2.251,2.242,2.179,2.1475,2.0575,2.17,2.1205,2.1205,2.08,2.125,2.08,2.125,2.0125,1.8,2.0575,2.116,2.0395,2.044,1.8,2.098,2.0665,1.963
17/12/2035 03:00,2.17,2.233,2.26,2.26,2.305,2.305,2.206,2.206,2.2375,2.1835,2.179,2.1025,2.215,2.125,2.125,2.08,2.125,2.035,2.125,1.9855,1.8,2.0755,2.1475,2.0755,2.0395,1.8,2.1205,2.0665,2.071
17/12/2035 04:00,2.215,2.2015,2.305,2.305,2.305,2.305,2.188,2.188,2.242,2.1835,2.2105,2.1835,2.17,2.134,2.134,2.08,2.08,2.215,2.1295,2.098,1.945,2.098,2.1745,2.044,2.0395,1.8,2.1295,2.0755,2.08
