name,Beauly,Peterhead,Errochty,Denny/Bonnybridge,Neilston,Strathaven,Torness,Eccles,Harker,Stella West,Penwortham,Deeside,Daines,Th. Marsh/Stocksbridge,Thornton/Drax/Eggborough,Keadby,Ratcliffe,Feckenham,Walpole,Bramford,Pelham,Sundon/East Claydon,Melksham,Bramley,London,Kemsley,Sellindge,Lovedean,S.W.Penisula
14/10/2035 14:00,261.7741437,390.7316929,123.1457273,1010.417735,1245.539036,367.4489475,317.6172417,97.07324857,381.9102539,1927.200562,1072.718948,2264.442325,1936.153505,1849.828813,1409.537333,542.5254469,1463.735565,3163.507969,768.5877841,990.0752895,608.590017,2412.489293,3112.726695,999.0672556,6518.745654,1053.996242,640.0071053,1460.894871,2006.913719
14/10/2035 15:00,273.4260117,408.1236096,128.6270851,1055.39259,1300.97941,383.8045225,331.7547501,101.3940904,398.9095182,2012.982474,1120.466901,2365.235255,2022.333923,1932.166819,1472.277459,566.673878,1528.888117,3304.319345,802.7985097,1034.144678,635.6790581,2519.871964,3251.277737,1043.536887,6808.902515,1100.910827,668.4945571,1525.920981,2096.243756
14/10/2035 16:00,291.5562582,435.1853423,137.1560497,1125.373232,1387.244346,409.2537127,353.7526403,108.1172981,425.3602858,2146.458687,1194.76247,2522.068535,2156.430208,2060.284332,1569.900772,604.2487123,1630.265152,3523.421118,856.0302222,1102.71642,677.8294663,2686.958846,3466.862444,1112.731405,7260.385094,1173.909677,712.8208851,1627.101272,2235.240831
14/10/2035 17:00,317.6851767,474.1861252,149.4478086,1226.227817,1511.567503,445.9305344,385.4555232,117.8066393,463.4805591,2338.821713,1301.835634,2748.09326,2349.68687,2244.924517,1710.593377,658.4007496,1776.36754,3839.185849,932.7466132,1201.54053,738.5757216,2927.760841,3777.558455,1212.453045,7911.052007,1279.11404,776.7030289,1772.920116,2435.560405
14/10/2035 18:00,332.6235883,496.4836324,156.4752466,1283.888347,1582.645473,466.8993877,403.5806789,123.3462244,485.2746618,2448.799401,1363.051448,2877.315998,2460.175467,2350.486907,1791.030079,689.360524,1859.89712,4019.714695,976.6068681,1258.040197,773.3055388,3065.432032,3955.189416,1269.465849,8283.050954,1339.261423,813.2256947,1856.28759,2550.087007
14/10/2035 19:00,329.5486217,491.8938478,155.028698,1272.019334,1568.014574,462.5830972,399.8497434,122.2059399,480.7884995,2426.16127,1350.450604,2850.716409,2437.432169,2328.757633,1774.472751,682.9876728,1842.703145,3982.554105,967.578544,1246.410139,766.1566509,3037.093388,3918.625335,1257.730165,8206.477594,1326.880508,805.7077616,1839.126983,2526.512514
14/10/2035 20:00,316.4639018,472.3632148,148.8732874,1221.513838,1505.756594,444.2162468,383.9737192,117.353756,461.698804,2329.830597,1296.830996,2737.528785,2340.653985,2236.294369,1704.017355,655.8696641,1769.538662,3824.426893,929.1608619,1196.921456,735.73642,2916.505671,3763.036413,1207.79202,7880.639604,1274.196751,773.7171549,1766.104492,2426.197397
14/10/2035 21:00,291.4444962,435.0185231,137.1034737,1124.941843,1386.712575,409.0968338,353.6170367,108.0758536,425.1972328,2145.635886,1194.304482,2521.101753,2155.603585,2059.494565,1569.298984,604.0170862,1629.640224,3522.070489,855.7020809,1102.293717,677.5696345,2685.928856,3465.533495,1112.304863,7257.601977,1173.459684,712.5476401,1626.477557,2234.383998
14/10/2035 22:00,250.8415712,374.4134174,118.0027457,968.2192772,1193.521118,352.1030382,304.3524727,93.01914178,365.9603916,1846.714156,1027.91858,2169.871564,1855.293194,1772.573712,1350.670292,519.8677515,1402.605023,3031.38919,736.4889618,948.7264008,583.173242,2311.73559,2982.728713,957.342832,6246.500815,1009.977799,613.2782465,1399.882966,1923.098223
14/10/2035 23:00,224.8824922,335.6661418,105.7908839,868.0202527,1070.006069,315.6646179,272.8556604,83.39278184,328.0879022,1655.601501,921.5413977,1945.316012,1663.292712,1589.133699,1210.892197,466.0677055,1257.45231,2717.676948,660.2712317,850.544654,522.8218409,2072.498822,2674.052244,858.2693885,5600.063274,905.4572707,549.8113403,1255.011953,1724.080737
