name,carrier,type,p_nom,bus,marginal_cost,ramp_limit_up,ramp_limit_down,p_max_pu,control,p_nom_extendable,build_year,efficiency,min_up_time,min_down_time,up_time_before,down_time_before,p_nom_opt
West Burton,Coal,Conventional steam,0.0,Keadby,,1.0,1.0,1.0,Slack,False,0,1.0,0,0,1,0,0.0
Sutton Bridge CCS Gas,CCS Gas,CCS Gas,116.6714,Walpole,100.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,116.6714
Baglan Bay CCS Gas,CCS Gas,CCS Gas,74.07708,Melksham,100.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,74.07708
Severn Power CCS Gas,CCS Gas,CCS Gas,121.08754,Melksham,100.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,121.08754
Blackburn CCS Gas,CCS Gas,CCS Gas,8.547356,Penwortham,100.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,8.547356
Damhead Creek CCS Gas,CCS Gas,CCS Gas,114.67702,Kemsley,100.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,114.67702
Rye House CCS Gas,CCS Gas,CCS Gas,101.85599,Pelham,100.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,101.85599
Shoreham CCS Gas,CCS Gas,CCS Gas,59.83149,Lovedean,100.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,59.83149
Castleford CCS Gas,CCS Gas,CCS Gas,7.977532,Thornton/Drax/Eggborough,100.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,7.977532
Sandbach CCS Gas,CCS Gas,CCS Gas,7.977532,Daines,100.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,7.977532
Thornhill CCS Gas,CCS Gas,CCS Gas,7.1227965,Th. Marsh/Stocksbridge,100.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,7.1227965
West Burton CCGT CCS Gas,CCS Gas,CCS Gas,189.7513,Keadby,100.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,189.7513
South Humber Bank CCS Gas,CCS Gas,CCS Gas,194.45235,Keadby,100.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,194.45235
Langage CCS Gas,CCS Gas,CCS Gas,128.9226,S.W.Penisula,100.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,128.9226
Corby CCS Gas,CCS Gas,CCS Gas,57.97956,Ratcliffe,100.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,57.97956
Carrington CCS Gas,CCS Gas,CCS Gas,129.63489,Daines,100.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,129.63489
Fellside CHP* CCS Gas,CCS Gas,CCS Gas,22.08067,Harker,100.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,22.08067
Rocksavage CCS Gas,CCS Gas,CCS Gas,115.3893,Deeside,100.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,115.3893
Coryton CCS Gas,CCS Gas,CCS Gas,113.964745,Kemsley,100.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,113.964745
Spalding CCS Gas,CCS Gas,CCS Gas,135.33313,Walpole,100.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,135.33313
Marchwood CCS Gas,CCS Gas,CCS Gas,127.92542,Lovedean,100.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,127.92542
Didcot B CCS Gas,CCS Gas,CCS Gas,206.5611,Bramley,100.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,206.5611
Great Yarmouth CCS Gas,CCS Gas,CCS Gas,59.83149,Bramford,100.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,59.83149
Little Barford CCS Gas,CCS Gas,CCS Gas,102.995636,Sundon/East Claydon,100.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,102.995636
Pembroke CCS Gas,CCS Gas,CCS Gas,313.2606,Melksham,100.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,313.2606
Staythorpe C CCS Gas,CCS Gas,CCS Gas,252.4319,Ratcliffe,100.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,252.4319
Seabank CCS Gas,CCS Gas,CCS Gas,175.79062,Melksham,100.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,175.79062
Peterhead CCS Gas,CCS Gas,CCS Gas,168.09799,Peterhead,100.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,168.09799
Keadby CCS Gas,CCS Gas,CCS Gas,104.70511,Keadby,100.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,104.70511
Medway CCS Gas,CCS Gas,CCS Gas,107.55422,Kemsley,100.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,107.55422
Saltend* CCS Gas,CCS Gas,CCS Gas,170.94711,Keadby,100.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,170.94711
Cottam Development Centre CCS Gas,CCS Gas,CCS Gas,63.392887,Keadby,100.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,63.392887
Enfield CCS Gas,CCS Gas,CCS Gas,58.122017,London,100.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,58.122017
Grain CHP* CCS Gas,CCS Gas,CCS Gas,216.10564,Kemsley,100.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,216.10564
VPI Immingham* CCS Gas,CCS Gas,CCS Gas,178.35481,Keadby,100.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,178.35481
Connahs Quay CCS Gas,CCS Gas,CCS Gas,196.58917,Deeside,100.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,196.58917
Aberthaw Power Station Biomass,Biomass (co-firing),Biomass (co-firing),2.8,Melksham,44.0,1.0,1.0,0.73,PQ,False,0,1.0,0,0,1,0,2.8
Drax Biomass Power Station - Unit 1,Biomass (co-firing),Biomass (co-firing),51.6,Thornton/Drax/Eggborough,44.0,1.0,1.0,0.73,PQ,False,0,1.0,0,0,1,0,51.6
Thetford Biomass Power Station,Biomass (dedicated),Biomass (dedicated),36.61466354,Walpole,44.0,1.0,1.0,0.73,PQ,False,0,1.0,0,0,1,0,36.61466354
Chilton Energy Plant,Biomass (dedicated),Biomass (dedicated),17.11854399,Stella West,44.0,1.0,1.0,0.73,PQ,False,0,1.0,0,0,1,0,17.11854399
Double H Nurseries Biomass Plant,Biomass (dedicated),Biomass (dedicated),1.426545333,S.W.Penisula,44.0,1.0,1.0,0.73,PQ,False,0,1.0,0,0,1,0,1.426545333
Beckton STW Biodiesel Power Plant,Biomass (dedicated),Biomass (dedicated),7.608241774,London,44.0,1.0,1.0,0.73,PQ,False,0,1.0,0,0,1,0,7.608241774
Buslingthorpe Power Station (Leeds North),Biomass (dedicated),Biomass (dedicated),1.902060444,Thornton/Drax/Eggborough,44.0,1.0,1.0,0.73,PQ,False,0,1.0,0,0,1,0,1.902060444
Invergordon Pellet Mill,Biomass (dedicated),Biomass (dedicated),1.123312117,Beauly,44.0,1.0,1.0,0.73,PQ,False,0,1.0,0,0,1,0,1.123312117
Caledonian Papermill,Biomass (dedicated),Biomass (dedicated),5.84122301,Neilston,44.0,1.0,1.0,0.73,PQ,False,0,1.0,0,0,1,0,5.84122301
Wilton International,Biomass (dedicated),Biomass (dedicated),33.47626381,Stella West,44.0,1.0,1.0,0.73,PQ,False,0,1.0,0,0,1,0,33.47626381
South View Farm,Biomass (dedicated),Biomass (dedicated),1.902060444,Thornton/Drax/Eggborough,44.0,1.0,1.0,0.73,PQ,False,0,1.0,0,0,1,0,1.902060444
Cowie Biomass Facility,Biomass (dedicated),Biomass (dedicated),3.369936352,Denny/Bonnybridge,44.0,1.0,1.0,0.73,PQ,False,0,1.0,0,0,1,0,3.369936352
Thornton Power Station,Biomass (dedicated),Biomass (dedicated),8.559271996,Penwortham,44.0,1.0,1.0,0.73,PQ,False,0,1.0,0,0,1,0,8.559271996
Iggesund Paperboard CHP Plant,Biomass (dedicated),Biomass (dedicated),46.60048087,Harker,44.0,1.0,1.0,0.73,PQ,False,0,1.0,0,0,1,0,46.60048087
Goosey Lodge Industrial Estate,Biomass (dedicated),Biomass (dedicated),15.21648355,Sundon/East Claydon,44.0,1.0,1.0,0.73,PQ,False,0,1.0,0,0,1,0,15.21648355
Western Wood Energy Plant,Biomass (dedicated),Biomass (dedicated),13.3144231,Melksham,44.0,1.0,1.0,0.73,PQ,False,0,1.0,0,0,1,0,13.3144231
Eccleshall Biomass,Biomass (dedicated),Biomass (dedicated),2.472678577,Daines,44.0,1.0,1.0,0.73,PQ,False,0,1.0,0,0,1,0,2.472678577
Westfield Biomass Power Station,Biomass (dedicated),Biomass (dedicated),2.808280293,Denny/Bonnybridge,44.0,1.0,1.0,0.73,PQ,False,0,1.0,0,0,1,0,2.808280293
Derriford Hospital,Biomass (dedicated),Biomass (dedicated),1.426545333,S.W.Penisula,44.0,1.0,1.0,0.73,PQ,False,0,1.0,0,0,1,0,1.426545333
Rampton Hospital Energy Centre,Biomass (dedicated),Biomass (dedicated),1.141236266,Keadby,44.0,1.0,1.0,0.73,PQ,False,0,1.0,0,0,1,0,1.141236266
Elean Business Park Biomass Plant,Biomass (dedicated),Biomass (dedicated),38.04120887,Walpole,44.0,1.0,1.0,0.73,PQ,False,0,1.0,0,0,1,0,38.04120887
Eye Biomass Plant,Biomass (dedicated),Biomass (dedicated),13.59973217,Bramford,44.0,1.0,1.0,0.73,PQ,False,0,1.0,0,0,1,0,13.59973217
King's Yard,Biomass (dedicated),Biomass (dedicated),2.853090665,London,44.0,1.0,1.0,0.73,PQ,False,0,1.0,0,0,1,0,2.853090665
Ridham CHP Plant,Biomass (dedicated),Biomass (dedicated),23.77575554,Kemsley,44.0,1.0,1.0,0.73,PQ,False,0,1.0,0,0,1,0,23.77575554
Margam Green Energy Plant,Biomass (dedicated),Biomass (dedicated),38.04120887,Melksham,44.0,1.0,1.0,0.73,PQ,False,0,1.0,0,0,1,0,38.04120887
Lynemouth Power Station,Biomass (dedicated),Biomass (dedicated),399.4326931,Stella West,44.0,1.0,1.0,0.73,PQ,False,0,1.0,0,0,1,0,399.4326931
Holbrook Community Renewable Energy Centre,Biomass (dedicated),Biomass (dedicated),6.181696442,Th. Marsh/Stocksbridge,44.0,1.0,1.0,0.73,PQ,False,0,1.0,0,0,1,0,6.181696442
Cramlington CHP,Biomass (dedicated),Biomass (dedicated),26.34353714,Stella West,44.0,1.0,1.0,0.73,PQ,False,0,1.0,0,0,1,0,26.34353714
Markley Group (Premiere Kitckens) Biomass,Biomass (dedicated),Biomass (dedicated),1.997163466,Melksham,44.0,1.0,1.0,0.73,PQ,False,0,1.0,0,0,1,0,1.997163466
Heathrow Airport Biomass CHP,Biomass (dedicated),Biomass (dedicated),1.711854399,London,44.0,1.0,1.0,0.73,PQ,False,0,1.0,0,0,1,0,1.711854399
Bentwaters CHP,Biomass (dedicated),Biomass (dedicated),4.37473902,Bramford,44.0,1.0,1.0,0.73,PQ,False,0,1.0,0,0,1,0,4.37473902
SAICA Paper Mill,Biomass (dedicated),Biomass (dedicated),39.56285723,Daines,44.0,1.0,1.0,0.73,PQ,False,0,1.0,0,0,1,0,39.56285723
Eco Composting,Biomass (dedicated),Biomass (dedicated),3.04329671,S.W.Penisula,44.0,1.0,1.0,0.73,PQ,False,0,1.0,0,0,1,0,3.04329671
Rothes Bio-Plant,Biomass (dedicated),Biomass (dedicated),1.864698115,Beauly,44.0,1.0,1.0,0.73,PQ,False,0,1.0,0,0,1,0,1.864698115
Beckton Gas Pressure Reduction Station,Biomass (dedicated),Biomass (dedicated),18.06957421,London,44.0,1.0,1.0,0.73,PQ,False,0,1.0,0,0,1,0,18.06957421
Brigg Renewable Energy Plant (Re-submission),Biomass (dedicated),Biomass (dedicated),38.04120887,Keadby,44.0,1.0,1.0,0.73,PQ,False,0,1.0,0,0,1,0,38.04120887
Tilbury Green Power,Biomass (dedicated),Biomass (dedicated),40.89429954,Kemsley,44.0,1.0,1.0,0.73,PQ,False,0,1.0,0,0,1,0,40.89429954
Markinch Biomass CHP Plant,Biomass (dedicated),Biomass (dedicated),14.60305752,Denny/Bonnybridge,44.0,1.0,1.0,0.73,PQ,False,0,1.0,0,0,1,0,14.60305752
Templeborough Biomass Power Plant- Rotherham,Biomass (dedicated),Biomass (dedicated),39.94326931,Th. Marsh/Stocksbridge,44.0,1.0,1.0,0.73,PQ,False,0,1.0,0,0,1,0,39.94326931
Blackburn Meadows Biomass Plant,Biomass (dedicated),Biomass (dedicated),28.53090665,Th. Marsh/Stocksbridge,44.0,1.0,1.0,0.73,PQ,False,0,1.0,0,0,1,0,28.53090665
Diageo Biomass Energy Project,Biomass (dedicated),Biomass (dedicated),1.235643329,Denny/Bonnybridge,44.0,1.0,1.0,0.73,PQ,False,0,1.0,0,0,1,0,1.235643329
Discovery Park,Biomass (dedicated),Biomass (dedicated),15.21648355,Sellindge,44.0,1.0,1.0,0.73,PQ,False,0,1.0,0,0,1,0,15.21648355
Drax Biomass Power Station - Unit 3,Biomass (dedicated),Biomass (dedicated),613.414493,Thornton/Drax/Eggborough,44.0,1.0,1.0,0.73,PQ,False,0,1.0,0,0,1,0,613.414493
King George Dock,Biomass (dedicated),Biomass (dedicated),8.559271996,Keadby,44.0,1.0,1.0,0.73,PQ,False,0,1.0,0,0,1,0,8.559271996
Northampton General Hospital,Biomass (dedicated),Biomass (dedicated),1.806957421,Sundon/East Claydon,44.0,1.0,1.0,0.73,PQ,False,0,1.0,0,0,1,0,1.806957421
Snetterton Biomass Plant,Biomass (dedicated),Biomass (dedicated),42.0355358,Bramford,44.0,1.0,1.0,0.73,PQ,False,0,1.0,0,0,1,0,42.0355358
Speyside Biomass CHP Plant,Biomass (dedicated),Biomass (dedicated),2.808280293,Beauly,44.0,1.0,1.0,0.73,PQ,False,0,1.0,0,0,1,0,2.808280293
Widnes 3MG Biomass/Mersey Bioenergy (CHP) Plant,Biomass (dedicated),Biomass (dedicated),19.02060444,Deeside,44.0,1.0,1.0,0.73,PQ,False,0,1.0,0,0,1,0,19.02060444
Drax Biomass Power Station - Unit 2,Biomass (dedicated),Biomass (dedicated),613.414493,Thornton/Drax/Eggborough,44.0,1.0,1.0,0.73,PQ,False,0,1.0,0,0,1,0,613.414493
Stevens Croft,Biomass (dedicated),Biomass (dedicated),47.93192318,Harker,44.0,1.0,1.0,0.73,PQ,False,0,1.0,0,0,1,0,47.93192318
Macphie of Glenbervie,Biomass (dedicated),Biomass (dedicated),0.269594908,Peterhead,44.0,1.0,1.0,0.73,PQ,False,0,1.0,0,0,1,0,0.269594908
Sleaford Renewable Energy Plant,Biomass (dedicated),Biomass (dedicated),38.04120887,Ratcliffe,44.0,1.0,1.0,0.73,PQ,False,0,1.0,0,0,1,0,38.04120887
Sustainable Power and Research Campus,Biomass (dedicated),Biomass (dedicated),1.460305752,Torness,44.0,1.0,1.0,0.73,PQ,False,0,1.0,0,0,1,0,1.460305752
Whitemoor,Biomass (dedicated),Biomass (dedicated),17.11854399,Thornton/Drax/Eggborough,44.0,1.0,1.0,0.73,PQ,False,0,1.0,0,0,1,0,17.11854399
Daventry,Biomass (dedicated),Biomass (dedicated),0.951030222,Sundon/East Claydon,44.0,1.0,1.0,0.73,PQ,False,0,1.0,0,0,1,0,0.951030222
The Sawmill,Biomass (dedicated),Biomass (dedicated),6.467005508,Ratcliffe,44.0,1.0,1.0,0.73,PQ,False,0,1.0,0,0,1,0,6.467005508
Felinfach,Biomass (dedicated),Biomass (dedicated),3.04329671,Deeside,44.0,1.0,1.0,0.73,PQ,False,0,1.0,0,0,1,0,3.04329671
Acharn Forest Killin Biomass Plant,Biomass (dedicated),Biomass (dedicated),1.258109571,Errochty,44.0,1.0,1.0,0.73,PQ,False,0,1.0,0,0,1,0,1.258109571
Hull Biomass Plant (Tansterne power station),Biomass (dedicated),Biomass (dedicated),20.92266488,Keadby,44.0,1.0,1.0,0.73,PQ,False,0,1.0,0,0,1,0,20.92266488
Pulteney Distillery,Biomass (dedicated),Biomass (dedicated),0.786318482,Peterhead,44.0,1.0,1.0,0.73,PQ,False,0,1.0,0,0,1,0,0.786318482
Harbour Road,Biomass (dedicated),Biomass (dedicated),0.584122301,Neilston,44.0,1.0,1.0,0.73,PQ,False,0,1.0,0,0,1,0,0.584122301
Barnsley 1.5,Biomass (dedicated),Biomass (dedicated),8.559271996,Th. Marsh/Stocksbridge,44.0,1.0,1.0,0.73,PQ,False,0,1.0,0,0,1,0,8.559271996
Spalding.1,Biomass (dedicated),Biomass (dedicated),13.78993822,Walpole,44.0,1.0,1.0,0.73,PQ,False,0,1.0,0,0,1,0,13.78993822
Balderton,Biomass (dedicated),Biomass (dedicated),19.3059135,Ratcliffe,44.0,1.0,1.0,0.73,PQ,False,0,1.0,0,0,1,0,19.3059135
Liberty Steel Power Station,Biomass (dedicated),Biomass (dedicated),8.559271996,Melksham,44.0,1.0,1.0,0.73,PQ,False,0,1.0,0,0,1,0,8.559271996
JG Pears' animal rendering facility,Biomass (dedicated),Biomass (dedicated),11.41236266,Keadby,44.0,1.0,1.0,0.73,PQ,False,0,1.0,0,0,1,0,11.41236266
Blazer Fuels,Biomass (dedicated),Biomass (dedicated),2.853090665,Deeside,44.0,1.0,1.0,0.73,PQ,False,0,1.0,0,0,1,0,2.853090665
Loicher Lane,Biomass (dedicated),Biomass (dedicated),7.608241774,Th. Marsh/Stocksbridge,44.0,1.0,1.0,0.73,PQ,False,0,1.0,0,0,1,0,7.608241774
Safran Landing Systems Service,Biomass (dedicated),Biomass (dedicated),3.423708798,Feckenham,44.0,1.0,1.0,0.73,PQ,False,0,1.0,0,0,1,0,3.423708798
ABP Ellesmere Abbatoir,Biomass (dedicated),Biomass (dedicated),1.046133244,Deeside,44.0,1.0,1.0,0.73,PQ,False,0,1.0,0,0,1,0,1.046133244
Alscot,Biomass (dedicated),Biomass (dedicated),1.521648355,Feckenham,44.0,1.0,1.0,0.73,PQ,False,0,1.0,0,0,1,0,1.521648355
Ipswich Hospital Energy Centre,Biomass (dedicated),Biomass (dedicated),2.472678577,Bramford,44.0,1.0,1.0,0.73,PQ,False,0,1.0,0,0,1,0,2.472678577
Drax Biomass Power Station - Unit 4,Biomass (dedicated),Biomass (dedicated),613.414493,Thornton/Drax/Eggborough,44.0,1.0,1.0,0.73,PQ,False,0,1.0,0,0,1,0,613.414493
Liberty Steel Dalzell,Biomass (dedicated),Biomass (dedicated),3.819261199,Strathaven,44.0,1.0,1.0,0.73,PQ,False,0,1.0,0,0,1,0,3.819261199
Sutton Bridge CCS Biomass,CCS Biomass,CCS Biomass,77.59618,Walpole,120.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,77.59618
Baglan Bay CCS Biomass,CCS Biomass,CCS Biomass,49.267418,Melksham,120.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,49.267418
Severn Power CCS Biomass,CCS Biomass,CCS Biomass,80.53328,Melksham,120.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,80.53328
Blackburn CCS Biomass,CCS Biomass,CCS Biomass,5.684702,Penwortham,120.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,5.684702
Damhead Creek CCS Biomass,CCS Biomass,CCS Biomass,76.26975,Kemsley,120.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,76.26975
Rye House CCS Biomass,CCS Biomass,CCS Biomass,67.7427,Pelham,120.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,67.7427
Shoreham CCS Biomass,CCS Biomass,CCS Biomass,39.792915,Lovedean,120.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,39.792915
Castleford CCS Biomass,CCS Biomass,CCS Biomass,5.3057218,Thornton/Drax/Eggborough,120.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,5.3057218
Sandbach CCS Biomass,CCS Biomass,CCS Biomass,5.3057218,Daines,120.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,5.3057218
Thornhill CCS Biomass,CCS Biomass,CCS Biomass,4.7372518,Th. Marsh/Stocksbridge,120.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,4.7372518
West Burton CCGT CCS Biomass,CCS Biomass,CCS Biomass,126.200386,Keadby,120.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,126.200386
South Humber Bank CCS Biomass,CCS Biomass,CCS Biomass,129.32697,Keadby,120.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,129.32697
Langage CCS Biomass,CCS Biomass,CCS Biomass,85.744255,S.W.Penisula,120.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,85.744255
Corby CCS Biomass,CCS Biomass,CCS Biomass,38.56123,Ratcliffe,120.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,38.56123
Carrington CCS Biomass,CCS Biomass,CCS Biomass,86.21798,Daines,120.0,1.0,1.0,1.0,PQ,False,0,1.0,0,0,1,0,86.21798
