,heat pump Beauly,heat pump Peterhead,heat pump Errochty,heat pump Denny/Bonnybridge,heat pump Neilston,heat pump Strathaven,heat pump Torness,heat pump Eccles,heat pump Harker,heat pump Stella West,heat pump Penwortham,heat pump Deeside,heat pump Daines,heat pump Th. Marsh/Stocksbridge,heat pump Thornton/Drax/Eggborough,heat pump Keadby,heat pump Ratcliffe,heat pump Feckenham,heat pump Walpole,heat pump Bramford,heat pump Pelham,heat pump Sundon/East Claydon,heat pump Melksham,heat pump Bramley,heat pump London,heat pump Kemsley,heat pump Sellindge,heat pump Lovedean,heat pump S.W.Penisula
21,2865.192,9414.015993171628,0.0,1218.625723406029,5547.432075841719,6461.564645713114,0.0,0.0,1227.6828330259705,7619.988757079309,238.2982302294422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8460.972095226316,0.0,2583.985648798253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,2865.192,9359.33480696011,18.261861223474195,2377.7625144731496,1645.3687882350694,4116.0996861236345,1566.9284320999168,1194.6885981170537,728.0587496266111,4245.594092372285,676.5458210953914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7016.587526731237,247.5856180654004,2583.9856487982515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,2865.192,9112.198957494804,67.03819388587428,2377.7625144731487,1645.3687882350694,4116.099686123635,961.1835785508193,605.4419078712078,413.78884411234264,2994.2600226249697,749.1751310464564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7085.449305665526,3109.957426918051,3342.8406184501846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,2865.192,9352.955164066761,67.58475204777423,3478.9521501060717,1645.3687882350691,4116.099686123635,1308.3143858270219,739.7271693321768,697.5994663992187,4249.850906257105,852.9316209547269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7016.587526731237,3709.36161255948,4505.51184104153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,2865.192,9352.955164066761,0.0,3602.495544776,836.257243757037,5630.581486864965,1316.1265214789614,685.8001919845249,702.6208811561721,4410.357126900333,396.68862755648274,0.0,0.0,0.0,0.0,667.110069415116,0.0,0.0,7389.103505656346,2346.332748972314,2583.985648798253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,2865.192,9577.227322643268,0.0,3602.495544776,924.4984401228589,5997.580234112017,1419.2328051904583,744.3340811560374,702.6208811561721,4889.871884352277,878.3631202994452,0.0,0.0,0.0,0.0,1943.9419541344687,0.0,0.0,7016.587526731237,1411.8927245796426,3966.6421625752328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,2865.192,9679.927236293948,0.0,4463.983119577197,836.257243757037,5630.581486864965,1630.6716554805005,888.1551659055169,921.4824530537448,5597.457720474238,678.82826643666,0.0,0.0,0.0,0.0,118.32702614339138,0.0,0.0,8949.04885785647,0.0,3805.555336880453,0.0,0.0,0.0,0.0,52.329863782105804,0.0,0.0,0.0
28,2865.192,9308.221392326659,0.0,4463.983119577197,836.2572437570373,5630.581486864965,2169.8283311100117,1414.6879112138872,1261.2496468102609,6857.230345933463,65.44715438084597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8200.69980147209,626.7929602682406,2546.8343600996636,0.0,0.0,0.0,0.0,92.91095867786578,0.0,0.0,0.0
29,2865.192,10632.066225547584,0.0,5342.350660193964,836.2572437570373,5630.581486864965,3797.7990988563647,3107.510230116462,2317.8458890359993,5072.085910427848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9840.407852436998,626.7929602682409,2180.358303432817,0.0,0.0,0.0,0.0,56.49394587242318,0.0,0.0,0.0
30,2865.192,11481.88939638695,0.0,3323.4612176488286,924.4984401228589,5997.580234112016,1419.2328051904585,744.3340811560377,2317.8458890359993,8178.946884361829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7085.449305665526,0.0,3376.1391139983616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,2865.192,11592.141719460498,0.0,4813.264516603776,836.2572437570375,5630.581486864965,2169.8283311100117,1414.6879112138872,2024.655667064265,5951.173890038584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10999.954964142089,0.0,3923.2144294677205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,2865.192,9305.027774219076,88.62744711597415,3478.952150106071,1645.36878823507,4116.0996861236345,5093.930752449994,4277.687023636435,2053.267852454305,2975.58511794628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10673.324545727248,1219.926926072386,4539.333591204808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,2865.192,9308.221392326659,82.48041808987423,3478.9521501060717,1645.3687882350696,4116.0996861236345,1630.671655480497,888.1551659055173,2161.2301960489795,5856.3618702777385,79.08673172624503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9692.338523769546,4796.873665351566,5037.448403317463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,2865.192,10218.233729342262,115.73230606922809,2377.7625144731496,1645.3687882350696,4116.0996861236345,3029.3321644538146,2335.8336140130696,1720.6076441818873,5332.646010878629,62.79118377550651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8915.79096349222,4335.276666038092,5143.448357880544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,2865.192,10010.258023453818,78.62769108716392,978.5888441090715,5547.43207584172,6461.564645713114,2841.890726586193,2231.6469831054123,1584.642006858313,4912.690356297962,6.895314078078769,0.0,0.0,0.0,0.0,4359.618518923902,0.0,0.0,12052.32655885539,4274.394564063685,5751.555479877209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,2865.192,9872.889520881758,434.4072359876143,3820.0785999115874,5547.432075841719,6461.564645713114,1144.772272560784,2268.818844492233,1609.9295899879237,7516.437821815091,865.3922669975752,0.0,0.0,4876.192928499353,1764.501416752454,1943.9419541344687,0.0,0.0,9883.807698362647,1611.1817909943716,4692.959833019237,0.0,0.0,0.0,807.9448049277091,1854.8358949284834,0.0,0.0,0.0
37,2865.192,9805.421984701046,498.28917764056405,3820.078599911588,5547.4320758417225,6461.564645713114,2286.3511431690235,2231.6469831054123,1596.555174611682,7377.431341159848,581.4794595155039,0.0,0.0,3136.305751795316,835.2034633917018,1028.6225681802066,0.0,0.0,12052.32655885539,3063.9317573995713,4934.330762154682,0.0,0.0,0.0,2127.0316435950763,1660.1875872404835,0.0,0.0,0.0
38,2865.192,9738.109621082387,475.1991616017643,3820.0785999115874,5248.4512080091345,6461.564645713114,3189.3769101641246,2661.6268768243303,697.5994663992187,4245.594092372285,520.6130867504025,0.0,0.0,5663.514080996131,1744.4925817584515,1943.9419541344687,0.0,0.0,8460.972095226316,7355.8146319184025,5594.175611839631,0.0,0.0,0.0,0.0,2877.607019838074,0.0,0.0,0.0
39,2865.192,9796.167501968344,442.83902512576515,3820.0785999115874,1645.3687882350691,4116.099686123634,1316.1265214789619,685.8001919845246,2509.04773542574,10243.828303805769,0.0,0.0,0.0,3869.706601662643,1985.9660836388305,1943.9419541344687,0.0,0.0,7009.493207750185,8312.335735948469,4915.894884849468,0.0,0.0,0.0,0.0,450.00392752479206,0.0,0.0,0.0
40,2865.192,9872.889520881758,105.40062052493008,3297.9754838605627,5547.432075841719,6461.564645713113,3029.3321644538137,254.0806574086887,0.0,5734.588764869157,1033.6533203909416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10447.899470749533,6288.27032075647,4078.5487101377144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,2865.192,9112.198957494804,354.6109146825741,2377.762514473149,1645.36878823507,4116.0996861236345,3029.332164453813,2335.8336140130696,2555.6588597660043,3307.7275282645514,650.239890696771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10415.477535500533,7759.341097148245,4078.548710137714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,2865.192,11001.55381971519,313.9409858846742,2377.7625144731496,2279.00648436601,4116.099686123634,6239.654233052237,2500.5488757019975,1428.3887639707295,728.5109326164539,283.9985290225052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11013.57207379171,8961.850786700466,4078.548710137715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,2865.192,10010.258023453818,272.9179117956742,2377.76251447315,2365.2297945631067,4116.0996861236345,6239.654233052236,2469.321867455168,1262.2777993015313,807.7761516371876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11746.331902927821,8593.038578957641,4964.450355720225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,2865.192,11001.55381971519,317.99239260577417,2377.7625144731496,2365.2297945631067,4116.0996861236345,5150.266656842911,3676.0333483960603,1255.0799381027691,1012.764202644291,654.7606197418177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11225.222575561093,7678.150276199804,5864.540294452933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,2865.192,9679.927236293948,242.75195736777422,2377.7625144731496,2365.2297945631067,4116.0996861236345,4023.6179181945113,3467.1434580596433,1593.2844572427425,2335.1986732310106,864.9365910573161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11225.222575561093,7678.150276199804,6661.752028611136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,2865.192,10632.066225547584,119.53403089877415,2377.762514473149,2365.2297945631067,4116.0996861236345,4023.61791819451,3467.1434580596433,1587.1991288768959,2450.9836499287453,938.6234347317169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8757.77904994056,3808.956119280407,3186.714185770751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,2865.192,10218.233729342262,29.43718466427421,2377.762514473149,2365.2297945631067,4116.0996861236345,5150.26665684291,3894.1907384487695,1723.9684868239933,1488.433692316491,959.4300992342646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7932.045318293256,2775.5438777747017,3186.714185770751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,2865.192,9958.335788644312,0.0,2377.7625144731496,2365.2297945631067,4116.099686123643,6239.654233052235,2773.0322510061937,1720.6076441818873,1402.9015033212318,971.2147421018551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11225.222575561093,4035.931407175736,3186.714185770751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,2865.192,9352.955164066761,0.0,2377.7625144731496,1568.9221019762847,5630.581486864965,5150.266656842911,4181.373873801704,3489.066863166061,3740.12461530337,33.34599323620296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8079.685552712415,5020.5088513437895,3186.714185770751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,2865.192,10153.099199110758,0.0,3602.4955447760008,1568.9221019762847,5630.581486864965,2081.225787260221,1088.953009789865,3621.875390742809,6345.4897920796175,354.8290385136668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8079.685552712415,5261.741634579358,3294.090726315682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,2865.192,9308.221392326659,0.0,3478.952150106072,1568.9221019762847,5630.581486864965,2395.019532091192,1302.3153413533596,3489.0668631660615,6776.025071390066,579.7599555810912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7932.045318293256,5468.411603922461,3540.7152850159923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,2865.192,10756.14799793125,114.16153961177415,3478.9521501060717,1568.9221019762847,5630.581486864963,3029.332164453813,2335.8336140130687,3818.022421147124,5247.491403401783,590.6362522486845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8757.77904994056,4795.37198016148,4345.042187135088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,2865.192,9326.44637747493,349.5865168525741,3478.9521501060703,1568.9221019762847,5630.581486864965,4023.6179181945117,3467.143458059643,2909.500923648166,4382.475393987441,790.361369080086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7932.045318293256,7330.106380032529,5544.85332757465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,2865.192,12907.629568518525,0.0,3620.1451700609755,1568.9221019762847,5771.774506819868,5236.390708775381,3452.8109292296767,930.285025093738,2093.179385692839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10967.689680023352,10480.826987123337,4435.143106815556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,2865.192,12816.646528657806,40.32123000737411,3676.508402371542,1568.9221019762847,5828.137739130436,2369.515633639632,1343.9155091555158,1345.777108857488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3315.147798009724,9915.121130928348,4278.487080134129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,2865.192,12641.341648117192,476.8560092829742,3676.508402371542,1568.9221019762847,5828.137739130436,1619.2797606563938,944.3810366219732,921.1735198427012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11142.301315285533,10223.656882338468,6590.378644431773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,2865.192,8642.189722156905,443.0049149423742,3803.6292744466805,1670.4308712273642,6198.713963782697,2278.7820395256917,1286.5092620553362,1471.2088105010566,3363.3103641957723,1100.1877362916398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4447.857978735533,8451.980268160898,3388.5375872002414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,2865.192,7593.141266765221,451.2091483235742,3676.508402371542,1568.9221019762847,5828.137739130436,0.0,0.0,2358.0861701457266,0.0,261.646408858271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4108.46019470557,7678.150276199804,3657.1888563172506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,2865.192,9801.3218381853,471.53383721978815,3676.508402371542,1670.4308712273642,6198.713963782697,0.0,0.0,3104.971130230739,0.0,135.23096804349893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9907.680496355733,3418.7343043512765,5234.8776036783765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,2865.192,10482.075875139177,216.10962347365987,5056.921852646201,2416.36330233187,6198.713963782697,0.0,0.0,3683.5104804512744,0.0,155.3854508300517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10673.324545727248,7894.150588193667,5288.912131183399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,2865.192,7603.842872617019,216.0340793228498,4663.558674841863,2416.36330233187,6198.713963782697,1599.0752508160099,0.0,3910.9214341387374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9720.138505164083,6147.244512621359,4348.60034321504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,2865.192,7352.763466879876,195.53396892791974,0.0,7808.532,5106.5421438001085,0.0,0.0,2358.0861701457266,0.0,974.5269256303408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000.394158089784,8379.51622922586,6727.246733980582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,2865.192,12676.04175920346,139.82730128629333,0.0,7808.532,7277.654216459939,0.0,0.0,0.0,0.0,1419.3120260743988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12052.69772746312,10299.771087196468,5555.01265486424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,2865.192,13306.97101221711,78.39285020433007,0.0,7808.532,4808.256894711434,0.0,0.0,0.0,0.0,2054.0979568606926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8079.685552712415,9810.346630594466,3963.423177548288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,2865.192,13609.561798801376,0.0,0.0,7808.532,5764.263365653561,0.0,0.0,0.0,0.0,2031.3092548990135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10749.698658025532,6543.032617845089,4533.375622847981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,2865.192,13587.93896731085,0.0,0.0,6886.6088192631,4502.989070427297,0.0,0.0,0.0,0.0,1626.525693120746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10703.740153725534,7843.171991556642,5426.880015759841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,2865.192,13502.107540843386,0.0,0.0,5892.48738254829,3397.199830406732,0.0,0.0,0.0,8346.889359525147,1571.8990489808907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10727.674295255532,9369.545814350406,3186.714185770751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,2865.192,13177.335445642006,0.0,0.0,6425.051125598346,1080.0873597580703,0.0,0.0,3378.3308052364673,8036.527025381187,742.6371210912496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12026.049494788549,9815.236983145469,3186.714185770751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,2865.192,12614.947766944775,0.0,0.0,6904.981317112019,1865.5482229806396,0.0,0.0,3545.956946582808,8243.81395175489,1090.179189811428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11815.73340124754,7795.9496117644685,4157.809004094362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,2865.192,13502.107540843386,0.0,0.0,7650.477382474234,3181.5275389584735,0.0,0.0,2273.234998713551,8952.506286492327,1555.3592301002116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9832.399196893246,8004.914835939258,4821.816239460855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,2865.192,13502.107540843386,0.0,340.11623941821296,7808.532,3610.6747187120413,0.0,0.0,1578.223648954704,7283.256369313113,383.142577942565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8581.188175360712,9137.291832291467,4891.43287724869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,2865.192,13177.335445642006,0.0,2905.004052827804,5781.550817307692,1934.6739264636585,0.0,0.0,2271.964738651388,6242.455647878642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12190.906387789226,9038.97569743947,5093.548259296265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,2865.192,13177.335445642006,0.0,0.0,7808.532,5542.289243865947,0.0,0.0,0.0,5757.312649682701,824.3017881873977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9169.868898840365,9159.457696000469,5470.072623933089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,2865.192,13587.93896731085,0.0,0.0,5781.550817307692,3588.78027535056,3940.426736088663,2568.9666275686905,0.0,0.0,361.56418768527953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12312.696380159226,9204.018082255468,5280.062417452193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,2865.192,11701.460616319502,0.0,0.0,7289.684722671547,3515.053938297301,3784.842570904085,2508.2800211106014,0.0,947.1346828352666,363.5073503026309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9169.868898840365,9192.358043920469,6007.121659738009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,2865.192,13502.107540843386,0.0,0.0,6728.352907449211,4957.6405627774075,3488.03388211071,3664.2271508226686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11204.392929165533,9254.079267005469,5327.2321250939585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
