,heat pump Beauly,heat pump Peterhead,heat pump Neilston,heat pump Eccles,heat pump Walpole
3957,-0.04998973414933494,0.0,0.0,0.0,0.0
3958,-0.0555441490548166,0.0,0.0,0.0,0.0
3959,-0.061715721172018435,0.0,0.0,0.0,0.0
3960,-0.06745295598958256,0.0,0.0,0.0,0.0
3961,-0.07494772885039,0.0,0.0,0.0,0.0
3962,-0.08189245488234592,0.0,0.0,0.0,0.0
3963,-0.09099161650901595,0.0,0.0,0.0,0.0
3964,-0.10110179612412039,0.0,0.0,0.0,0.0
3965,-0.11233532905671592,0.0,0.0,0.0,0.0
3966,-1.12481703228524,0.0,0.0,0.0,0.0
3967,-1.143369157367453,0.0,0.0,0.0,0.0
3968,-1.1619010448190636,0.0,0.0,0.0,0.0
3969,-1.1262442670910555,0.0,0.0,0.0,0.0
3970,-1.1295636668194888,0.0,0.0,0.0,0.0
3971,-1.1380108847663977,0.0,0.0,0.0,0.0
3972,-1.146735710814848,0.0,0.0,0.0,0.0
3973,-1.1630396786831645,0.0,0.0,0.0,0.0
3974,-1.1811551985368494,0.0,0.0,0.0,0.0
3975,-1.2012835539298325,0.0,0.0,0.0,0.0
3976,-1.2236483932553697,0.0,0.0,0.0,0.0
3977,-1.2484982147281884,0.0,0.0,0.0,0.0
3978,-1.3009838236447528,0.0,0.0,0.0,0.0
3979,-1.334426470716392,0.0,0.0,0.0,0.0
3980,-1.4022944689058525,0.0,0.0,0.0,0.0
3981,-1.4469938543398362,0.0,0.0,0.0,0.0
3982,-1.70770867523412,0.0,0.0,0.0,0.0
3983,-1.7737053175674604,0.0,0.0,0.0,0.0
3984,-1.859672575074956,0.0,0.0,0.0,0.0
3985,-1.9551917500832845,0.0,0.0,0.0,0.0
3986,-2.061324166759205,0.0,0.0,0.0,0.0
3987,-2.1599872925660195,0.0,0.0,0.0,0.0
3988,-2.267472789950161,0.0,0.0,0.0,0.0
3989,-2.4558630545393756,0.0,0.0,0.0,0.0
3990,-2.6440478131519467,0.0,0.0,0.0,0.0
3991,-2.281965854303006,0.0,0.0,0.0,0.0
3992,-2.2613065233176313,0.0,0.0,0.0,0.0
3993,-2.4618590931171775,0.0,0.0,0.0,0.0
3994,-2.490049213370126,0.0,0.0,0.0,0.0
3995,-2.7301872747841305,0.0,0.0,0.0,-0.039317148624117726
3996,-2.9224303053157,0.0,0.0,0.0,0.0
3997,-3.2281040894942503,0.0,0.0,0.0,0.0
3998,-3.2710702840575,0.0,0.0,0.0,0.0
3999,-3.5234114267305556,0.0,0.0,0.0,0.0
4000,-3.3575415398216735,0.0,0.0,0.0,-0.497369314187191
4001,-4.115322749050069,0.0,0.0,0.0,0.0
4002,-3.6173917806518343,0.0,0.0,0.0,0.0
4003,-4.192570933545304,0.0,0.0,0.0,0.0
4004,-5.6735772142265715,0.0,0.0,0.0,0.0
4005,-5.603783208799457,0.0,0.0,0.0,0.0
4006,-8.87226066420044,0.0,0.0,0.0,0.0
4007,-9.858067404647008,0.0,0.0,0.0,0.0
4008,-10.953408227387802,0.0,0.0,0.0,0.0
4009,-11.97485701049248,0.0,0.0,0.0,0.0
4010,-13.08806715001316,0.0,0.0,0.0,0.0
4011,-15.025251340731495,0.0,0.0,0.0,0.0
4012,-16.426415652269846,0.0,0.0,0.0,0.0
4013,-18.251572946968732,0.0,0.0,0.0,0.0
4014,-20.610770014728335,0.0,0.0,0.0,0.0
4015,-16.071493285309828,0.0,0.0,0.0,0.0
4016,0.0,0.0,0.0,0.0,0.0
4017,0.0,0.0,0.0,0.0,0.0
4018,0.0,0.0,0.0,0.0,0.0
4019,0.0,0.0,0.0,0.0,0.0
4020,0.0,0.0,0.0,0.0,0.0
4021,0.0,0.0,0.0,0.0,0.0
4022,0.0,0.0,0.0,0.0,0.0
4023,0.0,0.0,0.0,0.0,0.0
4024,0.0,0.0,0.0,0.0,0.0
4025,0.0,0.0,0.0,0.0,0.0
4026,0.0,0.0,0.0,0.0,0.0
4027,0.0,0.0,0.0,0.0,0.0
4028,0.0,0.0,0.0,0.0,0.0
4029,0.0,0.0,0.0,0.0,0.0
4030,0.0,0.0,0.0,0.0,0.0
4031,0.0,0.0,0.0,0.0,0.0
4032,0.0,0.0,0.0,0.0,0.0
4033,0.0,0.0,0.0,0.0,0.0
4034,0.0,0.0,0.0,0.0,0.0
4035,0.0,0.0,0.0,0.0,0.0
4036,0.0,0.0,0.0,0.0,0.0
4037,0.0,0.0,0.0,0.0,0.0
4038,0.0,0.0,0.0,0.0,0.0
4039,0.0,0.0,0.0,0.0,0.0
4040,0.0,0.0,0.0,0.0,0.0
4041,0.0,0.0,0.0,0.0,0.0
4042,0.0,0.0,0.0,0.0,0.0
4043,0.0,0.0,0.0,0.0,0.0
4044,0.0,0.0,0.0,0.0,0.0
4045,0.0,0.0,0.0,0.0,0.0
4046,0.0,0.0,0.0,0.0,0.0
4047,0.0,0.0,0.0,0.0,0.0
4048,0.0,0.0,0.0,0.0,0.0
4049,0.0,0.0,0.0,0.0,0.0
4050,0.0,0.0,0.0,0.0,0.0
4051,0.0,0.0,0.0,0.0,0.0
4052,0.0,0.0,0.0,0.0,0.0
4053,0.0,0.0,0.0,0.0,0.0
4054,0.0,0.0,0.0,0.0,0.0
4055,0.0,0.0,0.0,0.0,0.0
4056,0.0,0.0,0.0,0.0,0.0
4057,0.0,0.0,0.0,0.0,0.0
4058,0.0,0.0,0.0,0.0,0.0
4059,0.0,0.0,0.0,0.0,0.0
4060,0.0,0.0,0.0,0.0,0.0
4061,0.0,0.0,0.0,0.0,0.0
4062,0.0,0.0,0.0,0.0,0.0
4063,0.0,0.0,0.0,0.0,0.0
4064,0.0,0.0,0.0,0.0,0.0
4065,0.0,0.0,0.0,0.0,0.0
4066,0.0,0.0,0.0,0.0,0.0
4067,0.0,0.0,0.0,0.0,0.0
4068,0.0,0.0,0.0,0.0,0.0
4069,0.0,0.0,0.0,0.0,0.0
4070,0.0,0.0,0.0,0.0,0.0
4071,0.0,0.0,0.0,0.0,0.0
4072,0.0,0.0,0.0,0.0,0.0
4073,0.0,0.0,0.0,0.0,0.0
4074,0.0,0.0,0.0,0.0,0.0
4075,0.0,0.0,0.0,0.0,0.0
4076,0.0,0.0,0.0,0.0,0.0
4077,0.0,0.0,0.0,0.0,0.0
4078,0.0,0.0,0.0,0.0,0.0
4079,0.0,0.0,0.0,0.0,0.0
4080,0.0,0.0,0.0,0.0,0.0
4081,0.0,0.0,0.0,0.0,0.0
4082,0.0,0.0,0.0,0.0,0.0
4083,0.0,0.0,0.0,0.0,0.0
4084,0.0,0.0,0.0,0.0,0.0
4085,0.0,0.0,0.0,0.0,0.0
4086,0.0,0.0,0.0,0.0,0.0
4087,0.0,0.0,0.0,0.0,0.0
4088,0.0,0.0,0.0,0.0,0.0
4089,0.0,0.0,0.0,0.0,0.0
4090,0.0,0.0,0.0,0.0,0.0
4091,0.0,0.0,0.0,0.0,0.0
4092,0.0,0.0,0.0,0.0,0.0
4093,0.0,0.0,0.0,0.0,0.0
4094,0.0,0.0,0.0,0.0,0.0
4095,0.0,0.0,0.0,0.0,0.0
4096,-27.93284999993017,0.0,0.0,0.0,0.0
4097,-37.8,0.0,0.0,0.0,0.0
4098,-37.8,0.0,0.0,0.0,0.0
4099,-37.8,0.0,0.0,0.0,0.0
4100,-12.170453586008831,0.0,0.0,0.0,0.0
4101,-13.088067150033305,0.0,0.0,0.0,0.0
4102,-14.54229683337034,0.0,0.0,0.0,0.0
4103,-16.158107592633712,0.0,0.0,0.0,0.0
4104,-17.953452880704123,0.0,0.0,0.0,0.0
4105,-19.948280978560135,0.0,0.0,0.0,0.0
4106,-22.164756642844594,0.0,0.0,0.0,0.0
4107,-24.627507380938436,0.0,0.0,0.0,0.0
4108,-27.363897089931594,0.0,0.0,0.0,0.0
4109,-30.404330099923992,0.0,0.0,0.0,0.0
4110,-34.34355449991414,0.0,0.0,0.0,0.0
4111,-38.78279999990305,0.0,0.0,0.0,0.0
4112,-34.02,0.0,0.0,0.0,0.0
4113,-37.8,0.0,0.0,0.0,0.0
4114,-26.139564999937154,0.0,0.0,0.0,0.0
4115,-27.778599999933057,0.0,0.0,0.0,0.0
4116,-38.8,0.0,0.0,0.0,0.0
4117,-21.363047649949095,0.0,0.0,0.0,0.0
4118,-22.690665999945775,0.0,0.0,0.0,0.0
4119,-25.10073999993975,0.0,0.0,0.0,0.0
4120,-28.93284999993017,0.0,0.0,0.0,0.0
4121,-38.8,0.0,0.0,0.0,0.0
4122,-1.0000000000025424,0.0,0.0,0.0,0.0
4123,-1.0000000000028249,0.0,0.0,0.0,0.0
4124,-1.0000000000033982,0.0,0.0,0.0,0.0
4125,-1.0000000000052935,0.0,0.0,0.0,0.0
4126,-1.0000000000058817,0.0,0.0,0.0,0.0
4127,-1.0000000000065352,0.0,0.0,0.0,0.0
4128,-1.0000000000072613,0.0,0.0,0.0,0.0
4129,-1.0000000000080682,0.0,0.0,0.0,0.0
4130,-1.0000000000091112,0.0,0.0,0.0,0.0
4131,-1.0000000000101235,0.0,0.0,0.0,0.0
4132,-1.0000000000110676,0.0,0.0,0.0,0.0
4133,-1.0000000000122973,0.0,0.0,0.0,0.0
4134,-1.000000000013887,0.0,0.0,0.0,0.0
4135,-1.0000000000108284,0.0,0.0,0.0,0.0
4136,-1.0000000000120315,0.0,0.0,0.0,0.0
4137,-1.000000000012348,0.0,0.0,0.0,0.0
4138,-1.000000000013153,0.0,0.0,0.0,0.0
4139,-1.0000000000139844,0.0,0.0,0.0,0.0
4140,-1.0000000000155382,0.0,0.0,0.0,0.0
4141,-1.0000000000172649,0.0,0.0,0.0,0.0
4142,-1.000000000019183,0.0,0.0,0.0,0.0
4143,-1.0000000000222746,0.0,0.0,0.0,0.0
4144,-1.0000000000247495,0.0,0.0,0.0,0.0
4145,-1.0000000000274996,0.0,0.0,0.0,0.0
4146,-1.0000000000305551,0.0,0.0,0.0,0.0
4147,-1.0000000000431308,0.0,0.0,0.0,0.0
4148,-1.0000000000426001,0.0,0.0,0.0,0.0
4149,0.0,0.0,0.0,0.0,0.0
4150,-7.494136118738252e-11,0.0,0.0,0.0,0.0
4151,-8.192994050445987e-11,0.0,0.0,0.0,0.0
4152,-9.252019899676855e-11,0.0,0.0,0.0,0.0
4153,-1.0114807469686404e-10,0.0,0.0,0.0,0.0
4154,0.0,0.0,0.0,0.0,0.0
4155,-1.228344793656882e-10,0.0,0.0,0.0,0.0
4156,-1.3421643604327968e-10,0.0,0.0,0.0,0.0
4157,-3.553517942025175e-11,0.0,0.0,0.0,0.0
4158,-1.74093077118191e-10,0.0,0.0,0.0,0.0
4159,-2.1266734708194697e-11,0.0,0.0,0.0,0.0
4160,-1.393205180641608e-10,0.0,0.0,0.0,0.0
4161,-1.4200713962462672e-10,0.0,0.0,0.0,0.0
4162,-1.5778571069402966e-10,0.0,0.0,0.0,0.0
4163,-1.7531745632669964e-10,0.0,0.0,0.0,0.0
4164,-3.234692848978399e-11,0.0,0.0,0.0,0.0
4165,-1.8199268813804875e-10,0.0,0.0,0.0,0.0
4166,-2.0221409793116525e-10,0.0,0.0,0.0,0.0
4167,-2.2468233103462803e-10,0.0,0.0,0.0,0.0
4168,-2.4964703448292003e-10,0.0,0.0,0.0,0.0
4169,-2.7738559386991115e-10,0.0,0.0,0.0,0.0
4170,-3.0820621541101235e-10,0.0,0.0,0.0,0.0
4171,-3.424513504566804e-10,0.0,0.0,0.0,0.0
4172,-3.805015005074226e-10,0.0,0.0,0.0,0.0
4173,-5.028055542419513e-10,0.0,0.0,0.0,0.0
4174,-7.417183245777269e-10,0.0,0.0,0.0,0.0
4175,-1.027122902114393e-09,0.0,0.0,0.0,0.0
4176,-9.911601091776412e-10,0.0,0.0,0.0,0.0
4177,-1.247340666680112e-09,0.0,0.0,0.0,0.0
4178,-1.3859340740890134e-09,0.0,0.0,0.0,0.0
4179,-1.5399267489877926e-09,0.0,0.0,0.0,0.0
4180,-1.7110297210975471e-09,0.0,0.0,0.0,0.0
4181,-1.9327129485952204e-09,0.0,0.0,0.0,0.0
4182,-2.147458831772467e-09,0.0,0.0,0.0,0.0
4183,-2.3860653686360744e-09,0.0,0.0,0.0,0.0
4184,-2.694488014592058e-09,0.0,0.0,0.0,0.0
4185,-2.363585977718241e-09,0.0,0.0,0.0,0.0
4186,-2.0671997995547535e-09,0.0,0.0,0.0,0.0
4187,-2.197884844354192e-09,-2.3857270654039994e-08,0.0,0.0,0.0
4188,-2.4420942715046577e-09,0.0,0.0,0.0,0.0
4189,-2.7134380794496195e-09,-2.1563146428674043e-08,0.0,0.0,0.0
4190,1.6660039515014433e-08,-2.395905158741561e-08,0.0,0.0,0.0
4191,-3.500821012302923e-09,-2.6621168430461784e-08,0.0,0.0,0.0
4192,-4.057464966366415e-09,0.0,0.0,0.0,0.0
4193,-5.4907456893598e-09,0.0,0.0,0.0,0.0
4194,-5.009216007859771e-09,0.0,0.0,0.0,0.0
4195,-5.565795564288634e-09,0.0,0.0,0.0,0.0
4196,-7.531887091028531e-09,0.0,0.0,0.0,0.0
4197,-7.155292736459216e-09,0.0,0.0,0.0,0.0
4198,-1.1778259648492535e-08,0.0,0.0,0.0,0.0
4199,0.0,0.0,0.0,0.0,0.0
4200,0.0,0.0,0.0,0.0,0.0
4201,0.0,0.0,0.0,0.0,0.0
4202,-1.7951927523994107e-08,0.0,0.0,0.0,0.0
4203,0.0,0.0,0.0,0.0,0.0
4204,-2.216287348641248e-08,0.0,0.0,0.0,0.0
4205,-2.4625414984902753e-08,0.0,0.0,0.0,0.0
4206,-1.7736161983174008e-08,0.0,0.0,0.0,0.0
4207,-1.9706846647971122e-08,0.0,0.0,0.0,0.0
4208,-2.099168237984068e-08,0.0,0.0,0.0,0.0
4209,-2.3324091533156313e-08,0.0,0.0,0.0,0.0
4210,-2.5915657259062567e-08,-2.667106132550679e-07,0.0,0.0,0.0
4211,-2.7554003407623996e-08,-2.9222922131342315e-07,0.0,0.0,0.0
4212,0.0,0.0,0.0,-0.008959278518901215,0.0
4213,0.0,0.0,0.0,0.0,0.0
4214,0.0,0.0,0.0,0.0,0.0
4215,0.0,0.0,0.0,0.0,0.0
4216,0.0,0.0,0.0,0.0,0.0
4217,0.0,0.0,0.0,0.0,0.0
4218,0.0,0.0,0.0,0.0,0.0
4219,0.0,0.0,0.0,0.0,0.0
4220,0.0,0.0,0.0,0.0,0.0
4221,0.0,0.0,0.0,0.0,0.0
4222,0.0,0.0,0.0,0.0,0.0
4223,0.0,0.0,0.0,0.0,0.0
4224,0.0,0.0,0.0,0.0,0.0
4225,0.0,0.0,0.0,0.0,0.0
4226,0.0,0.0,0.0,0.0,0.0
4227,0.0,0.0,0.0,0.0,0.0
4228,0.0,0.0,0.0,0.0,0.0
4229,0.0,0.0,0.0,0.0,0.0
4230,0.0,0.0,0.0,0.0,0.0
4231,0.0,0.0,0.0,0.0,0.0
4232,0.0,0.0,0.0,0.0,0.0
4233,0.0,0.0,0.0,0.0,0.0
4234,0.0,0.0,0.0,0.0,0.0
4235,-3.765536596387135e-07,0.0,0.0,0.0,0.0
4236,-4.183929551541261e-07,0.0,0.0,0.0,0.0
4237,-4.648810612823624e-07,0.0,0.0,0.0,0.0
4238,-4.951901111914972e-07,0.0,0.0,0.0,0.0
4239,-6.21359239138756e-07,0.0,0.0,0.0,0.0
4240,-6.376969290567385e-07,0.0,0.0,0.0,0.0
4241,-7.085521433963761e-07,0.0,0.0,0.0,0.0
4242,-7.872801593293068e-07,0.0,0.0,0.0,0.0
4243,-1.065383232384887e-06,0.0,0.0,0.0,0.0
4244,-1.1837591470943192e-06,0.0,0.0,0.0,0.0
4245,-1.1691970305993628e-06,0.0,0.0,0.0,0.0
4246,-1.2991078117770698e-06,0.0,0.0,0.0,0.0
4247,-2.0568288792625364e-06,0.0,0.0,0.0,0.0
4248,-2.285365421402818e-06,0.0,0.0,0.0,0.0
4249,-2.4576747190482687e-06,0.0,0.0,0.0,0.0
4250,-2.685405135819449e-06,0.0,0.0,0.0,0.0
4251,-2.8830178131061416e-06,0.0,0.0,0.0,0.0
4252,-3.2593340540833188e-06,0.0,0.0,0.0,0.0
4253,-3.683683313881274e-06,0.0,0.0,0.0,0.0
4254,-4.23120597446025e-06,0.0,0.0,0.0,0.0
4255,-3.353224335476665e-06,0.0,0.0,0.0,0.0
4256,-4.191343305815872e-06,0.0,0.0,0.0,0.0
4257,-3.823769150812143e-06,0.0,0.0,0.0,0.0
4258,-4.0730690678990684e-06,0.0,0.0,0.0,0.0
4259,-4.720702655323633e-06,0.0,0.0,0.0,0.0
4260,-5.245225172581815e-06,0.0,0.0,0.0,0.0
4261,-5.346372765441519e-06,0.0,0.0,0.0,0.0
4262,-9.989885714538708e-06,0.0,0.0,0.0,0.0
4263,-1.1099873016154119e-05,0.0,0.0,0.0,0.0
4264,-7.994551398539575e-06,0.0,0.0,0.0,0.0
4265,-8.882834887266194e-06,0.0,0.0,0.0,0.0
4266,-9.869816541406882e-06,0.0,0.0,0.0,0.0
4267,-1.3356283560972577e-05,0.0,0.0,0.0,0.0
4268,-1.8797732419099592e-05,0.0,0.0,0.0,0.0
4269,-1.9879347974960486e-05,0.0,0.0,0.0,0.0
4270,-2.1342222653960078e-05,0.0,0.0,0.0,0.0
4271,-2.371358072662231e-05,0.0,0.0,0.0,0.0
4272,-2.7729796664140864e-05,0.0,0.0,0.0,0.0
4273,-3.0810885182378735e-05,0.0,0.0,0.0,0.0
4274,-3.480278338558975e-05,0.0,0.0,0.0,0.0
4275,-3.803812985478856e-05,0.0,0.0,0.0,0.0
4276,-4.296639924146883e-05,0.0,0.0,0.0,0.0
4277,-4.852023306154979e-05,0.0,0.0,0.0,0.0
4278,-5.391137006838866e-05,0.0,0.0,0.0,0.0
4279,-5.893881926127411e-05,0.0,0.0,0.0,0.0
4280,-6.655724699801067e-05,0.0,0.0,0.0,0.0
4281,-5.189880569487738e-05,0.0,0.0,0.0,0.0
4282,-6.487061110933438e-05,0.0,0.0,0.0,0.0
4283,-7.207845678814932e-05,0.0,0.0,0.0,0.0
4284,-6.575729053791309e-05,0.0,0.0,0.0,0.0
4285,-7.306365615323677e-05,0.0,0.0,0.0,0.0
4286,-1.0000811818401703,0.0,0.0,-0.00391337849109874,0.0
4287,-1.0000902020446336,0.0,0.0,-0.0036703695046185203,0.0
4288,-1.0001002244940373,0.0,0.0,0.0,0.0
4289,-1.0001113605489305,0.0,0.0,0.0,0.0
4290,-1.0001186209703943,0.0,0.0,0.0,0.0
4291,-1.0001318010782159,0.0,0.0,0.0,0.0
4292,-0.00015275795463703978,0.0,0.0,0.0,0.0
4293,-0.00020671899520795548,0.0,0.0,0.0,0.0
4294,-0.00022968777245328386,0.0,0.0,0.0,0.0
4295,-0.00022686224826777554,0.0,0.0,-0.0008282902067975328,0.0
4296,-0.00035918252482316734,0.0,0.0,0.0,0.0
4297,-0.00038626374693285056,0.0,0.0,0.0,0.0
4298,-0.00044343521583107073,0.0,0.0,0.0,0.0
4299,-0.000484787309370873,0.0,0.0,0.0,0.0
4300,-0.0005474508837420626,0.0,0.0,0.0,0.0
4301,-0.0006082787597134028,0.0,0.0,0.0,0.0
4302,-0.0006758652885704476,0.0,0.0,0.0,0.0
4303,-0.0005270140047781466,0.0,0.0,0.0,0.0
4304,-0.0006587380980235257,0.0,0.0,0.0,0.0
4305,-0.0006009678124413886,0.0,0.0,0.0,0.0
4306,-0.0008132569111401551,0.0,0.0,-0.004270140644756282,0.0
4307,-0.0007112770762493734,0.0,0.0,-0.0028510416666662763,0.0
4308,-0.0007562428684260579,0.0,0.0,0.0,0.0
4309,-0.0008781198472214486,0.0,0.0,0.0,0.0
4310,-0.0011018553638506682,0.0,0.0,0.0,-2.183410487769741e-05
4311,-0.001037370189884853,0.0,0.0,0.0,0.0
4312,-0.0011526335443165035,0.0,0.0,0.0,0.0
4313,-0.0013960826712942633,0.0,0.0,0.0,0.0
4314,-0.001423004375699387,0.0,0.0,0.0,0.0
4315,0.0,0.0,0.0,0.0,0.0
4316,-2.8692198147234598e-05,0.0,0.0,0.0,0.0
4317,0.0,0.0,0.0,-0.004774836022548357,0.0
4318,-0.0002559673160356787,0.0,0.0,0.0,0.0
4319,-0.0017489290717088617,0.0,0.0,0.0,0.0
4320,-0.00435819072319096,0.0,0.0,0.0,0.0
4321,-0.004842434136878844,0.0,0.0,0.0,0.0
4322,-0.005291138571046379,0.0,0.0,0.0,0.0
4323,-0.005680501071688317,0.0,0.0,0.0,0.0
4324,-0.006311667857431463,0.0,0.0,0.0,0.0
4325,-0.007135520943460811,0.0,0.0,0.0,0.0
4326,-0.008064530667651849,0.0,0.0,0.0,0.0
4327,-0.009111894146064836,0.0,0.0,0.0,0.0
4328,-0.010292442957117108,0.0,0.0,0.0,0.0
4329,-0.011622843428081427,0.0,0.0,0.0,0.0
4330,-0.009063050530230161,0.0,0.0,0.0,0.0
4331,-0.009301349568768867,0.0,0.0,0.0,0.0
4332,-0.012587008260895045,0.0,0.0,0.0,0.0
4333,-0.013985564734327828,0.0,0.0,0.0,0.0
4334,-0.012759052906404483,0.0,0.0,0.0,0.0
4335,-0.014176725451560537,0.0,0.0,0.0,0.0
4336,-0.015751917168400596,0.0,0.0,0.0,0.0
4337,-0.01750213018711177,0.0,0.0,0.0,0.0
4338,-0.019446811319013078,0.0,0.0,0.0,0.0
4339,-0.021607568132236753,0.0,0.0,0.0,0.0
4340,-0.024008409035818613,0.0,0.0,0.0,0.0
4341,-0.04115307333963399,0.0,0.0,0.0,0.0
4342,-0.04425588442476513,0.0,0.0,0.0,0.0
4343,-0.04835667568347645,0.0,0.0,0.0,0.0
4344,-0.05282238494505245,0.0,0.0,0.0,0.0
4345,-0.05869153882783605,0.0,0.0,0.0,0.0
4346,-0.06521282091981784,0.0,0.0,0.0,0.0
4347,-0.0687251314613008,0.0,0.0,0.0,0.0
4348,-0.07636125717922311,0.0,0.0,0.0,0.0
4349,-0.0863822851166709,0.0,0.0,0.0,0.0
4350,-0.0993946363661299,0.0,0.0,0.0,0.0
4351,-0.11233532905671592,0.0,0.0,0.0,0.0
4352,-0.09203207070937953,0.0,0.0,0.0,0.0
4353,-0.11503495289804334,0.0,0.0,0.0,0.0
4354,-0.12781661433115926,0.0,0.0,0.0,0.0
4355,-0.1166073001375399,0.0,0.0,0.0,0.0
4356,-0.1577982892977275,0.0,0.0,0.0,0.0
4357,-0.22208648123328345,0.0,0.0,0.0,0.0
4358,-0.15995514422159104,0.0,0.0,0.0,0.0
4359,-0.17772793802399003,0.0,0.0,0.0,0.0
4360,-0.2137957748497952,0.0,0.0,0.0,0.0
4361,-0.2375508609442169,0.0,0.0,0.0,0.0
4362,0.0,0.0,0.0,0.0,0.0
4363,0.0,0.0,0.0,0.0,0.0
4364,0.0,0.0,0.0,0.0,0.0
4365,0.0,0.0,0.0,0.0,0.0
4366,0.0,0.0,0.0,0.0,0.0
4367,0.0,0.0,0.0,0.0,0.0
4368,0.0,0.0,0.0,0.0,0.0
4369,0.0,0.0,0.0,0.0,0.0
4370,0.0,0.0,0.0,0.0,0.0
4371,-0.09239876638736666,0.0,0.0,0.0,0.0
4372,-0.19506406237332974,0.0,0.0,0.0,0.0
4373,-0.3283983950797189,0.0,0.0,0.0,0.0
4374,-0.45728587203149895,0.0,0.0,0.0,0.0
4375,-0.6242741570530752,0.0,0.0,0.0,0.0
4376,-1.6440478131519467,0.0,0.0,0.0,0.0
4377,-1.8267197923910519,0.0,0.0,0.0,0.0
4378,-1.6023857828031742,0.0,0.0,0.0,0.0
4379,-1.7804286475590825,0.0,0.0,0.0,0.0
4380,-1.7585265491124913,0.0,0.0,0.0,0.0
4381,-2.739463185074873,0.0,0.0,0.0,0.0
4382,-3.093566008554,0.0,0.0,0.0,0.0
4383,-3.38205331490725,0.0,0.0,0.0,0.0
4384,-3.8192172945111107,0.0,0.0,0.0,0.0
4385,-4.175374462848457,0.0,0.0,0.0,0.0
4386,-4.715083079643347,0.0,0.0,0.0,0.0
4387,-5.238981199603719,0.0,0.0,0.0,0.0
4388,-5.821090221781909,0.0,0.0,0.0,0.0
4389,-6.259981944852767,0.0,0.0,0.0,0.0
4390,-6.955535494280852,0.0,0.0,0.0,0.0
4391,-7.728372771423169,0.0,0.0,0.0,0.0
4392,-8.444490953605062,0.0,0.0,0.0,0.0
4393,-9.541200952374282,0.0,0.0,0.0,0.0
4394,-10.60133439152698,0.0,0.0,0.0,0.0
4395,-11.583663859540549,0.0,0.0,0.0,0.0
4396,-12.87073762171172,0.0,0.0,0.0,0.0
4397,-14.300819579679688,0.0,0.0,0.0,0.0
4398,-16.158107592633712,0.0,0.0,0.0,0.0
4399,-18.251572946988876,0.0,0.0,0.0,0.0
4400,-20.61077001474848,0.0,0.0,0.0,0.0
4401,-16.071493285309828,0.0,0.0,0.0,0.0
4402,-25.036451230437414,0.0,0.0,0.0,0.0
4403,-19.841349734950402,0.0,0.0,0.0,0.0
4404,-24.800580000000004,0.0,0.0,0.0,0.0
4405,-27.5562,0.0,0.0,0.0,0.0
4406,-30.618000000000002,0.0,0.0,0.0,0.0
4407,-34.02,0.0,0.0,0.0,0.0
4408,-37.8,0.0,0.0,0.0,0.0
4409,0.0,0.0,0.0,0.0,0.0
4410,0.0,0.0,0.0,0.0,0.0
4411,0.0,0.0,0.0,0.0,0.0
4412,0.0,0.0,0.0,0.0,0.0
4413,0.0,0.0,0.0,0.0,0.0
4414,0.0,0.0,0.0,0.0,0.0
4415,0.0,0.0,0.0,0.0,0.0
4416,0.0,0.0,0.0,0.0,0.0
4417,0.0,0.0,0.0,0.0,0.0
4418,0.0,0.0,0.0,0.0,0.0
4419,0.0,0.0,0.0,0.0,0.0
4420,0.0,0.0,0.0,0.0,0.0
4421,0.0,0.0,0.0,0.0,0.0
4422,0.0,0.0,0.0,0.0,0.0
4423,0.0,0.0,0.0,0.0,0.0
4424,0.0,0.0,0.0,0.0,0.0
4425,0.0,0.0,0.0,0.0,0.0
4426,0.0,0.0,0.0,0.0,0.0
4427,0.0,0.0,0.0,0.0,0.0
4428,0.0,0.0,0.0,0.0,0.0
4429,0.0,0.0,0.0,-0.0036176180468814323,0.0
4430,0.0,0.0,0.0,0.0,0.0
4431,0.0,0.0,0.0,0.0,0.0
4432,0.0,0.0,0.0,-0.00451250327918018,0.0
4433,-5.455918644759893e-07,0.0,0.0,0.0,0.0
4434,-6.062131827510991e-07,0.0,0.0,0.0,0.0
4435,-9.597946913786132e-07,0.0,0.0,0.0,0.0
4436,0.0,0.0,0.0,0.0,0.0
4437,-1.1468446268236515e-06,0.0,0.0,0.0,0.0
4438,0.0,0.0,0.0,0.0,0.0
4439,0.0,0.0,0.0,0.0,0.0
4440,0.0,0.0,0.0,0.0,0.0
4441,0.0,0.0,0.0,0.0,0.0
4442,0.0,0.0,0.0,0.0,0.0
4443,0.0,0.0,0.0,0.0,0.0
4444,-2.357951894230948e-07,0.0,0.0,0.0,0.0
4445,0.0,0.0,0.0,0.0,0.0
4446,0.0,0.0,0.0,0.0,0.0
4447,-1.0577288527217158e-06,0.0,0.0,0.0,0.0
4448,0.0,0.0,0.0,0.0,0.0
4449,-3.993212237685563e-06,0.0,0.0,0.0,0.0
4450,-4.586741594673223e-06,0.0,0.0,0.0,0.0
4451,-5.179623498723542e-06,0.0,0.0,0.0,0.0
4452,-4.038873085314191e-06,0.0,0.0,-0.0006842111470888312,0.0
4453,-4.145069069745692e-06,0.0,0.0,0.0,0.0
4454,-4.605632299717435e-06,0.0,0.0,0.0,0.0
4455,-4.90590768381288e-06,0.0,0.0,0.0,0.0
4456,-5.685965802120291e-06,0.0,0.0,0.0,0.0
4457,-7.694506909272929e-06,0.0,0.0,0.0,0.0
